Frame#,Time,C7_X,C7_Y,C7_Z,CLAV_X,CLAV_Y,CLAV_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LBHD_X,LBHD_Y,LBHD_Z,LELB_X,LELB_Y,LELB_Z,LFHD_X,LFHD_Y,LFHD_Z,LFIN_X,LFIN_Y,LFIN_Z,LFRM_X,LFRM_Y,LFRM_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTHI_X,LTHI_Y,LTHI_Z,LTIB_X,LTIB_Y,LTIB_Z,LTOE_X,LTOE_Y,LTOE_Z,LUPA_X,LUPA_Y,LUPA_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RASI_X,RASI_Y,RASI_Z,RBAK_X,RBAK_Y,RBAK_Z,RBHD_X,RBHD_Y,RBHD_Z,RELB_X,RELB_Y,RELB_Z,RFHD_X,RFHD_Y,RFHD_Z,RFIN_X,RFIN_Y,RFIN_Z,RFRM_X,RFRM_Y,RFRM_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTHI_X,RTHI_Y,RTHI_Z,RTIB_X,RTIB_Y,RTIB_Z,RTOE_X,RTOE_Y,RTOE_Z,RUPA_X,RUPA_Y,RUPA_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z,T10_X,T10_Y,T10_Z
388,3.86645,-0.0419916,1.44139,-0.0817092,-0.201961,1.3611,-0.0449625,-0.335075,0.106846,0.106724,-0.107182,0.97538,0.100877,-0.123635,1.58217,0.0243734,0.0167869,1.08784,0.209682,-0.244329,1.6352,0.0169627,0.113968,0.766055,0.23255,0.0915128,0.952957,0.212131,-0.29108,0.0594866,0.0370859,-0.310585,0.507013,0.119372,0.0196392,0.982016,-0.0344577,-0.0749676,1.41604,0.104426,-0.231283,0.677807,0.139383,-0.304931,0.25674,0.128508,-0.514085,0.118636,0.091471,-0.045504,1.25932,0.199788,0.065467,0.843269,0.181161,0.115384,0.866936,0.229183,0.104726,0.0972038,-0.154545,-0.142296,0.96321,-0.212764,-0.02066,1.30747,-0.213802,-0.127879,1.58369,-0.124684,-0.323886,1.12725,-0.288838,-0.244332,1.62728,-0.112653,-0.605079,1.00988,-0.130421,-0.391095,1.07408,-0.260417,0.183716,0.0631226,-0.10029,-0.0456421,0.477179,-0.177531,0.0114435,0.981205,-0.0967522,-0.152273,1.42514,-0.232304,-0.152369,0.790625,-0.226961,0.0238972,0.367089,-0.204793,-0.0541412,0.0615314,-0.0886813,-0.275382,1.21259,-0.286291,-0.498133,1.04881,-0.124558,-0.518181,1.00038,-0.176515,-0.233367,1.2021,-0.0326705,0.019918,1.21379,-0.09508
389,3.87644,-0.0418279,1.43847,-0.0807442,-0.201796,1.35818,-0.0434343,-0.356037,0.106605,0.107953,-0.106363,0.971843,0.10145,-0.123253,1.57917,0.0259088,0.020979,1.08626,0.21075,-0.243958,1.63225,0.0188067,0.123153,0.76627,0.234696,0.0975733,0.952559,0.21321,-0.31475,0.0562974,0.0386833,-0.307797,0.503143,0.118857,0.0198415,0.979281,-0.0342975,-0.0739187,1.41301,0.105354,-0.227419,0.672423,0.140208,-0.317792,0.254408,0.129166,-0.534119,0.127921,0.0927596,-0.0426061,1.25705,0.20044,0.0730833,0.842312,0.183042,0.122832,0.867036,0.230599,0.117017,0.0977573,-0.154452,-0.142929,0.96042,-0.212157,-0.0209675,1.3046,-0.212824,-0.127693,1.58085,-0.123133,-0.325596,1.12559,-0.287519,-0.24415,1.62446,-0.11082,-0.607948,1.01622,-0.125906,-0.393615,1.07386,-0.258227,0.196289,0.0633867,-0.100167,-0.0391764,0.475604,-0.177573,0.0115036,0.978908,-0.096551,-0.152731,1.42235,-0.230867,-0.150488,0.787749,-0.226664,0.0321288,0.366659,-0.204638,-0.0414421,0.0613699,-0.0887308,-0.276402,1.21034,-0.285033,-0.500107,1.05272,-0.121263,-0.521383,1.00394,-0.172193,-0.232602,1.19919,-0.0313536,0.0198053,1.21079,-0.0941584
390,3.88643,-0.041772,1.43547,-0.0796528,-0.201692,1.35537,-0.0417196,-0.375583,0.107303,0.109143,-0.105841,0.968428,0.102096,-0.122947,1.57615,0.0275837,0.0247183,1.08461,0.211829,-0.243641,1.62931,0.0207325,0.131396,0.766367,0.236859,0.102931,0.951992,0.214225,-0.336359,0.0544612,0.0405149,-0.305212,0.499239,0.118555,0.0197914,0.976545,-0.0340118,-0.0729361,1.41002,0.106414,-0.223548,0.666967,0.141293,-0.32967,0.25307,0.130034,-0.552111,0.138112,0.0928162,-0.0400333,1.25473,0.201297,0.0797422,0.841214,0.184956,0.129556,0.867027,0.231913,0.129189,0.0985312,-0.154424,-0.14326,0.957562,-0.211456,-0.0213908,1.3018,-0.21181,-0.12764,1.57799,-0.121363,-0.326954,1.12359,-0.286219,-0.244039,1.62163,-0.108909,-0.610172,1.02154,-0.121759,-0.395618,1.07328,-0.255993,0.208973,0.0638738,-0.100165,-0.0331526,0.474081,-0.177691,0.0114492,0.976568,-0.0962518,-0.153278,1.4195,-0.229314,-0.148612,0.784928,-0.226571,0.0401005,0.366282,-0.204456,-0.0286674,0.0612066,-0.0888365,-0.277318,1.20788,-0.283647,-0.501635,1.05591,-0.118133,-0.523919,1.0068,-0.16806,-0.231983,1.19632,-0.0298471,0.0194566,1.20769,-0.0932348
391,3.89642,-0.0418251,1.43242,-0.078428,-0.201661,1.3526,-0.0398172,-0.393456,0.108518,0.110772,-0.105951,0.965117,0.102951,-0.12271,1.57314,0.0293507,0.0280045,1.08287,0.212961,-0.243385,1.62638,0.0227174,0.138652,0.766283,0.239048,0.107613,0.95122,0.215218,-0.356318,0.0531315,0.0429339,-0.302899,0.495518,0.118214,0.0195467,0.973799,-0.033568,-0.0720688,1.40704,0.107576,-0.219945,0.661595,0.142596,-0.340179,0.252437,0.131027,-0.56777,0.148989,0.0916695,-0.0377269,1.25236,0.20242,0.0854312,0.83995,0.186932,0.135427,0.866796,0.233213,0.141221,0.0994681,-0.154474,-0.143777,0.954601,-0.210699,-0.0218786,1.29909,-0.210752,-0.127601,1.57511,-0.119619,-0.328005,1.1213,-0.28487,-0.243986,1.61882,-0.106939,-0.611854,1.02581,-0.117945,-0.397133,1.07231,-0.253661,0.221715,0.0646377,-0.100261,-0.0274354,0.472638,-0.177864,0.0113946,0.974191,-0.0958832,-0.153939,1.41664,-0.227682,-0.147009,0.782098,-0.226559,0.0478473,0.366035,-0.204278,-0.0158506,0.0610432,-0.0889888,-0.27813,1.20525,-0.282192,-0.502673,1.05834,-0.115171,-0.525928,1.0089,-0.164197,-0.231537,1.19347,-0.0281699,0.0189269,1.20457,-0.0923208
392,3.90641,-0.0419585,1.42941,-0.0770891,-0.201726,1.34984,-0.0377884,-0.409563,0.110062,0.11302,-0.10656,0.961924,0.103972,-0.122543,1.57014,0.0312235,0.0308335,1.08102,0.214139,-0.243188,1.62352,0.0247844,0.144918,0.765912,0.241242,0.111605,0.950188,0.216227,-0.374148,0.0519863,0.0463955,-0.301035,0.492162,0.117568,0.0192216,0.971091,-0.0329198,-0.0715536,1.40401,0.108847,-0.217013,0.656448,0.143901,-0.348978,0.252299,0.132071,-0.580797,0.159827,0.0895589,-0.0357711,1.24995,0.203709,0.0901805,0.83849,0.188999,0.14042,0.866237,0.234457,0.15311,0.100629,-0.154631,-0.144066,0.951569,-0.209747,-0.0224434,1.29644,-0.209619,-0.127717,1.57221,-0.117704,-0.328793,1.11886,-0.283448,-0.243958,1.61606,-0.104906,-0.613055,1.02899,-0.114424,-0.398201,1.07092,-0.251248,0.234398,0.0658981,-0.100451,-0.0219502,0.471286,-0.178044,0.0113806,0.971788,-0.0954559,-0.15466,1.41383,-0.225965,-0.145557,0.779254,-0.226521,0.0553751,0.365951,-0.2041,-0.00322003,0.0609165,-0.0891343,-0.278824,1.20251,-0.280661,-0.503249,1.06004,-0.112292,-0.527502,1.01019,-0.160687,-0.23131,1.19064,-0.0263239,0.018245,1.20147,-0.0914056
393,3.9164,-0.0421918,1.42648,-0.0756323,-0.201952,1.34706,-0.0357435,-0.423653,0.111958,0.115473,-0.10741,0.958849,0.104918,-0.122472,1.5672,0.0331903,0.0332136,1.07902,0.215376,-0.243053,1.62074,0.0269008,0.150157,0.76514,0.243461,0.114891,0.94887,0.217296,-0.388494,0.0514494,0.050846,-0.299915,0.489243,0.116538,0.0188302,0.968426,-0.0319924,-0.0711496,1.40099,0.110266,-0.215012,0.651602,0.144678,-0.355893,0.252404,0.133251,-0.591098,0.169596,0.0865291,-0.0343264,1.2475,0.204595,0.0940016,0.836783,0.191096,0.144539,0.865344,0.23573,0.164726,0.102166,-0.154951,-0.144336,0.94869,-0.208797,-0.0230862,1.29383,-0.208398,-0.127928,1.56938,-0.115621,-0.329339,1.11616,-0.282042,-0.243952,1.6134,-0.102796,-0.613784,1.03107,-0.111164,-0.398897,1.0691,-0.249002,0.2468,0.0677034,-0.100687,-0.0167939,0.470015,-0.178174,0.0108637,0.969219,-0.094555,-0.155412,1.41108,-0.224174,-0.144155,0.776625,-0.226272,0.0625616,0.36604,-0.203928,0.00935329,0.0607933,-0.0893288,-0.2794,1.19966,-0.279026,-0.503497,1.06088,-0.109751,-0.528574,1.01067,-0.157446,-0.231348,1.1878,-0.0243036,0.0173687,1.19839,-0.0905247
394,3.92639,-0.0425532,1.42367,-0.0740393,-0.202382,1.34426,-0.0337477,-0.435131,0.113799,0.117359,-0.108648,0.956023,0.106093,-0.122475,1.56435,0.0352228,0.0351433,1.07688,0.216685,-0.243004,1.61807,0.0290813,0.15433,0.763924,0.245674,0.117479,0.947244,0.21847,-0.399519,0.0509121,0.0550628,-0.299892,0.486778,0.115534,0.0183289,0.965746,-0.0307679,-0.0711655,1.39795,0.111788,-0.214286,0.647417,0.144822,-0.360983,0.2525,0.13433,-0.59863,0.177045,0.082629,-0.0332452,1.24498,0.205716,0.0968736,0.834781,0.19337,0.14782,0.864068,0.237135,0.176085,0.104036,-0.155379,-0.144718,0.945913,-0.207846,-0.0238096,1.29126,-0.207082,-0.128147,1.56665,-0.113494,-0.329611,1.11329,-0.280571,-0.244005,1.61084,-0.100609,-0.61406,1.03203,-0.108158,-0.399312,1.06693,-0.246971,0.259074,0.0701985,-0.101158,-0.0121772,0.468827,-0.178157,0.00990569,0.966521,-0.0931783,-0.156202,1.40843,-0.222362,-0.142806,0.774243,-0.225815,0.0691981,0.366268,-0.20381,0.0220307,0.0605904,-0.0894763,-0.279859,1.19676,-0.277358,-0.503442,1.0608,-0.107453,-0.52913,1.01031,-0.154451,-0.231614,1.18493,-0.0221588,0.0163392,1.19538,-0.0896498
395,3.93639,-0.0430517,1.42102,-0.0723309,-0.202972,1.34149,-0.0317832,-0.443291,0.11443,0.118191,-0.109819,0.953466,0.107219,-0.122583,1.56161,0.0373674,0.0366239,1.07462,0.218085,-0.243023,1.61557,0.0313069,0.157473,0.762418,0.247738,0.119379,0.945305,0.219785,-0.407334,0.0495788,0.0579928,-0.3012,0.484961,0.115298,0.0176588,0.963044,-0.0292443,-0.0712108,1.395,0.113455,-0.214936,0.6443,0.144661,-0.36476,0.252041,0.135059,-0.603379,0.181189,0.078316,-0.0325622,1.24231,0.206931,0.0988432,0.832521,0.195705,0.15022,0.862386,0.238661,0.18725,0.106074,-0.155976,-0.145179,0.943347,-0.20685,-0.0246382,1.28876,-0.205678,-0.128211,1.56409,-0.111516,-0.329626,1.11027,-0.279016,-0.244143,1.60847,-0.0983787,-0.613912,1.03185,-0.105391,-0.3994,1.06441,-0.245045,0.271014,0.0732527,-0.101591,-0.00814211,0.467707,-0.178116,0.00904701,0.963801,-0.0916296,-0.157061,1.40591,-0.220544,-0.141825,0.771946,-0.225143,0.0752364,0.366566,-0.203758,0.0348689,0.060298,-0.0895475,-0.280187,1.19377,-0.275683,-0.503094,1.05985,-0.105275,-0.529183,1.00913,-0.151682,-0.232104,1.18204,-0.0199467,0.0151815,1.19246,-0.088707
396,3.94638,-0.0437409,1.41853,-0.07056,-0.203583,1.33886,-0.0298045,-0.447606,0.113393,0.117959,-0.110897,0.951137,0.108361,-0.122818,1.55907,0.0395231,0.0376047,1.07221,0.219576,-0.243136,1.61326,0.0335736,0.159519,0.760543,0.24974,0.120602,0.943065,0.221253,-0.411434,0.0472761,0.0589548,-0.303966,0.483933,0.1158,0.0168925,0.960435,-0.0275363,-0.0711566,1.39216,0.115287,-0.217063,0.642454,0.144866,-0.36779,0.250887,0.135428,-0.605524,0.182022,0.0743445,-0.0322351,1.23958,0.208487,0.0999248,0.830064,0.198047,0.151696,0.860318,0.240176,0.198138,0.10838,-0.156756,-0.145724,0.940971,-0.205733,-0.0255165,1.28635,-0.204175,-0.128348,1.56168,-0.10952,-0.329393,1.10711,-0.277416,-0.244349,1.60629,-0.0960985,-0.613359,1.03052,-0.102858,-0.399148,1.06152,-0.243212,0.28255,0.0767379,-0.102115,-0.00472482,0.4666,-0.178123,0.00824491,0.96108,-0.0899471,-0.158068,1.40352,-0.218722,-0.141283,0.769685,-0.224223,0.0806471,0.366917,-0.203741,0.0477289,0.0599941,-0.0898162,-0.280381,1.19071,-0.273998,-0.50242,1.05806,-0.103184,-0.528769,1.00711,-0.149136,-0.232813,1.17917,-0.0176881,0.0138954,1.1897,-0.0876711
397,3.95637,-0.0446095,1.41618,-0.0687582,-0.204188,1.33643,-0.0278018,-0.448503,0.110593,0.117027,-0.112,0.949068,0.109655,-0.123154,1.55673,0.0416967,0.0380875,1.0697,0.221165,-0.243358,1.61117,0.0358864,0.160402,0.758238,0.251736,0.121104,0.940569,0.222864,-0.411242,0.0447489,0.0581333,-0.308107,0.483427,0.116552,0.0160352,0.957988,-0.0256758,-0.0712969,1.38941,0.117203,-0.220673,0.641785,0.14574,-0.370398,0.249144,0.13562,-0.605514,0.179606,0.0712132,-0.0322478,1.23682,0.210312,0.100103,0.827421,0.2004,0.152335,0.857915,0.241788,0.208682,0.11101,-0.157757,-0.146627,0.93855,-0.204616,-0.0264887,1.28407,-0.202549,-0.128721,1.55948,-0.107303,-0.32891,1.1038,-0.275802,-0.244651,1.60434,-0.0937642,-0.612386,1.02803,-0.100576,-0.398575,1.05826,-0.241489,0.293886,0.0808028,-0.102917,-0.00193071,0.46548,-0.17813,0.00737094,0.958433,-0.0881627,-0.159255,1.40128,-0.216903,-0.14114,0.767498,-0.223091,0.0854507,0.367311,-0.203759,0.0606669,0.0596833,-0.0901364,-0.28043,1.18755,-0.272328,-0.5014,1.0554,-0.101183,-0.527896,1.0042,-0.146824,-0.233707,1.17646,-0.0154448,0.0124723,1.18716,-0.0865074
398,3.96636,-0.04545,1.41412,-0.0668993,-0.204989,1.33429,-0.0257889,-0.44656,0.106643,0.115675,-0.113256,0.947315,0.111151,-0.123566,1.5546,0.0439304,0.0380593,1.06711,0.222862,-0.243668,1.60928,0.038272,0.160123,0.755552,0.25373,0.120867,0.93782,0.224591,-0.406967,0.0430783,0.0565795,-0.313183,0.483058,0.117372,0.0149356,0.955648,-0.0237337,-0.07161,1.38676,0.119193,-0.225587,0.642135,0.147207,-0.372352,0.246939,0.135702,-0.603882,0.173856,0.0681988,-0.0327429,1.23393,0.211802,0.0994102,0.824603,0.202735,0.152107,0.85519,0.243476,0.218855,0.114019,-0.158938,-0.147783,0.93616,-0.203429,-0.0275814,1.28193,-0.200856,-0.129258,1.55749,-0.104942,-0.328154,1.10033,-0.274201,-0.245037,1.60256,-0.0913987,-0.611011,1.02436,-0.098551,-0.397525,1.05461,-0.239767,0.304981,0.0856048,-0.103799,0.000218963,0.464299,-0.178062,0.00632759,0.955931,-0.0862458,-0.160612,1.39919,-0.215044,-0.141354,0.765388,-0.22175,0.0896697,0.367717,-0.203795,0.0737011,0.0593168,-0.0904433,-0.280313,1.18435,-0.270694,-0.500098,1.05188,-0.0993707,-0.526511,1.00041,-0.144728,-0.234757,1.17398,-0.0133,0.0108535,1.18486,-0.0851786
399,3.97635,-0.046327,1.41222,-0.064989,-0.205757,1.33241,-0.0237465,-0.44225,0.102601,0.114052,-0.114774,0.945897,0.112882,-0.124068,1.55267,0.0462637,0.0375095,1.06449,0.224656,-0.244072,1.60756,0.0406873,0.158659,0.752573,0.255739,0.119913,0.934889,0.226404,-0.398913,0.0434903,0.055392,-0.318573,0.482499,0.118222,0.0135076,0.9534,-0.02177,-0.0719753,1.38425,0.121234,-0.231438,0.643212,0.148926,-0.372907,0.244269,0.135314,-0.601405,0.164279,0.064036,-0.0334248,1.23114,0.213439,0.0978205,0.821661,0.204965,0.150977,0.852182,0.245188,0.22865,0.117216,-0.160044,-0.148734,0.933999,-0.201874,-0.0288097,1.27997,-0.199116,-0.129735,1.5557,-0.102674,-0.327098,1.09675,-0.272638,-0.245469,1.60094,-0.0890172,-0.609231,1.0195,-0.096786,-0.396,1.05062,-0.238062,0.315861,0.0912093,-0.104699,0.00170958,0.463,-0.177918,0.00496658,0.953597,-0.0842372,-0.162115,1.39724,-0.213096,-0.141866,0.763343,-0.220269,0.0932535,0.368146,-0.203826,0.0868208,0.0589,-0.0907184,-0.280012,1.18113,-0.269075,-0.498568,1.04748,-0.0978006,-0.524582,0.995785,-0.14287,-0.23594,1.17189,-0.011266,0.00905113,1.18277,-0.0836251
400,3.98634,-0.0472947,1.41042,-0.0630635,-0.206532,1.3308,-0.0216309,-0.436314,0.0990556,0.112365,-0.116705,0.944845,0.114849,-0.124656,1.5509,0.048692,0.0364195,1.06189,0.226531,-0.244561,1.60598,0.0431058,0.155999,0.749352,0.257766,0.118213,0.931804,0.22826,-0.389494,0.0447196,0.0543862,-0.32385,0.481556,0.119016,0.0117131,0.951311,-0.019744,-0.0723641,1.38191,0.123285,-0.237821,0.644626,0.150663,-0.37196,0.241297,0.134485,-0.598917,0.152171,0.0588115,-0.0343877,1.22849,0.215051,0.0953327,0.818676,0.207086,0.148945,0.848926,0.246873,0.238046,0.120601,-0.161037,-0.150103,0.931985,-0.200206,-0.0301718,1.27823,-0.197352,-0.13024,1.55409,-0.100362,-0.325734,1.09311,-0.271088,-0.245955,1.59947,-0.086621,-0.607034,1.01341,-0.0952842,-0.394051,1.04634,-0.236423,0.326406,0.0974294,-0.105541,0.00250307,0.461605,-0.177726,0.00323483,0.951465,-0.0821064,-0.163699,1.39541,-0.21103,-0.14267,0.761389,-0.218715,0.0962199,0.368603,-0.203776,0.100015,0.0584254,-0.0909666,-0.27947,1.17796,-0.267427,-0.496782,1.04222,-0.0964364,-0.522154,0.990304,-0.141292,-0.237272,1.17026,-0.0093484,0.00711374,1.18086,-0.0818609
401,3.99633,-0.0482544,1.40876,-0.0611252,-0.207637,1.32949,-0.0194485,-0.430566,0.0964553,0.111117,-0.119168,0.944191,0.116996,-0.125288,1.54935,0.0510917,0.0347711,1.05932,0.228459,-0.245101,1.60459,0.0455149,0.152178,0.745959,0.259778,0.115775,0.928611,0.230115,-0.380674,0.0460661,0.0535689,-0.328718,0.480393,0.119609,0.00958892,0.949473,-0.0175522,-0.0727883,1.37975,0.125295,-0.244365,0.646018,0.152295,-0.370314,0.238403,0.133473,-0.595907,0.139607,0.0536595,-0.0354388,1.22609,0.216814,0.0919581,0.815694,0.209097,0.145994,0.845476,0.248509,0.246969,0.12447,-0.162051,-0.151722,0.929914,-0.198341,-0.0316188,1.27673,-0.195511,-0.130811,1.55269,-0.0979937,-0.324053,1.08952,-0.269553,-0.246473,1.59819,-0.0841911,-0.604329,1.00614,-0.0940738,-0.391811,1.04191,-0.235005,0.336249,0.104108,-0.106338,0.00261257,0.460191,-0.177515,0.00111588,0.949632,-0.0798458,-0.165269,1.39375,-0.208862,-0.143725,0.759594,-0.217096,0.0987166,0.369102,-0.203517,0.11323,0.0578961,-0.0912069,-0.278684,1.17491,-0.265745,-0.494492,1.0362,-0.0950522,-0.519173,0.984024,-0.140002,-0.238791,1.16906,-0.0075267,0.00505248,1.17903,-0.0799238
402,4.00632,-0.0491315,1.40731,-0.0591364,-0.208862,1.32843,-0.0172008,-0.425262,0.0945837,0.110625,-0.122236,0.943911,0.119127,-0.125991,1.54806,0.0534732,0.0325715,1.05678,0.230436,-0.245728,1.60345,0.0479193,0.147229,0.742455,0.261799,0.112604,0.925339,0.231933,-0.372216,0.0479514,0.0532889,-0.333073,0.479496,0.120104,0.00720473,0.947932,-0.0151014,-0.0732435,1.37782,0.127293,-0.250667,0.647108,0.153701,-0.369135,0.23617,0.132695,-0.591986,0.127924,0.0494463,-0.03657,1.22396,0.218733,0.0876591,0.812635,0.210946,0.142165,0.841895,0.250083,0.255196,0.128772,-0.162961,-0.153745,0.928022,-0.196411,-0.0330437,1.27545,-0.193581,-0.131433,1.55156,-0.0955729,-0.322057,1.08605,-0.268047,-0.247028,1.59718,-0.0817653,-0.601088,0.997728,-0.0931996,-0.38908,1.03734,-0.233625,0.345333,0.111445,-0.106992,0.00196636,0.458766,-0.177251,-0.00133768,0.94823,-0.0774394,-0.166688,1.39232,-0.206622,-0.144924,0.75802,-0.215368,0.100516,0.369695,-0.203133,0.126411,0.0573733,-0.0914499,-0.277649,1.17212,-0.264053,-0.491619,1.02945,-0.093717,-0.515602,0.977002,-0.139061,-0.240509,1.16821,-0.00576061,0.00285327,1.17722,-0.0778503
403,4.01631,-0.0498989,1.40609,-0.0570605,-0.210091,1.32763,-0.0149327,-0.419634,0.0929913,0.110904,-0.125929,0.944002,0.121066,-0.126771,1.5471,0.0559204,0.0298518,1.05432,0.232409,-0.246435,1.60261,0.0503024,0.141173,0.738886,0.263814,0.108693,0.922023,0.233688,-0.363634,0.0501942,0.0536148,-0.336974,0.479375,0.120942,0.00457864,0.946743,-0.0123862,-0.0737498,1.37616,0.129331,-0.256392,0.647781,0.154838,-0.36909,0.234848,0.132703,-0.587114,0.117236,0.0466092,-0.0380214,1.22204,0.220538,0.0824183,0.809533,0.212635,0.137465,0.838277,0.251532,0.262657,0.133662,-0.163934,-0.156111,0.926262,-0.19456,-0.0343349,1.27438,-0.191436,-0.132112,1.55075,-0.0930683,-0.319706,1.08277,-0.266527,-0.247621,1.5965,-0.0793567,-0.597274,0.98822,-0.0927072,-0.385778,1.03273,-0.232277,0.353564,0.119607,-0.107464,0.000396077,0.457326,-0.17695,-0.00401173,0.947268,-0.0748468,-0.167846,1.39119,-0.204389,-0.146249,0.756694,-0.213465,0.10146,0.370426,-0.202677,0.139389,0.0569898,-0.0915995,-0.27643,1.16968,-0.262316,-0.488334,1.02191,-0.0925963,-0.511422,0.96935,-0.138539,-0.24239,1.16766,-0.00396544,0.00055625,1.17543,-0.0756585
404,4.0263,-0.0506498,1.40517,-0.0548809,-0.21135,1.32723,-0.0127033,-0.41306,0.0909807,0.111156,-0.130137,0.944453,0.122998,-0.127571,1.54652,0.0584186,0.0266443,1.052,0.234321,-0.247207,1.60214,0.0526767,0.133966,0.735329,0.265739,0.104043,0.918713,0.235381,-0.354727,0.0523717,0.0541983,-0.340882,0.480104,0.122229,0.00170663,0.945967,-0.00946554,-0.0743817,1.3748,0.131463,-0.261179,0.648168,0.155603,-0.369494,0.234136,0.133613,-0.581317,0.107346,0.0456287,-0.0397582,1.22041,0.222433,0.0762526,0.806483,0.214211,0.131924,0.834708,0.252877,0.269294,0.138608,-0.164685,-0.158516,0.924766,-0.19282,-0.0353842,1.27347,-0.189069,-0.132823,1.55035,-0.0905095,-0.316945,1.07975,-0.264963,-0.248266,1.59618,-0.0769616,-0.592818,0.977677,-0.0926166,-0.382066,1.02818,-0.231198,0.360728,0.12871,-0.107635,-0.00225041,0.45585,-0.176671,-0.00687519,0.946678,-0.0720407,-0.168703,1.39048,-0.202208,-0.148071,0.755688,-0.211536,0.101406,0.371276,-0.202166,0.152254,0.0566174,-0.0916528,-0.275078,1.16765,-0.260505,-0.484586,1.01366,-0.0917172,-0.506609,0.961156,-0.138514,-0.244414,1.16743,-0.00207683,-0.00179981,1.17377,-0.0733902
405,4.03629,-0.0514001,1.40463,-0.0525279,-0.212746,1.32733,-0.0105654,-0.405297,0.0893584,0.111977,-0.134553,0.945144,0.124897,-0.128391,1.54635,0.0608562,0.0229752,1.04988,0.236168,-0.248007,1.60204,0.0550474,0.125614,0.731882,0.267555,0.0986529,0.91546,0.236999,-0.345297,0.0542562,0.0548642,-0.345399,0.481384,0.12384,-0.00136577,0.94563,-0.00636403,-0.0751396,1.37382,0.133706,-0.264892,0.648479,0.156132,-0.369146,0.233879,0.135239,-0.574596,0.098487,0.0466258,-0.0419412,1.21905,0.22433,0.06915,0.803629,0.215706,0.125445,0.831098,0.254227,0.274704,0.143654,-0.165008,-0.160384,0.924055,-0.191029,-0.0361537,1.27276,-0.186537,-0.133397,1.55037,-0.0881297,-0.313827,1.07704,-0.263385,-0.248926,1.59625,-0.0746005,-0.587658,0.966197,-0.0929842,-0.377948,1.02374,-0.230466,0.366343,0.138497,-0.107435,-0.00621141,0.454278,-0.1765,-0.00983664,0.946296,-0.0690899,-0.169263,1.39024,-0.200132,-0.150414,0.755028,-0.209596,0.10015,0.372208,-0.201648,0.165162,0.0559393,-0.0916594,-0.273482,1.16599,-0.2585,-0.480427,1.0048,-0.0914253,-0.501123,0.95254,-0.139057,-0.246609,1.16767,-0.000153842,-0.00422485,1.17232,-0.0710396
406,4.04628,-0.0522082,1.40448,-0.0500167,-0.213968,1.32788,-0.00852238,-0.396293,0.0883576,0.113272,-0.1389,0.945981,0.12671,-0.129228,1.54654,0.0632281,0.0188285,1.048,0.237933,-0.248823,1.60229,0.0573774,0.11619,0.72862,0.269301,0.0925269,0.912343,0.238516,-0.334856,0.055862,0.0555901,-0.35064,0.482655,0.125869,-0.00435082,0.945721,-0.00318299,-0.0760836,1.37328,0.136042,-0.267879,0.648915,0.156901,-0.367437,0.233974,0.137384,-0.566661,0.0911235,0.0487785,-0.0444373,1.218,0.226342,0.0611154,0.801036,0.217135,0.117966,0.827387,0.255658,0.278631,0.149218,-0.165067,-0.16211,0.923793,-0.18921,-0.0367014,1.27229,-0.183838,-0.133981,1.55076,-0.0858109,-0.310351,1.07473,-0.2618,-0.249567,1.59666,-0.0722853,-0.581691,0.953885,-0.0938688,-0.373208,1.01944,-0.229779,0.370212,0.149104,-0.10693,-0.0116872,0.452615,-0.176639,-0.0127495,0.946129,-0.0661532,-0.169571,1.39043,-0.198138,-0.153096,0.754693,-0.207521,0.0974824,0.37322,-0.201309,0.177396,0.0554081,-0.0916303,-0.271775,1.16479,-0.256431,-0.47583,0.995405,-0.0916825,-0.494961,0.943625,-0.140209,-0.248928,1.16841,0.00185944,-0.00668851,1.17122,-0.0685479
