Frame#,Time,C7_X,C7_Y,C7_Z,CLAV_X,CLAV_Y,CLAV_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LBHD_X,LBHD_Y,LBHD_Z,LELB_X,LELB_Y,LELB_Z,LFHD_X,LFHD_Y,LFHD_Z,LFIN_X,LFIN_Y,LFIN_Z,LFRM_X,LFRM_Y,LFRM_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTHI_X,LTHI_Y,LTHI_Z,LTIB_X,LTIB_Y,LTIB_Z,LTOE_X,LTOE_Y,LTOE_Z,LUPA_X,LUPA_Y,LUPA_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RASI_X,RASI_Y,RASI_Z,RBAK_X,RBAK_Y,RBAK_Z,RBHD_X,RBHD_Y,RBHD_Z,RELB_X,RELB_Y,RELB_Z,RFHD_X,RFHD_Y,RFHD_Z,RFIN_X,RFIN_Y,RFIN_Z,RFRM_X,RFRM_Y,RFRM_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTHI_X,RTHI_Y,RTHI_Z,RTIB_X,RTIB_Y,RTIB_Z,RTOE_X,RTOE_Y,RTOE_Z,RUPA_X,RUPA_Y,RUPA_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z,T10_X,T10_Y,T10_Z
791,7.89375,0.0367264,1.41275,0.00535905,-0.124017,1.326,0.0112025,0.387068,0.266743,0.137101,-0.0334925,0.919163,0.181777,-0.0662785,1.55792,0.0841773,-0.0259168,1.0564,0.286261,-0.196823,1.57461,0.0906973,-0.250664,1.0584,0.0576536,-0.115127,1.00202,0.17342,0.43612,0.32848,0.0847426,0.0060714,0.399631,0.161535,0.106027,0.946567,0.0566038,-0.0274427,1.39238,0.185397,-0.0274304,0.589447,0.185066,0.249402,0.32576,0.164746,0.364783,0.102381,0.0677179,-0.0462694,1.22878,0.274384,-0.153646,1.06562,0.0916251,-0.184428,1.00424,0.112782,-0.0623947,0.0943372,-0.0734114,-0.0466753,0.952735,-0.136607,0.101974,1.27086,-0.108454,-0.0865684,1.55189,-0.0645402,0.0697406,1.07957,-0.286592,-0.208969,1.56183,-0.0381283,-0.225413,0.985142,-0.163819,0.0154622,1.01858,-0.260004,0.0150061,0.0598186,-0.0174073,-0.202036,0.478614,-0.109833,0.10451,0.95049,-0.0100194,-0.0301374,1.37927,-0.169074,-0.101912,0.790073,-0.160758,-0.153924,0.351635,-0.128299,-0.2232,0.0610824,-0.0108038,0.0317045,1.1588,-0.264801,-0.113781,1.02022,-0.155601,-0.124922,0.957861,-0.189106,-0.157306,1.16092,0.0181106,0.105809,1.17365,0.0159805
792,7.90374,0.0361938,1.41107,0.00577248,-0.123091,1.32237,0.0112922,0.37357,0.267771,0.13634,-0.0324628,0.917342,0.181643,-0.0667976,1.55472,0.0836765,-0.0119262,1.05502,0.288252,-0.197439,1.57084,0.0900542,-0.244418,1.04178,0.0689882,-0.102603,0.993657,0.179804,0.423546,0.328157,0.0826871,-0.00926748,0.396067,0.160858,0.107435,0.943609,0.0547895,-0.0256414,1.38964,0.184359,-0.0365157,0.587082,0.185067,0.234736,0.324636,0.164163,0.34753,0.103337,0.0692979,-0.0385097,1.22619,0.274434,-0.146441,1.05336,0.0978528,-0.174042,0.991546,0.121986,-0.0431855,0.0945469,-0.0731334,-0.0468069,0.952697,-0.137115,0.100884,1.27008,-0.109833,-0.086965,1.54859,-0.0650747,0.0556688,1.07008,-0.285781,-0.209395,1.55808,-0.0388211,-0.239034,0.98928,-0.155007,-0.000580925,1.0116,-0.256935,0.0346934,0.0602633,-0.0174212,-0.195077,0.471948,-0.111336,0.105801,0.949042,-0.0110469,-0.0320648,1.37606,-0.169347,-0.0995998,0.78532,-0.161607,-0.143197,0.346921,-0.128663,-0.203753,0.0605011,-0.0108428,0.0219817,1.15095,-0.264178,-0.126034,1.01994,-0.149543,-0.14075,0.957741,-0.182354,-0.156037,1.15994,0.0212794,0.107948,1.1757,0.0129579
793,7.91373,0.0380993,1.40903,0.00551692,-0.122251,1.32007,0.0111507,0.35912,0.26773,0.135249,-0.0313963,0.917169,0.181155,-0.0673013,1.55246,0.0834193,0.00265174,1.05495,0.290468,-0.198055,1.56752,0.0897762,-0.236728,1.02763,0.0810225,-0.0890217,0.987023,0.18623,0.410302,0.326242,0.0800172,-0.024499,0.394332,0.160568,0.108635,0.942912,0.0524839,-0.0228091,1.38769,0.183452,-0.0449293,0.586064,0.18538,0.219445,0.323271,0.163614,0.328129,0.103338,0.0710057,-0.0303308,1.22499,0.274587,-0.138363,1.04304,0.104811,-0.162416,0.980971,0.131571,-0.023961,0.0947556,-0.072888,-0.0468875,0.952473,-0.137865,0.101167,1.26897,-0.110059,-0.0871992,1.54649,-0.0655678,0.0417297,1.06249,-0.28424,-0.2098,1.55492,-0.0390177,-0.252254,0.996102,-0.14517,-0.0164403,1.00691,-0.253092,0.0544662,0.0607748,-0.017501,-0.187667,0.465816,-0.111648,0.107379,0.948327,-0.0129962,-0.0334207,1.3739,-0.169904,-0.097388,0.781436,-0.162536,-0.131763,0.34306,-0.129269,-0.184159,0.06011,-0.0108593,0.0120036,1.14465,-0.262974,-0.137943,1.02199,-0.142611,-0.156419,0.960124,-0.174676,-0.154256,1.15915,0.0244496,0.109664,1.17791,0.0100288
794,7.92373,0.041358,1.40688,0.00381002,-0.121079,1.31886,0.0109317,0.343808,0.266535,0.133824,-0.0299697,0.91831,0.180319,-0.067717,1.55128,0.0833601,0.0176388,1.05633,0.292793,-0.198635,1.56472,0.0898574,-0.227868,1.01611,0.0933108,-0.0748351,0.982522,0.192853,0.396585,0.322595,0.0769285,-0.0394327,0.39437,0.160556,0.109714,0.94373,0.0500847,-0.0191535,1.38663,0.182612,-0.052818,0.586481,0.185882,0.203749,0.321846,0.162988,0.306777,0.102434,0.0727904,-0.0215559,1.22522,0.27507,-0.129443,1.03496,0.1124,-0.149975,0.972796,0.141434,-0.00497862,0.0951733,-0.0728122,-0.0468355,0.95203,-0.138843,0.102243,1.26691,-0.110122,-0.0875785,1.54561,-0.0657804,0.0281198,1.05665,-0.282147,-0.210281,1.55244,-0.0388479,-0.264527,1.00567,-0.134532,-0.0315739,1.00428,-0.248433,0.0739464,0.0614255,-0.017537,-0.179629,0.460996,-0.111647,0.10814,0.947532,-0.0154759,-0.0335872,1.37282,-0.170853,-0.0952716,0.778637,-0.163596,-0.119968,0.339851,-0.129826,-0.164616,0.0597951,-0.0109164,0.00216065,1.14024,-0.261605,-0.149111,1.02642,-0.134948,-0.171445,0.965071,-0.165974,-0.151731,1.15829,0.0273229,0.111174,1.17934,0.00726564
795,7.93372,0.044476,1.4053,0.000881735,-0.119477,1.31887,0.0109728,0.327753,0.264193,0.132196,-0.0280342,0.920279,0.179415,-0.0680566,1.55109,0.0835083,0.032786,1.05937,0.295268,-0.19915,1.56262,0.0902992,-0.218167,1.0072,0.105566,-0.0605402,0.980354,0.199818,0.382508,0.317107,0.0736384,-0.0539755,0.39612,0.160778,0.110716,0.94536,0.0477288,-0.0150069,1.38649,0.181712,-0.0602876,0.588242,0.186472,0.188079,0.32064,0.161896,0.283575,0.100751,0.0744706,-0.0120977,1.22678,0.275876,-0.119819,1.02942,0.120517,-0.137165,0.967191,0.151538,0.0138539,0.095808,-0.0729039,-0.0465875,0.951401,-0.140002,0.103161,1.26476,-0.110814,-0.0882279,1.54581,-0.0655807,0.0147958,1.05255,-0.27962,-0.210872,1.5508,-0.0384315,-0.275561,1.01778,-0.123185,-0.0461771,1.00371,-0.242783,0.0935824,0.062201,-0.0177395,-0.170073,0.457911,-0.112273,0.108703,0.946971,-0.0179203,-0.0329168,1.3729,-0.171892,-0.0928362,0.776797,-0.164483,-0.107493,0.337456,-0.130088,-0.14511,0.0595626,-0.0110045,-0.00725658,1.13753,-0.260265,-0.15946,1.03316,-0.126835,-0.185544,0.972424,-0.156356,-0.149627,1.15766,0.0294162,0.112457,1.17978,0.00482917
796,7.94371,0.0466257,1.40549,-0.00243263,-0.117567,1.32007,0.0115338,0.31101,0.260617,0.130442,-0.0258468,0.922679,0.178645,-0.0682795,1.55175,0.0838722,0.0478945,1.06402,0.297488,-0.199507,1.56137,0.0911033,-0.207872,1.0008,0.117621,-0.0464368,0.980403,0.207032,0.368109,0.309709,0.0703075,-0.0680914,0.399485,0.161288,0.112065,0.947383,0.0458316,-0.010656,1.38732,0.180692,-0.0674494,0.591344,0.187169,0.172442,0.319653,0.160526,0.25863,0.098443,0.0759333,-0.00204928,1.22955,0.276714,-0.10971,1.02613,0.128787,-0.124302,0.964087,0.161762,0.0328614,0.0964014,-0.0730264,-0.0461006,0.950676,-0.141272,0.103373,1.26388,-0.112503,-0.089043,1.54691,-0.0648976,0.00168631,1.05023,-0.276745,-0.211544,1.5501,-0.0378357,-0.285242,1.03208,-0.111252,-0.0602514,1.00496,-0.236784,0.1133,0.0627523,-0.0178517,-0.159302,0.45545,-0.113055,0.109892,0.94723,-0.0198812,-0.0324781,1.37407,-0.172726,-0.0897005,0.775806,-0.164952,-0.0937596,0.335893,-0.130094,-0.125498,0.0594394,-0.0110435,-0.0161578,1.1366,-0.258605,-0.169062,1.04201,-0.118608,-0.198524,0.981916,-0.146029,-0.148165,1.15796,0.0305023,0.113392,1.17946,0.00290034
797,7.9537,0.0474642,1.40791,-0.00496546,-0.115569,1.32214,0.0125999,0.293565,0.255614,0.128364,-0.0236778,0.925395,0.178067,-0.0683554,1.55324,0.0844231,0.0629052,1.07005,0.299358,-0.199663,1.56113,0.0922429,-0.197189,0.996698,0.129397,-0.0325555,0.982294,0.214095,0.353329,0.300387,0.0670691,-0.0816354,0.404323,0.162109,0.113499,0.949583,0.0447706,-0.00625052,1.38913,0.179622,-0.0743461,0.595681,0.188009,0.156842,0.318806,0.159111,0.23208,0.0957512,0.0770951,0.00836512,1.2336,0.277556,-0.0993193,1.02481,0.13703,-0.111392,0.963185,0.171863,0.0520397,0.0970096,-0.073071,-0.0453525,0.949984,-0.142566,0.102573,1.2649,-0.115053,-0.0896896,1.54893,-0.0641807,-0.0112218,1.0497,-0.273561,-0.212155,1.55047,-0.03687,-0.293476,1.04805,-0.0989069,-0.073812,1.00803,-0.230552,0.132866,0.063122,-0.0177122,-0.147435,0.45263,-0.113486,0.110961,0.948506,-0.0209746,-0.0329802,1.3764,-0.173158,-0.0859727,0.775596,-0.165002,-0.0789014,0.334754,-0.129943,-0.105727,0.0593402,-0.0110871,-0.0247404,1.13738,-0.256808,-0.177411,1.0526,-0.110141,-0.210243,0.993255,-0.135221,-0.146709,1.15972,0.0306216,0.113796,1.17889,0.00156879
798,7.96369,0.0471213,1.41159,-0.006153,-0.113783,1.32491,0.0139992,0.275611,0.249384,0.126089,-0.0218073,0.928489,0.177657,-0.0682804,1.55553,0.0851851,0.077555,1.07727,0.301055,-0.199615,1.56181,0.0935947,-0.186278,0.994726,0.140856,-0.0188208,0.985849,0.220937,0.338022,0.289278,0.0641003,-0.0943963,0.410378,0.162994,0.114692,0.951805,0.0444646,-0.00179231,1.39187,0.178641,-0.0809825,0.601123,0.189019,0.141339,0.317935,0.157831,0.203956,0.0930163,0.0781763,0.018897,1.23902,0.278322,-0.0887712,1.02528,0.14513,-0.098444,0.964184,0.181714,0.0712191,0.0978728,-0.0730554,-0.0443421,0.949479,-0.143788,0.100722,1.26759,-0.118217,-0.0901,1.55186,-0.0635481,-0.0238033,1.05095,-0.270077,-0.212498,1.55182,-0.0353712,-0.300168,1.06519,-0.0863498,-0.0867689,1.01292,-0.224077,0.152598,0.0637451,-0.0176125,-0.13397,0.450047,-0.113482,0.111501,0.950854,-0.021204,-0.0343632,1.3798,-0.173231,-0.0820404,0.776006,-0.164712,-0.0631308,0.33397,-0.12975,-0.0858529,0.0592676,-0.0111067,-0.0331966,1.13969,-0.254888,-0.184476,1.06456,-0.101554,-0.220641,1.00607,-0.124172,-0.145244,1.1629,0.0301199,0.113258,1.17875,0.000792912
799,7.97369,0.0465989,1.41561,-0.00636607,-0.112402,1.32835,0.015563,0.257202,0.242113,0.123943,-0.0203859,0.932213,0.177332,-0.0680531,1.55859,0.0861524,0.0917471,1.08557,0.302477,-0.199378,1.56339,0.0951668,-0.175214,0.994632,0.151912,-0.00521218,0.991125,0.227831,0.321869,0.276465,0.0614094,-0.10629,0.417407,0.163835,0.116152,0.954286,0.0445383,0.00281182,1.39541,0.177759,-0.0873692,0.607525,0.190178,0.126024,0.316815,0.156818,0.17442,0.0904766,0.0792316,0.0293159,1.24568,0.278807,-0.0781669,1.02728,0.152936,-0.0855864,0.966803,0.191191,0.0904992,0.0988588,-0.0730213,-0.0430891,0.949325,-0.144845,0.0980738,1.27136,-0.121869,-0.0903306,1.55559,-0.0627489,-0.0361048,1.05394,-0.266345,-0.212782,1.55401,-0.0337368,-0.305334,1.08307,-0.0737584,-0.0989593,1.01939,-0.217437,0.172591,0.0647035,-0.0176348,-0.118785,0.448763,-0.113027,0.112248,0.9543,-0.0209462,-0.036235,1.38414,-0.173041,-0.0782663,0.776937,-0.164209,-0.0464151,0.333703,-0.129371,-0.0661081,0.0592233,-0.0112384,-0.0417461,1.14339,-0.252728,-0.190395,1.07754,-0.0929511,-0.229674,1.02002,-0.113139,-0.143798,1.16706,0.0294558,0.11169,1.17983,0.000373868
800,7.98368,0.0465923,1.41965,-0.00637767,-0.111312,1.33237,0.0172379,0.238015,0.233715,0.122284,-0.019344,0.936705,0.176977,-0.0676676,1.56229,0.0872912,0.105462,1.09482,0.303522,-0.199043,1.56572,0.0970285,-0.164172,0.996189,0.162591,0.00814271,0.997408,0.234181,0.304674,0.262261,0.0588526,-0.117308,0.425186,0.164683,0.117125,0.957034,0.0447501,0.00758045,1.39965,0.176856,-0.0934864,0.614704,0.191429,0.110855,0.315116,0.156055,0.143923,0.0880109,0.0803784,0.039551,1.2533,0.279026,-0.0676448,1.03055,0.160335,-0.0728821,0.970865,0.200046,0.109748,0.100091,-0.0730161,-0.0416357,0.949681,-0.145653,0.0948964,1.27575,-0.125693,-0.090693,1.55988,-0.0613905,-0.048,1.05848,-0.262268,-0.212902,1.55684,-0.0318883,-0.309026,1.10132,-0.0612716,-0.110276,1.02722,-0.210823,0.192645,0.0661387,-0.0177676,-0.102747,0.448702,-0.112113,0.113159,0.958474,-0.0205567,-0.0384427,1.38935,-0.172606,-0.0748552,0.778448,-0.163613,-0.0288002,0.334212,-0.128777,-0.0463143,0.0592125,-0.0113296,-0.0505355,1.14831,-0.250218,-0.19519,1.09113,-0.0844679,-0.23736,1.03471,-0.102331,-0.142254,1.17168,0.0292028,0.110121,1.18284,-2.47646e-06
801,7.99367,0.047609,1.42398,-0.0069739,-0.110315,1.33695,0.0190569,0.217892,0.224151,0.120842,-0.0186141,0.941949,0.176548,-0.0671665,1.56649,0.0886251,0.118683,1.10482,0.304122,-0.198563,1.56865,0.0990893,-0.153296,0.999121,0.172837,0.0212219,1.00445,0.239407,0.286119,0.246846,0.0564253,-0.127283,0.433457,0.165678,0.117865,0.960422,0.0449296,0.0123982,1.40447,0.175851,-0.0992789,0.622498,0.192758,0.0955642,0.312545,0.155256,0.112715,0.0855861,0.0816677,0.0494794,1.2616,0.278976,-0.0573276,1.03488,0.167274,-0.060421,0.976037,0.208181,0.128666,0.101884,-0.073109,-0.0400464,0.950688,-0.146142,0.0916383,1.28065,-0.129169,-0.0910787,1.56459,-0.0596795,-0.0592426,1.06434,-0.258218,-0.212933,1.5603,-0.0297871,-0.311347,1.11957,-0.0490399,-0.120697,1.03605,-0.204321,0.212039,0.0684942,-0.0179431,-0.0867634,0.449244,-0.110846,0.11398,0.963058,-0.0202867,-0.0409381,1.39533,-0.171878,-0.071713,0.780453,-0.162966,-0.0106746,0.33575,-0.128014,-0.0264969,0.0592269,-0.0113896,-0.0594189,1.15423,-0.247383,-0.198909,1.10494,-0.0761824,-0.243759,1.0498,-0.0918166,-0.140693,1.17668,0.0297649,0.108774,1.18771,-0.000692442
802,8.00366,0.0492173,1.42843,-0.00828238,-0.109238,1.34208,0.0210563,0.196764,0.213574,0.119599,-0.0182057,0.94784,0.176064,-0.0665921,1.57108,0.0901772,0.131382,1.11535,0.304245,-0.197979,1.57215,0.101338,-0.142722,1.0032,0.18257,0.0338637,1.01223,0.243972,0.266017,0.230404,0.0541539,-0.136141,0.442032,0.166745,0.118448,0.964651,0.0449685,0.0172061,1.40973,0.174744,-0.104597,0.63072,0.193965,0.080171,0.309264,0.154793,0.0808949,0.083466,0.0831787,0.0589562,1.27039,0.27847,-0.0473384,1.04016,0.17365,-0.0484107,0.982026,0.215631,0.146999,0.10457,-0.0734069,-0.038407,0.952451,-0.146271,0.0890919,1.28625,-0.131853,-0.0912789,1.56972,-0.0580161,-0.069854,1.07122,-0.254287,-0.212869,1.56427,-0.0274712,-0.312397,1.13744,-0.0371443,-0.130301,1.04555,-0.198026,0.230796,0.0723968,-0.0182992,-0.0709687,0.450482,-0.109297,0.114583,0.968031,-0.0202412,-0.0435247,1.40186,-0.170762,-0.0685992,0.782768,-0.162326,0.00734271,0.33847,-0.127274,-0.00671815,0.0591993,-0.0114661,-0.0682827,1.16099,-0.24425,-0.201606,1.11872,-0.0681757,-0.24888,1.06493,-0.0815837,-0.139376,1.18219,0.0314619,0.107644,1.19383,-0.00182054
803,8.01366,0.0507509,1.43299,-0.00992231,-0.107975,1.34774,0.0232324,0.174857,0.202381,0.118663,-0.0180101,0.95427,0.175596,-0.0659506,1.57599,0.0919143,0.143518,1.12612,0.303888,-0.197333,1.57608,0.103727,-0.13252,1.00819,0.191733,0.0459138,1.02072,0.248002,0.244331,0.213186,0.0521554,-0.143876,0.450758,0.167833,0.118851,0.969864,0.0448392,0.0218764,1.41534,0.173585,-0.109271,0.639186,0.1949,0.0645762,0.305396,0.154699,0.0485279,0.0820746,0.0853872,0.0678889,1.27935,0.27764,-0.0378259,1.04617,0.179319,-0.0368585,0.988657,0.22252,0.164554,0.108197,-0.0739325,-0.0368245,0.95503,-0.146029,0.086868,1.29206,-0.13358,-0.0913029,1.57516,-0.0563264,-0.0799264,1.07886,-0.250479,-0.212758,1.56867,-0.0250084,-0.31235,1.15461,-0.0256277,-0.139192,1.05545,-0.192017,0.248972,0.0778246,-0.0187906,-0.0555015,0.453056,-0.10762,0.114915,0.97341,-0.0203985,-0.0459817,1.40883,-0.169299,-0.0653064,0.78542,-0.161742,0.0246101,0.342362,-0.126614,0.0130887,0.0591149,-0.0115633,-0.0769634,1.16845,-0.240898,-0.203389,1.1323,-0.0605288,-0.252786,1.07977,-0.0716803,-0.1384,1.18823,0.0344392,0.107015,1.20053,-0.00350013
804,8.02365,0.0518734,1.43796,-0.0114052,-0.106601,1.35379,0.0254726,0.151861,0.190944,0.118178,-0.0178849,0.96117,0.17516,-0.0652923,1.58112,0.0938385,0.155074,1.13697,0.303085,-0.196547,1.58026,0.106244,-0.122592,1.0137,0.20036,0.0573722,1.02943,0.251431,0.221087,0.19566,0.0507524,-0.150507,0.459435,0.16884,0.119003,0.975968,0.0446283,0.0259918,1.42114,0.172448,-0.113249,0.64762,0.195666,0.0486209,0.301084,0.154868,0.0162015,0.0807094,0.0873139,0.0761937,1.2883,0.276582,-0.0288811,1.05268,0.18467,-0.0256251,0.995907,0.229001,0.180971,0.112687,-0.0745562,-0.0354313,0.958419,-0.145446,0.0850291,1.29819,-0.134882,-0.0913274,1.58077,-0.0543922,-0.0894249,1.08701,-0.246841,-0.212729,1.57342,-0.0224704,-0.311313,1.17084,-0.0144767,-0.147115,1.06556,-0.186234,0.266422,0.084671,-0.0192637,-0.040809,0.457052,-0.106053,0.114936,0.979168,-0.0206584,-0.0481781,1.41606,-0.167522,-0.0617812,0.78854,-0.161138,0.0407715,0.347323,-0.125978,0.0331112,0.0590243,-0.0116777,-0.0852935,1.17643,-0.237414,-0.204369,1.14548,-0.0532355,-0.255557,1.09402,-0.0621259,-0.137582,1.19463,0.0384851,0.1072,1.20731,-0.00584567
805,8.03364,0.05248,1.44349,-0.012348,-0.105299,1.36008,0.0277675,0.12732,0.179812,0.118469,-0.0179128,0.968261,0.174831,-0.0646557,1.58641,0.0959515,0.166058,1.14777,0.301916,-0.195702,1.58469,0.10885,-0.112991,1.01954,0.208545,0.0682465,1.03823,0.254222,0.196793,0.178768,0.0508686,-0.15598,0.467917,0.169694,0.118862,0.982681,0.0443832,0.0294995,1.42703,0.171459,-0.116453,0.655984,0.19615,0.0323134,0.296488,0.155329,-0.0162101,0.0798508,0.0884882,0.0839013,1.29732,0.275703,-0.0204082,1.05971,0.189747,-0.0150058,1.00362,0.234573,0.196272,0.11756,-0.0753043,-0.0344004,0.962522,-0.144617,0.0833207,1.30478,-0.136259,-0.0915009,1.5865,-0.0521375,-0.0981501,1.09546,-0.243616,-0.212731,1.5784,-0.0198545,-0.309365,1.18589,-0.00369343,-0.154057,1.07565,-0.180686,0.282989,0.0927258,-0.0196878,-0.0274245,0.461751,-0.104862,0.114645,0.985226,-0.0208554,-0.050153,1.42337,-0.165464,-0.0581865,0.792101,-0.160412,0.0559075,0.353069,-0.12545,0.0534866,0.058853,-0.0117369,-0.0931734,1.18477,-0.233882,-0.204598,1.15805,-0.046418,-0.257317,1.10748,-0.0529739,-0.136792,1.20118,0.0431997,0.107871,1.21378,-0.00881319
806,8.04363,0.0526504,1.44938,-0.0125885,-0.104254,1.36648,0.0301218,0.101115,0.169385,0.119908,-0.0182967,0.97521,0.174522,-0.063988,1.59177,0.0980382,0.176429,1.15838,0.30043,-0.194884,1.58927,0.1116,-0.103921,1.02567,0.216261,0.0785086,1.04705,0.256397,0.171888,0.162977,0.053333,-0.160299,0.476104,0.170441,0.118484,0.989738,0.0441182,0.0324761,1.43297,0.170717,-0.118723,0.664144,0.196457,0.0157162,0.291804,0.156222,-0.0483495,0.0794567,0.0883746,0.091029,1.30614,0.274777,-0.0124411,1.06703,0.194477,-0.00487417,1.01129,0.239351,0.210719,0.122826,-0.0761721,-0.0339372,0.967149,-0.143698,0.0814023,1.31167,-0.137818,-0.0918868,1.5923,-0.0495745,-0.106187,1.10405,-0.240638,-0.212553,1.58348,-0.0168582,-0.306631,1.19963,0.00672361,-0.160065,1.08556,-0.175448,0.298919,0.101953,-0.0201831,-0.0148606,0.466689,-0.104016,0.114067,0.99145,-0.0209206,-0.0519759,1.43066,-0.163162,-0.0549332,0.795958,-0.159614,0.0701611,0.359445,-0.125325,0.0740488,0.0584176,-0.0116087,-0.100506,1.19331,-0.230396,-0.204097,1.16989,-0.0400131,-0.257888,1.12005,-0.0441546,-0.136043,1.20778,0.0481732,0.108514,1.2197,-0.012236
807,8.05362,0.0525999,1.4553,-0.0122234,-0.103484,1.3728,0.0324756,0.0746096,0.158911,0.122364,-0.0180375,0.982349,0.174316,-0.063283,1.59709,0.100249,0.185984,1.16862,0.298493,-0.194097,1.59388,0.114519,-0.0953715,1.03193,0.223446,0.0881078,1.05573,0.258013,0.145853,0.146946,0.0567218,-0.163473,0.483831,0.170973,0.117963,0.996994,0.0439412,0.0350427,1.43887,0.170327,-0.120027,0.671774,0.196738,-0.00101627,0.287351,0.157725,-0.0803958,0.0799421,0.0886309,0.0973327,1.31459,0.273614,-0.00499381,1.07442,0.198834,0.00468307,1.01883,0.243456,0.22496,0.128846,-0.0769175,-0.0341583,0.972065,-0.142839,0.0791265,1.31855,-0.139413,-0.0920234,1.59817,-0.0471268,-0.113463,1.11269,-0.237812,-0.212368,1.5886,-0.0137041,-0.303224,1.21192,0.0167305,-0.165117,1.09515,-0.17061,0.314289,0.111459,-0.0208407,-0.00266026,0.472004,-0.103436,0.113287,0.997743,-0.0208238,-0.0536158,1.43787,-0.160681,-0.0522654,0.800046,-0.158872,0.0837199,0.366201,-0.12541,0.09458,0.0578645,-0.0116802,-0.107169,1.20193,-0.227019,-0.203012,1.18089,-0.0340166,-0.257479,1.13158,-0.0358584,-0.13533,1.2144,0.0529488,0.108895,1.22512,-0.0158718
808,8.06362,0.0525541,1.461,-0.0113942,-0.102895,1.37895,0.0348125,0.0486393,0.14835,0.12537,-0.0170164,0.989739,0.173963,-0.0625393,1.60223,0.102598,0.194661,1.17838,0.296153,-0.193357,1.59844,0.11766,-0.0873301,1.03815,0.23012,0.09708,1.06399,0.259099,0.118852,0.130847,0.0600448,-0.16557,0.490963,0.171031,0.117428,1.00438,0.0439089,0.0371736,1.44465,0.170307,-0.120299,0.678609,0.196959,-0.0177903,0.283266,0.15993,-0.112086,0.0826711,0.0903534,0.102867,1.32261,0.272333,0.00190584,1.08169,0.202761,0.01364,1.02621,0.246925,0.238356,0.135,-0.0774977,-0.0348938,0.977111,-0.142043,0.0765074,1.32528,-0.140841,-0.091907,1.60395,-0.0447668,-0.119839,1.12121,-0.235202,-0.212196,1.5936,-0.0105324,-0.299247,1.22266,0.0262967,-0.169259,1.10425,-0.166211,0.328415,0.121401,-0.0211979,0.00898329,0.477784,-0.103115,0.112405,1.00396,-0.0205584,-0.0549615,1.44487,-0.158192,-0.0501744,0.804262,-0.158248,0.0965157,0.373127,-0.12555,0.114645,0.0574407,-0.0121503,-0.113004,1.21044,-0.223851,-0.201666,1.1908,-0.0286732,-0.256397,1.14188,-0.0282683,-0.134665,1.22103,0.0569794,0.108946,1.23028,-0.0195186
809,8.07361,0.0525631,1.46631,-0.0102643,-0.102427,1.38485,0.0371013,0.0227766,0.138274,0.128624,-0.0167116,0.996414,0.17374,-0.061747,1.60709,0.105031,0.202472,1.18756,0.293579,-0.192512,1.60273,0.120795,-0.0799139,1.0442,0.236228,0.105346,1.07164,0.259705,0.0912485,0.115662,0.063175,-0.166678,0.497398,0.170581,0.116828,1.01175,0.0440276,0.0389042,1.45021,0.170614,-0.119578,0.684502,0.197169,-0.0342391,0.27957,0.162508,-0.142967,0.0871693,0.0926042,0.107769,1.33018,0.271108,0.0082057,1.08871,0.206136,0.0218566,1.03333,0.249752,0.250743,0.141453,-0.0778734,-0.0357379,0.982197,-0.141169,0.0737753,1.33178,-0.141936,-0.0918385,1.60938,-0.0422158,-0.125258,1.12944,-0.23287,-0.211983,1.59838,-0.00733839,-0.294787,1.23177,0.0353799,-0.172532,1.11275,-0.162305,0.341536,0.132231,-0.0212229,0.0199248,0.483738,-0.102936,0.111572,1.00994,-0.0201247,-0.0561626,1.45156,-0.155621,-0.0484374,0.808475,-0.157769,0.10878,0.380288,-0.125681,0.134318,0.0569774,-0.0124957,-0.117916,1.21866,-0.220923,-0.199789,1.19952,-0.0238158,-0.254746,1.15089,-0.0214238,-0.134085,1.22774,0.0598954,0.108759,1.23551,-0.0229146
