Frame#,Time,C7_X,C7_Y,C7_Z,CLAV_X,CLAV_Y,CLAV_Z,LANK_X,LANK_Y,LANK_Z,LASI_X,LASI_Y,LASI_Z,LBHD_X,LBHD_Y,LBHD_Z,LELB_X,LELB_Y,LELB_Z,LFHD_X,LFHD_Y,LFHD_Z,LFIN_X,LFIN_Y,LFIN_Z,LFRM_X,LFRM_Y,LFRM_Z,LHEE_X,LHEE_Y,LHEE_Z,LKNE_X,LKNE_Y,LKNE_Z,LPSI_X,LPSI_Y,LPSI_Z,LSHO_X,LSHO_Y,LSHO_Z,LTHI_X,LTHI_Y,LTHI_Z,LTIB_X,LTIB_Y,LTIB_Z,LTOE_X,LTOE_Y,LTOE_Z,LUPA_X,LUPA_Y,LUPA_Z,LWRA_X,LWRA_Y,LWRA_Z,LWRB_X,LWRB_Y,LWRB_Z,RANK_X,RANK_Y,RANK_Z,RASI_X,RASI_Y,RASI_Z,RBAK_X,RBAK_Y,RBAK_Z,RBHD_X,RBHD_Y,RBHD_Z,RELB_X,RELB_Y,RELB_Z,RFHD_X,RFHD_Y,RFHD_Z,RFIN_X,RFIN_Y,RFIN_Z,RFRM_X,RFRM_Y,RFRM_Z,RHEE_X,RHEE_Y,RHEE_Z,RKNE_X,RKNE_Y,RKNE_Z,RPSI_X,RPSI_Y,RPSI_Z,RSHO_X,RSHO_Y,RSHO_Z,RTHI_X,RTHI_Y,RTHI_Z,RTIB_X,RTIB_Y,RTIB_Z,RTOE_X,RTOE_Y,RTOE_Z,RUPA_X,RUPA_Y,RUPA_Z,RWRA_X,RWRA_Y,RWRA_Z,RWRB_X,RWRB_Y,RWRB_Z,STRN_X,STRN_Y,STRN_Z,T10_X,T10_Y,T10_Z
407,4.05622,-0.0289725,1.46534,0.00021486,-0.207523,1.42189,0.00159673,-0.0557742,0.0941888,0.183587,-0.143699,0.996522,0.162703,-0.111508,1.62322,0.0849694,-0.052237,1.44879,0.437615,-0.228801,1.67897,0.0601063,-0.0863861,1.46982,0.725957,-0.0663277,1.40416,0.584482,0.0211352,0.0613297,0.137374,-0.118859,0.480134,0.17246,-0.00849518,1.01776,0.0339289,-0.0609118,1.49269,0.113657,-0.131971,0.668216,0.193237,-0.0625201,0.245646,0.202651,-0.218204,0.0653388,0.116176,-0.0413956,1.47129,0.263248,-0.136948,1.4115,0.677075,-0.0626774,1.40693,0.676704,-0.0379605,0.100625,-0.158614,-0.143971,0.990077,-0.153048,0.00573096,1.33706,-0.101173,-0.0960114,1.62344,-0.0642739,-0.0640499,1.45881,-0.423445,-0.211518,1.67065,-0.0681675,-0.0905208,1.51669,-0.716363,-0.0653957,1.45257,-0.510523,0.0206405,0.0605289,-0.0777276,-0.102932,0.4954,-0.152619,-0.00737474,1.01442,-0.0269984,-0.0680441,1.49044,-0.1187,-0.157184,0.822772,-0.181379,-0.0421373,0.38379,-0.17711,-0.204715,0.0621165,-0.155839,-0.0614439,1.4645,-0.326834,-0.136013,1.43648,-0.676584,-0.0628483,1.44736,-0.677087,-0.260227,1.26185,0.008101,-0.0101395,1.23607,0.0052171
408,4.06621,-0.0288783,1.46532,0.000188289,-0.207446,1.42191,0.00158901,-0.0557712,0.0941868,0.183588,-0.14367,0.996537,0.162686,-0.111383,1.62323,0.0849435,-0.0521851,1.44872,0.437593,-0.228685,1.67897,0.0600971,-0.0863179,1.46976,0.725927,-0.0663024,1.40409,0.584469,0.021138,0.0613406,0.137371,-0.118914,0.480125,0.172445,-0.00847351,1.01774,0.0338987,-0.0608031,1.49267,0.113637,-0.132008,0.668225,0.193226,-0.0625468,0.245645,0.202652,-0.218203,0.065344,0.116171,-0.0412953,1.47124,0.263228,-0.13695,1.4115,0.677048,-0.0626552,1.40686,0.676675,-0.0379631,0.100623,-0.158605,-0.143967,0.990084,-0.15306,0.00579613,1.33704,-0.101227,-0.0958973,1.62345,-0.0642889,-0.0640021,1.45884,-0.423469,-0.211454,1.67065,-0.0682141,-0.0904917,1.51681,-0.716358,-0.0653642,1.45262,-0.510549,0.0206408,0.0605245,-0.0777237,-0.102966,0.495392,-0.152616,-0.00735925,1.01441,-0.0270258,-0.0679545,1.49045,-0.118715,-0.157199,0.822772,-0.18138,-0.0421631,0.383788,-0.177111,-0.20471,0.0621202,-0.155834,-0.0613937,1.46452,-0.326846,-0.136023,1.4366,-0.676605,-0.0628284,1.44746,-0.677103,-0.260159,1.26187,0.0080662,-0.0100188,1.23605,0.00519182
409,4.0762,-0.0287918,1.4653,0.000159838,-0.207361,1.42193,0.00159094,-0.0557717,0.0941902,0.18359,-0.143637,0.996554,0.162676,-0.111284,1.62324,0.0849208,-0.0521317,1.44865,0.437575,-0.228566,1.67896,0.0600981,-0.0862333,1.4697,0.725892,-0.0662695,1.40402,0.584443,0.0211299,0.0613417,0.137367,-0.118967,0.480119,0.172437,-0.00844721,1.01772,0.0338686,-0.0607116,1.49265,0.113614,-0.132041,0.668238,0.193207,-0.0625594,0.245647,0.202644,-0.218197,0.065344,0.116178,-0.0412023,1.47119,0.263208,-0.136942,1.41148,0.677018,-0.0626277,1.40678,0.676644,-0.0379632,0.100622,-0.1586,-0.143961,0.990089,-0.153069,0.0058664,1.33702,-0.101276,-0.0957882,1.62346,-0.0643064,-0.0639588,1.45888,-0.423493,-0.211335,1.67065,-0.0682246,-0.0904859,1.51694,-0.716347,-0.0653428,1.45269,-0.510567,0.0206455,0.0605305,-0.07772,-0.102993,0.495402,-0.152626,-0.00735086,1.0144,-0.0270511,-0.0678607,1.49045,-0.118722,-0.157217,0.822777,-0.181388,-0.0421812,0.383789,-0.177125,-0.204711,0.0621295,-0.155842,-0.0613184,1.46457,-0.326858,-0.136033,1.43673,-0.676625,-0.06282,1.44757,-0.677122,-0.260105,1.26189,0.00804302,-0.00991507,1.23601,0.00515494
410,4.08619,-0.0287079,1.46527,0.000139148,-0.207276,1.42194,0.00158051,-0.0557781,0.0942,0.18359,-0.143617,0.996564,0.16267,-0.111257,1.62325,0.0848185,-0.0520753,1.44858,0.437553,-0.228452,1.67896,0.0600973,-0.0861632,1.46965,0.725841,-0.0662395,1.40396,0.584418,0.0211315,0.0613488,0.137373,-0.119014,0.480124,0.172425,-0.00842281,1.0177,0.0338471,-0.0606088,1.49263,0.113584,-0.132065,0.668235,0.193195,-0.062586,0.245655,0.202633,-0.218198,0.0653425,0.116178,-0.0411165,1.47115,0.263181,-0.136925,1.41145,0.676989,-0.0625923,1.4067,0.676616,-0.0379491,0.100608,-0.1586,-0.14396,0.990092,-0.15309,0.00593524,1.337,-0.101314,-0.0956733,1.62347,-0.0643183,-0.063919,1.45895,-0.423507,-0.211221,1.67065,-0.0682169,-0.0905021,1.51709,-0.716326,-0.0653614,1.45276,-0.510578,0.0206454,0.0605324,-0.077722,-0.103028,0.495411,-0.152631,-0.00734045,1.01438,-0.0270675,-0.0677736,1.49045,-0.118728,-0.157237,0.822779,-0.181391,-0.0421898,0.383792,-0.177138,-0.204716,0.0621306,-0.155844,-0.0612226,1.46464,-0.326876,-0.136026,1.43686,-0.676646,-0.0628066,1.44772,-0.677145,-0.260061,1.26191,0.00801799,-0.00969736,1.23604,0.00510109
411,4.09618,-0.0286199,1.46525,0.000125133,-0.207194,1.42196,0.00156565,-0.0557818,0.0942072,0.183583,-0.1436,0.996574,0.162658,-0.111309,1.62327,0.0846043,-0.0520117,1.44852,0.437539,-0.228339,1.67895,0.0600915,-0.0861148,1.46959,0.725787,-0.0662043,1.40389,0.584402,0.021133,0.0613469,0.137378,-0.119047,0.48013,0.172416,-0.00839876,1.01768,0.0338343,-0.0605099,1.49262,0.113556,-0.132093,0.668234,0.193192,-0.0626218,0.245656,0.202627,-0.218194,0.0653377,0.116175,-0.0410301,1.47111,0.263173,-0.136885,1.4114,0.676969,-0.0625295,1.40661,0.676589,-0.0379452,0.100607,-0.158597,-0.143965,0.990094,-0.153106,0.00598826,1.33699,-0.101339,-0.0955693,1.62348,-0.0643176,-0.0638801,1.45904,-0.423524,-0.211129,1.67066,-0.0682191,-0.0905242,1.51726,-0.716301,-0.0654396,1.45283,-0.510592,0.020642,0.0605293,-0.0777252,-0.103064,0.495412,-0.152634,-0.00733159,1.01436,-0.0270804,-0.0676835,1.49045,-0.118729,-0.157255,0.822782,-0.181387,-0.0422076,0.383797,-0.177152,-0.204722,0.0621275,-0.155845,-0.0611462,1.46471,-0.326898,-0.136016,1.43699,-0.676665,-0.0628006,1.44789,-0.677174,-0.260005,1.26193,0.00799247,-0.00952132,1.23605,0.00504663
412,4.10617,-0.0285308,1.46523,0.000111531,-0.20711,1.42197,0.00155503,-0.0557868,0.0942066,0.18358,-0.143596,0.996589,0.162653,-0.111256,1.62327,0.0845023,-0.0519367,1.44847,0.437525,-0.228216,1.67894,0.060095,-0.0860889,1.46953,0.72576,-0.066161,1.40383,0.584382,0.0211279,0.0613413,0.137374,-0.119075,0.480131,0.172411,-0.00838707,1.01767,0.0338277,-0.0604249,1.49261,0.113538,-0.132125,0.668228,0.193189,-0.0626369,0.245644,0.202619,-0.218192,0.0653403,0.116172,-0.0409387,1.47106,0.263163,-0.136826,1.41131,0.676939,-0.0624659,1.40654,0.676561,-0.0379529,0.100613,-0.158596,-0.143965,0.990091,-0.153111,0.00603563,1.33695,-0.101357,-0.0954804,1.62348,-0.0643233,-0.06385,1.45915,-0.423544,-0.211037,1.67068,-0.0682273,-0.090555,1.51744,-0.716287,-0.0654607,1.45294,-0.510608,0.0206441,0.060529,-0.077721,-0.103084,0.495416,-0.152636,-0.00731911,1.01433,-0.0270902,-0.0675844,1.49046,-0.118739,-0.15727,0.822779,-0.181389,-0.0422333,0.383797,-0.177153,-0.204724,0.0621262,-0.155847,-0.0610955,1.46477,-0.326911,-0.135994,1.43712,-0.676674,-0.0628269,1.44807,-0.677197,-0.259832,1.26195,0.00796288,-0.00942457,1.23599,0.00499751
413,4.11616,-0.0284348,1.4652,0.000101204,-0.207023,1.42199,0.00154754,-0.0557882,0.0941964,0.183583,-0.143588,0.996605,0.16265,-0.111144,1.62326,0.0845009,-0.0518591,1.44843,0.437509,-0.228093,1.67895,0.0601126,-0.0860707,1.46946,0.725753,-0.0661112,1.40378,0.584363,0.0211336,0.0613397,0.137366,-0.119105,0.480126,0.172413,-0.00838027,1.01765,0.0338195,-0.0603429,1.49259,0.113533,-0.132157,0.668228,0.193185,-0.0626386,0.245626,0.202606,-0.218193,0.0653385,0.116171,-0.0408471,1.47101,0.263154,-0.136763,1.41121,0.676897,-0.0624052,1.40648,0.676537,-0.037953,0.10061,-0.158599,-0.143966,0.990086,-0.153112,0.00608374,1.33691,-0.101381,-0.0953826,1.6235,-0.0643323,-0.0638247,1.45927,-0.423548,-0.210939,1.6707,-0.0682283,-0.0906093,1.51764,-0.716297,-0.0654386,1.45309,-0.51063,0.0206419,0.0605301,-0.0777186,-0.103103,0.49542,-0.152638,-0.00731185,1.01432,-0.0270921,-0.0674806,1.49045,-0.118755,-0.157285,0.822779,-0.1814,-0.0422535,0.383789,-0.177144,-0.204728,0.0621352,-0.15584,-0.0610535,1.46486,-0.326917,-0.135972,1.43728,-0.676676,-0.0628523,1.44826,-0.677213,-0.259494,1.26196,0.00791416,-0.00927228,1.23596,0.00495811
414,4.12615,-0.0283384,1.46517,9.98379e-05,-0.206941,1.422,0.00153504,-0.0557796,0.0941946,0.183585,-0.143566,0.996609,0.16264,-0.111027,1.62324,0.0845246,-0.0517748,1.44839,0.437496,-0.227962,1.67896,0.0601317,-0.086066,1.46938,0.725766,-0.0660444,1.40374,0.584364,0.0211331,0.0613401,0.137361,-0.119139,0.48012,0.172408,-0.00837275,1.01761,0.0338107,-0.0602562,1.49255,0.113524,-0.132169,0.668236,0.193178,-0.0626417,0.24562,0.202597,-0.218197,0.0653426,0.116171,-0.040753,1.47097,0.263149,-0.136711,1.41112,0.676858,-0.0623409,1.40645,0.676524,-0.0379611,0.10061,-0.158613,-0.143948,0.990088,-0.153122,0.00613189,1.33687,-0.101407,-0.0952763,1.6235,-0.0643418,-0.0637993,1.45939,-0.423528,-0.210838,1.67072,-0.0682216,-0.0906568,1.51786,-0.716323,-0.0654033,1.45325,-0.510652,0.0206374,0.0605344,-0.0777212,-0.103117,0.495421,-0.15264,-0.00730947,1.01429,-0.0270964,-0.0673857,1.49044,-0.118755,-0.157295,0.822783,-0.181408,-0.0422688,0.383784,-0.177144,-0.204731,0.0621354,-0.155836,-0.0610087,1.46496,-0.326922,-0.135947,1.43747,-0.676665,-0.0628351,1.44847,-0.677212,-0.259339,1.26197,0.00787754,-0.00917837,1.2359,0.00491742
415,4.13615,-0.0282522,1.46514,9.46589e-05,-0.206878,1.42202,0.00151649,-0.0557747,0.0941911,0.183583,-0.143534,0.996605,0.162624,-0.11091,1.62322,0.0845416,-0.0516938,1.44836,0.437492,-0.227824,1.67898,0.0601431,-0.0860867,1.46932,0.725781,-0.0659719,1.4037,0.584366,0.0211327,0.061333,0.137363,-0.119173,0.480118,0.172406,-0.00836644,1.01759,0.0338023,-0.0601663,1.49252,0.113514,-0.132177,0.668244,0.19317,-0.062652,0.245628,0.202601,-0.218195,0.0653411,0.116169,-0.0406538,1.47091,0.263137,-0.136658,1.41102,0.676822,-0.062299,1.40641,0.67653,-0.0379633,0.100625,-0.158609,-0.14393,0.990091,-0.153126,0.00617579,1.33684,-0.101431,-0.0951784,1.62351,-0.064344,-0.063765,1.45951,-0.423503,-0.210747,1.67074,-0.0682105,-0.0906864,1.51808,-0.716337,-0.0653678,1.45341,-0.510664,0.0206429,0.0605279,-0.077726,-0.103134,0.495421,-0.152642,-0.00730042,1.01427,-0.0271021,-0.0672974,1.49043,-0.118733,-0.157301,0.822787,-0.181416,-0.0422765,0.383786,-0.177152,-0.204727,0.0621259,-0.155837,-0.0609422,1.46505,-0.326965,-0.135929,1.43768,-0.676647,-0.0628199,1.44868,-0.677219,-0.259312,1.26199,0.00784145,-0.0090564,1.23585,0.00487568
416,4.14614,-0.0281865,1.46511,9.0766e-05,-0.206829,1.42203,0.00150453,-0.055775,0.0941911,0.18358,-0.143519,0.996607,0.162616,-0.110796,1.62322,0.0845537,-0.051619,1.44833,0.437499,-0.227694,1.67899,0.0601527,-0.0861351,1.46926,0.725792,-0.0659141,1.40366,0.584355,0.0211346,0.0613338,0.137364,-0.119213,0.480115,0.172412,-0.00835957,1.01757,0.0338017,-0.0600639,1.49247,0.113507,-0.132185,0.66824,0.193167,-0.0626631,0.245629,0.202608,-0.218184,0.0653425,0.11617,-0.0405572,1.47084,0.263121,-0.136605,1.41091,0.676799,-0.06224,1.40639,0.676534,-0.0379624,0.100623,-0.158615,-0.143916,0.990094,-0.153129,0.00621166,1.33683,-0.101444,-0.0950832,1.6235,-0.0643397,-0.0637253,1.45962,-0.423484,-0.210656,1.67077,-0.0682115,-0.0906924,1.51829,-0.716332,-0.0653409,1.45355,-0.510666,0.0206478,0.0605301,-0.0777239,-0.103155,0.495422,-0.152643,-0.00728506,1.01426,-0.0271006,-0.0672176,1.49043,-0.118714,-0.157311,0.822794,-0.181431,-0.0422896,0.383788,-0.177154,-0.204725,0.0621244,-0.155832,-0.0608544,1.46511,-0.327067,-0.135924,1.43789,-0.67664,-0.0628316,1.44886,-0.677235,-0.259299,1.262,0.00781118,-0.00882905,1.23583,0.00487091
417,4.15613,-0.0281386,1.46509,9.22286e-05,-0.20679,1.42204,0.00150179,-0.0557762,0.0941925,0.183576,-0.143501,0.996606,0.162612,-0.110686,1.62322,0.084579,-0.0515461,1.44829,0.437512,-0.22757,1.67901,0.0601613,-0.0861966,1.4692,0.725798,-0.0658635,1.40362,0.584339,0.021136,0.0613359,0.137363,-0.119255,0.480105,0.172418,-0.00834954,1.01756,0.0338101,-0.0599468,1.49243,0.113504,-0.132188,0.668234,0.193164,-0.0626751,0.245623,0.202611,-0.218181,0.0653425,0.116173,-0.0404646,1.47078,0.263117,-0.136549,1.4108,0.676779,-0.0622002,1.40638,0.676533,-0.0379569,0.100612,-0.158622,-0.143902,0.990101,-0.153137,0.00624999,1.33681,-0.101452,-0.0949848,1.62349,-0.0643329,-0.0636934,1.45972,-0.423481,-0.210537,1.6708,-0.0681977,-0.0906736,1.51849,-0.716308,-0.0653371,1.45369,-0.510676,0.0206515,0.0605406,-0.0777146,-0.103171,0.495426,-0.152641,-0.00727173,1.01425,-0.0271059,-0.0671566,1.49041,-0.118706,-0.157329,0.822804,-0.181447,-0.0423052,0.383786,-0.177148,-0.204728,0.06213,-0.155828,-0.0608316,1.4652,-0.327068,-0.135929,1.4381,-0.676628,-0.0628353,1.44904,-0.677234,-0.25927,1.26202,0.00778425,-0.00875315,1.23578,0.00490748
418,4.16612,-0.0280853,1.46506,8.95167e-05,-0.206744,1.42206,0.00150293,-0.0557755,0.0941935,0.183576,-0.143483,0.996602,0.162611,-0.110573,1.62321,0.0845907,-0.0514629,1.44825,0.437531,-0.227447,1.67903,0.0601804,-0.0862509,1.46916,0.725794,-0.0658114,1.40357,0.584342,0.0211347,0.0613285,0.13736,-0.11929,0.480099,0.172427,-0.0083344,1.01754,0.0338092,-0.0598468,1.49239,0.113501,-0.132204,0.668227,0.193168,-0.0627007,0.245614,0.202617,-0.218188,0.0653474,0.116169,-0.0403694,1.47071,0.263109,-0.136475,1.41066,0.67677,-0.0621644,1.40634,0.676538,-0.0379536,0.100613,-0.158604,-0.143889,0.990105,-0.153144,0.00628751,1.3368,-0.101452,-0.0948842,1.62348,-0.0643172,-0.063675,1.45983,-0.423488,-0.210409,1.67082,-0.0681581,-0.09063,1.5187,-0.716282,-0.0653392,1.45383,-0.510667,0.0206458,0.0605378,-0.0777149,-0.10319,0.495428,-0.152645,-0.00726179,1.01423,-0.0271115,-0.0671093,1.4904,-0.118691,-0.157338,0.822812,-0.181461,-0.0423214,0.383782,-0.177155,-0.204727,0.0621351,-0.155829,-0.0608805,1.4653,-0.32697,-0.135964,1.43833,-0.67661,-0.0628174,1.44922,-0.677223,-0.25926,1.26204,0.00776735,-0.00877634,1.23581,0.00487396
419,4.17611,-0.028019,1.46503,8.26033e-05,-0.206696,1.42207,0.00150311,-0.0557759,0.0941929,0.183581,-0.143466,0.996596,0.162609,-0.110463,1.62318,0.0845996,-0.0513844,1.44819,0.437543,-0.227322,1.67906,0.0602113,-0.0862994,1.46912,0.725782,-0.0657629,1.40352,0.584352,0.0211337,0.0613178,0.137364,-0.119336,0.480093,0.172427,-0.00831889,1.01753,0.033803,-0.0598611,1.49232,0.113487,-0.132226,0.668219,0.193173,-0.0627291,0.2456,0.202612,-0.218196,0.065349,0.11616,-0.0402772,1.47065,0.263118,-0.136419,1.41053,0.676766,-0.0621029,1.40631,0.676552,-0.0379492,0.100609,-0.158596,-0.143878,0.99011,-0.153159,0.00632537,1.33677,-0.101438,-0.0948002,1.62346,-0.0643063,-0.0636718,1.45995,-0.423481,-0.210306,1.67085,-0.0681328,-0.0905757,1.5189,-0.716247,-0.0653383,1.45396,-0.510639,0.02064,0.060531,-0.0777143,-0.10322,0.495423,-0.152655,-0.0072397,1.01421,-0.0271179,-0.0670552,1.49038,-0.118674,-0.157333,0.822819,-0.18147,-0.0423436,0.383773,-0.177163,-0.204736,0.0621367,-0.155835,-0.060929,1.46535,-0.326926,-0.135994,1.43856,-0.676604,-0.0628055,1.4494,-0.677218,-0.259343,1.26205,0.00776626,-0.00853823,1.23584,0.00479614
420,4.1861,-0.0279575,1.46501,8.02309e-05,-0.206654,1.42209,0.00150869,-0.0557762,0.0941892,0.183583,-0.143458,0.996597,0.162606,-0.110362,1.62315,0.0846158,-0.051323,1.44814,0.437553,-0.227208,1.67909,0.0602419,-0.0863498,1.46908,0.725768,-0.0657153,1.40347,0.584364,0.0211397,0.0613125,0.137354,-0.119365,0.480088,0.172419,-0.00830145,1.01752,0.0337966,-0.060029,1.49219,0.113464,-0.132254,0.668215,0.193171,-0.0627508,0.245595,0.202599,-0.218197,0.0653482,0.116164,-0.040214,1.47058,0.263136,-0.136408,1.41042,0.676782,-0.0620386,1.40629,0.676572,-0.0379554,0.100614,-0.158595,-0.143858,0.990115,-0.153177,0.00636272,1.33673,-0.101422,-0.0947163,1.62345,-0.0643,-0.0636628,1.46005,-0.423462,-0.210217,1.67088,-0.0681106,-0.0905159,1.51911,-0.716192,-0.0653342,1.45409,-0.510609,0.0206528,0.0605357,-0.0777079,-0.103249,0.495418,-0.152667,-0.00721411,1.0142,-0.0271224,-0.06699,1.49038,-0.118653,-0.157313,0.822827,-0.181478,-0.0423689,0.383768,-0.177174,-0.204739,0.0621305,-0.155833,-0.0609746,1.46536,-0.326928,-0.13602,1.43879,-0.676605,-0.0628183,1.44958,-0.677201,-0.259469,1.26206,0.00777782,-0.00823005,1.23585,0.00474095
421,4.19609,-0.0278995,1.465,9.2365e-05,-0.20662,1.42211,0.00152086,-0.0557772,0.0941903,0.183582,-0.143453,0.9966,0.162598,-0.110263,1.62313,0.0846502,-0.0512718,1.4481,0.437565,-0.227094,1.67911,0.0602789,-0.0864012,1.46902,0.725767,-0.0656703,1.40341,0.58438,0.0211467,0.0613171,0.137354,-0.119391,0.480081,0.172409,-0.00828134,1.01751,0.0337941,-0.0600647,1.49212,0.11347,-0.1323,0.668217,0.193169,-0.0627671,0.245597,0.202589,-0.218192,0.0653508,0.116169,-0.0401546,1.47052,0.26315,-0.136391,1.41032,0.676789,-0.0620101,1.40625,0.676598,-0.0379567,0.10061,-0.158592,-0.143826,0.990123,-0.153189,0.00639387,1.33669,-0.101402,-0.0946286,1.62344,-0.0642809,-0.0636344,1.46015,-0.423433,-0.210128,1.67091,-0.0680781,-0.0904547,1.51931,-0.716115,-0.0653352,1.45421,-0.510574,0.0206761,0.0605539,-0.0777015,-0.103267,0.495421,-0.15268,-0.00718869,1.01419,-0.0271277,-0.0669258,1.4904,-0.118623,-0.157293,0.822835,-0.181491,-0.0423837,0.383764,-0.177179,-0.204732,0.0621273,-0.155827,-0.0609364,1.46548,-0.326914,-0.136047,1.439,-0.676596,-0.0628313,1.44975,-0.677172,-0.259289,1.26207,0.00777166,-0.00805922,1.23584,0.00472774
422,4.20608,-0.0278512,1.46498,0.000125464,-0.206582,1.42212,0.00153799,-0.0557731,0.0941908,0.18358,-0.143444,0.996602,0.162591,-0.110156,1.62313,0.0847147,-0.0512229,1.44805,0.437591,-0.226979,1.67915,0.0603145,-0.0864418,1.46896,0.725782,-0.0656291,1.40336,0.584396,0.0211349,0.061312,0.137354,-0.119414,0.480072,0.172399,-0.00825918,1.0175,0.0337935,-0.0600106,1.49209,0.113492,-0.132337,0.668222,0.193156,-0.0627793,0.245593,0.202587,-0.218184,0.0653547,0.116169,-0.0400973,1.47047,0.263164,-0.136369,1.4102,0.676798,-0.0619989,1.4062,0.676622,-0.0379556,0.100609,-0.158583,-0.143794,0.990131,-0.153192,0.00639384,1.33668,-0.10139,-0.0945417,1.62344,-0.0642431,-0.0636007,1.46025,-0.423403,-0.210034,1.67093,-0.0680468,-0.090426,1.51953,-0.716041,-0.0653424,1.45433,-0.510536,0.0206655,0.0605517,-0.0777032,-0.103277,0.495416,-0.152689,-0.00716371,1.01417,-0.027124,-0.0668748,1.49042,-0.11858,-0.157275,0.822835,-0.181501,-0.0423864,0.383763,-0.177191,-0.20473,0.0621317,-0.155831,-0.0609038,1.4656,-0.326871,-0.136061,1.4392,-0.67657,-0.0628591,1.44991,-0.67714,-0.259125,1.26206,0.00775328,-0.00801359,1.23581,0.0047216
423,4.21607,-0.0278037,1.46497,0.000160669,-0.206543,1.42213,0.00155718,-0.055767,0.094187,0.183581,-0.143426,0.996604,0.162576,-0.110028,1.62311,0.0848109,-0.0511773,1.448,0.437618,-0.226874,1.67918,0.0603613,-0.0864704,1.4689,0.725823,-0.0656007,1.4033,0.584418,0.0211372,0.0613005,0.137355,-0.119441,0.480071,0.172395,-0.0082387,1.01748,0.0337923,-0.0599578,1.49207,0.113523,-0.13236,0.668218,0.193145,-0.0627879,0.245581,0.202581,-0.218182,0.0653584,0.116166,-0.0400467,1.47043,0.263181,-0.136337,1.41009,0.676808,-0.0619734,1.40614,0.676641,-0.0379604,0.100605,-0.158594,-0.143772,0.990141,-0.153198,0.00639384,1.33668,-0.101393,-0.0944555,1.62344,-0.0641882,-0.0635897,1.46034,-0.423375,-0.209943,1.67095,-0.0680097,-0.0904445,1.51973,-0.715982,-0.0653357,1.45444,-0.510503,0.0206565,0.0605375,-0.0777102,-0.103278,0.495415,-0.152699,-0.00715004,1.01417,-0.0271216,-0.0668404,1.49045,-0.118534,-0.157265,0.822835,-0.181504,-0.0423966,0.383749,-0.177199,-0.204732,0.0621265,-0.155834,-0.0608807,1.46568,-0.326816,-0.136066,1.43938,-0.676543,-0.0628969,1.45007,-0.677129,-0.259082,1.26206,0.0077374,-0.00856258,1.23569,0.00475269
424,4.22606,-0.0277797,1.46496,0.000202498,-0.206514,1.42213,0.00158314,-0.0557637,0.0941915,0.183581,-0.143415,0.996603,0.162556,-0.109848,1.6231,0.0849999,-0.0511488,1.44795,0.437649,-0.226783,1.67921,0.0604134,-0.0864995,1.46882,0.725849,-0.065574,1.40324,0.584444,0.0211473,0.0613002,0.13735,-0.119466,0.480066,0.172396,-0.00822138,1.01747,0.0337996,-0.0599242,1.49205,0.113556,-0.132381,0.668213,0.193137,-0.0627972,0.245577,0.202578,-0.218184,0.065359,0.116165,-0.0400044,1.47039,0.2632,-0.136302,1.40995,0.676815,-0.061945,1.40608,0.676671,-0.0379627,0.100594,-0.158606,-0.143744,0.990144,-0.153204,0.00639716,1.33669,-0.101414,-0.0943626,1.62344,-0.0641285,-0.0636092,1.46043,-0.423353,-0.209856,1.67098,-0.0679646,-0.0904903,1.51994,-0.715934,-0.0652652,1.45458,-0.510474,0.0206567,0.0605272,-0.077715,-0.103283,0.495416,-0.152698,-0.00713748,1.01415,-0.027117,-0.0668076,1.49047,-0.118489,-0.157256,0.822843,-0.181512,-0.042398,0.383743,-0.177198,-0.204737,0.0621299,-0.155833,-0.0608471,1.46575,-0.326765,-0.136072,1.43956,-0.676516,-0.0629346,1.45025,-0.677116,-0.259184,1.26208,0.00773299,-0.009764,1.23546,0.00480204
425,4.23605,-0.0277726,1.46495,0.000238866,-0.206493,1.42214,0.00161198,-0.0557552,0.0941875,0.183583,-0.143406,0.996606,0.162548,-0.109717,1.62308,0.0851292,-0.0511302,1.44791,0.437685,-0.226702,1.67922,0.0604698,-0.0865356,1.46875,0.725864,-0.0655518,1.40317,0.58446,0.0211566,0.0613042,0.137352,-0.119493,0.480065,0.172394,-0.00820124,1.01746,0.0338048,-0.0598961,1.49202,0.113585,-0.132397,0.668217,0.193126,-0.0628142,0.245574,0.202571,-0.218181,0.06535,0.116158,-0.0399707,1.47035,0.263227,-0.136275,1.40983,0.676822,-0.0619264,1.40602,0.676697,-0.0379613,0.10061,-0.158602,-0.143709,0.990151,-0.153214,0.00638949,1.33671,-0.101443,-0.094274,1.62343,-0.0640665,-0.0636251,1.46053,-0.423345,-0.209751,1.67102,-0.0678957,-0.0905413,1.52013,-0.715894,-0.0651377,1.45475,-0.510451,0.0206593,0.0605336,-0.0777133,-0.103274,0.495416,-0.1527,-0.00711665,1.01415,-0.0271134,-0.0667783,1.49049,-0.118449,-0.157242,0.822849,-0.18152,-0.0423887,0.383751,-0.177195,-0.204736,0.0621343,-0.155832,-0.0608299,1.46577,-0.326726,-0.136069,1.43973,-0.676486,-0.0629494,1.45045,-0.677097,-0.25934,1.2621,0.00774046,-0.0102259,1.23537,0.00481361
