Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RASI,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10
121,0.0217284,0.0376315,0.0329897,0.032255,0.0256562,0.0411788,0.0490523,0.0267726,0.0325405,0.0365757,0.0209789,0.035664,0.0147596,0.0148857,0.0252503,0.0357069,0.0240232,0.0302623,0.0286672,0.0231245,0.0343334,0.062771,0.0274723,0.02634,0.0220679,0.0285001,0.0291566,0.0189093,0.00744676,0.0259944,0.0592352,0.0120586,0.0109683,0.0196823,0.0322584,0.0262555,0.0242638,0.0504709,0.023651
122,0.0227355,0.0370277,0.0330235,0.0328467,0.0273373,0.0397449,0.0491549,0.0243554,0.0321384,0.035989,0.0213374,0.0321361,0.0158887,0.0145693,0.0249993,0.035315,0.0233748,0.0292262,0.0278333,0.0221327,0.0343598,0.0611851,0.0295624,0.0262665,0.0208655,0.0279627,0.0295642,0.018352,0.00796974,0.0283339,0.0614798,0.00963895,0.00801717,0.0180704,0.0306319,0.0263205,0.0249926,0.0508971,0.0275877
123,0.0233631,0.0359285,0.0330836,0.0341976,0.0285576,0.0384376,0.0494189,0.0218637,0.0318229,0.0353381,0.0214937,0.0297554,0.018221,0.0139043,0.0246378,0.0349503,0.0235644,0.0283008,0.0272402,0.0217298,0.0348475,0.0592141,0.0309506,0.0257251,0.0198089,0.0271523,0.0294495,0.0181303,0.00662184,0.0323552,0.0637061,0.00820305,0.00708774,0.0174402,0.0283358,0.026185,0.0257355,0.0513459,0.0333737
124,0.0225156,0.0346105,0.0332784,0.0357733,0.0292757,0.0372218,0.0497367,0.0198397,0.0317232,0.0346928,0.0221319,0.0298685,0.0213066,0.0136261,0.0243428,0.0345684,0.024297,0.0273373,0.0268498,0.0214754,0.0355244,0.056919,0.0316905,0.0246061,0.0188802,0.0264409,0.0286594,0.0176862,0.00411742,0.0343461,0.0654649,0.00747134,0.00803895,0.0172072,0.0260521,0.0258361,0.0260205,0.0519006,0.038684
125,0.0200244,0.0335704,0.0336555,0.0369305,0.0295906,0.0362448,0.0500313,0.0185695,0.0316604,0.0341801,0.0231468,0.0314039,0.0241866,0.0136377,0.0240623,0.0344435,0.0251742,0.0264976,0.0265133,0.0210847,0.0362835,0.0549445,0.0320435,0.0232197,0.0185901,0.0258644,0.0272632,0.016955,0.00446372,0.0337636,0.0660696,0.00694305,0.0102861,0.0173153,0.0243964,0.025274,0.0254157,0.0524344,0.0402829
126,0.0178394,0.0334358,0.0341921,0.0376641,0.0296381,0.0355138,0.0503025,0.0179397,0.0315702,0.033796,0.0239937,0.0333663,0.0262249,0.0137459,0.0237746,0.034387,0.0258282,0.025839,0.0261958,0.0207059,0.0370996,0.0544571,0.0321024,0.0221438,0.0184828,0.0252874,0.0253456,0.0164807,0.00699669,0.0324668,0.0651519,0.0074403,0.0121616,0.0178436,0.0231883,0.024515,0.0240647,0.0527627,0.0372679
127,0.017827,0.0340609,0.0347987,0.0381885,0.0295885,0.0346683,0.050649,0.0177232,0.0310941,0.033478,0.0243217,0.034847,0.0271709,0.0139122,0.0236598,0.0341806,0.0261502,0.0253341,0.0257153,0.0203156,0.0379251,0.0548065,0.0319056,0.0219237,0.0187199,0.0246109,0.0231124,0.0163,0.00911762,0.0308042,0.0633888,0.0101285,0.0129451,0.0185416,0.0223438,0.0235534,0.0223351,0.0527962,0.0319278
128,0.0194358,0.0346341,0.0353821,0.0388352,0.0295704,0.0337149,0.0512023,0.0177803,0.0301789,0.0331706,0.0241897,0.0355133,0.0267301,0.0140313,0.0239075,0.0341253,0.0260053,0.0249173,0.0249649,0.0199357,0.0386797,0.0555529,0.0314687,0.0226984,0.0191746,0.0237895,0.021485,0.0164457,0.0102549,0.029041,0.0622597,0.0135401,0.0128014,0.0193458,0.0220931,0.0225198,0.0204738,0.0523785,0.0275422
129,0.0213692,0.0345419,0.0360269,0.0401348,0.029725,0.0329599,0.0520252,0.0180611,0.0290044,0.0328218,0.0237968,0.0357947,0.0248946,0.0140586,0.0243234,0.0342964,0.0255054,0.0244191,0.0241413,0.0196012,0.0392746,0.0562625,0.0309103,0.0241925,0.0200961,0.0229386,0.0210125,0.0165948,0.01029,0.0277556,0.0625423,0.0161498,0.0122085,0.0201146,0.0227728,0.0216013,0.0187985,0.0515294,0.0264045
130,0.0228302,0.0335164,0.0364221,0.0430753,0.0300379,0.0326455,0.0530755,0.0184727,0.0278012,0.0324205,0.0232622,0.036477,0.0221593,0.0139859,0.0246008,0.034609,0.0247694,0.0239884,0.0233827,0.0192828,0.0396301,0.0563871,0.03036,0.0261722,0.0215653,0.0222415,0.0212987,0.0164732,0.00998136,0.0271486,0.0632489,0.0180754,0.0117053,0.0207472,0.0244832,0.0209498,0.0176126,0.0504729,0.0286874
131,0.0229486,0.0317501,0.036603,0.0475789,0.0304708,0.0328592,0.0542666,0.0189249,0.0267436,0.0318159,0.0226135,0.0371812,0.0187277,0.0137637,0.0249824,0.0348651,0.0239472,0.0236373,0.0227556,0.0190748,0.0396863,0.0549461,0.0298417,0.0287478,0.0235131,0.0218901,0.0221519,0.0165711,0.0103226,0.0273255,0.0630505,0.0197524,0.0116081,0.0212505,0.0270521,0.0205636,0.0169517,0.0493566,0.0332019
132,0.0217345,0.0297816,0.0367085,0.0495901,0.0309514,0.0335046,0.0555067,0.0193481,0.0259557,0.0312656,0.0217147,0.0372712,0.0149953,0.013437,0.0255869,0.0349626,0.0233636,0.0232469,0.0223493,0.0191025,0.0394094,0.0519712,0.0294067,0.0319223,0.0257089,0.0218808,0.0235508,0.0169774,0.0109806,0.0279557,0.0618552,0.0210014,0.0119586,0.0215673,0.0300602,0.0203782,0.0168177,0.0478304,0.038112
133,0.0202504,0.0279573,0.0367136,0.0479092,0.031473,0.034365,0.0567721,0.0196556,0.0255323,0.0308138,0.0204815,0.0368844,0.011336,0.0131268,0.0260517,0.0347369,0.0230909,0.0228908,0.0222088,0.0193599,0.038793,0.0485641,0.0291746,0.0354468,0.0281057,0.0221092,0.0253447,0.0177717,0.0109203,0.028876,0.0603254,0.0213454,0.0126296,0.021668,0.0330932,0.0204124,0.0171211,0.0452195,0.0410782
134,0.0194169,0.0263294,0.0363181,0.0459388,0.0320629,0.0352164,0.0581171,0.0197802,0.0254282,0.0303275,0.0189418,0.0364912,0.00819502,0.0129663,0.0262383,0.0339566,0.0232761,0.0229111,0.0223249,0.0196036,0.0378567,0.0454524,0.0290275,0.0389351,0.0307074,0.0224942,0.0272303,0.0187762,0.00993812,0.0299303,0.0586237,0.0205682,0.0137009,0.0216752,0.035946,0.0206368,0.0177239,0.0417056,0.0407169
135,0.0195805,0.024725,0.0356397,0.0458375,0.0327291,0.0359397,0.0596356,0.0197041,0.0256353,0.0297274,0.0172713,0.036244,0.00601018,0.0129459,0.0261834,0.0323906,0.0237318,0.0231099,0.0225856,0.0195068,0.0366494,0.0429411,0.0289442,0.042246,0.0335269,0.0229852,0.0290849,0.0197892,0.00875739,0.0311135,0.0565209,0.0190277,0.0150651,0.0215124,0.0384697,0.021051,0.0184208,0.0379095,0.037447
136,0.0203833,0.0231133,0.0346264,0.0451797,0.0334911,0.0366285,0.0613993,0.0195185,0.0260614,0.0289034,0.0156493,0.0362097,0.00515715,0.0127329,0.0258341,0.0301526,0.0242792,0.0234137,0.0228949,0.0187816,0.0352716,0.0409252,0.0288989,0.0452065,0.0365018,0.0236293,0.0307969,0.0203238,0.00801178,0.03231,0.0540977,0.0173436,0.0161061,0.021151,0.0405324,0.0215028,0.0190117,0.0341116,0.0329726
137,0.0211107,0.0216195,0.0335517,0.0457854,0.0343168,0.0372961,0.0634268,0.0191214,0.0265802,0.0280948,0.0142415,0.0362844,0.00556662,0.0123449,0.0248974,0.0274962,0.0247549,0.0235644,0.0233305,0.0176116,0.0338643,0.0391308,0.028893,0.0478143,0.0396052,0.0244418,0.0322464,0.020704,0.00737196,0.0330257,0.0516787,0.0159655,0.0165599,0.0210663,0.0420775,0.0216236,0.0193506,0.0304543,0.0292085
138,0.0211254,0.020469,0.0322958,0.0466464,0.035194,0.0378971,0.0656888,0.0185409,0.0270753,0.0272722,0.0132024,0.0362747,0.00659995,0.0117063,0.0235156,0.0248131,0.0252,0.0234248,0.0239017,0.016369,0.0324449,0.0375002,0.0290086,0.0500924,0.0428937,0.025448,0.0333315,0.0211902,0.00644327,0.0328122,0.0494554,0.0150214,0.0166151,0.0216859,0.0431946,0.0217551,0.0195526,0.0272412,0.0272028
139,0.0203773,0.019874,0.0308556,0.0473652,0.0360896,0.0384496,0.0681475,0.0176871,0.0274808,0.026396,0.0126009,0.0361676,0.00775004,0.01073,0.022207,0.0225007,0.0255423,0.023369,0.0243225,0.0149941,0.0307646,0.0362707,0.029315,0.0520109,0.0463785,0.0266639,0.0340816,0.0217759,0.00567856,0.0321343,0.0475293,0.0143221,0.0165268,0.0230114,0.043979,0.0219345,0.019742,0.0249911,0.0267407
140,0.0193103,0.0198321,0.0294252,0.0479695,0.0369756,0.0390271,0.0707421,0.0167482,0.0278131,0.0257381,0.0123871,0.0361571,0.00879765,0.00946153,0.0210513,0.0209376,0.0256613,0.0234256,0.0245658,0.0131889,0.0293062,0.0357016,0.0297615,0.0535751,0.0499604,0.0280731,0.0347338,0.022217,0.00543144,0.0314216,0.0460073,0.0137135,0.0165649,0.0247607,0.0446079,0.0221634,0.019824,0.0238885,0.0270175
141,0.0184777,0.0199828,0.0281751,0.0483387,0.0378144,0.0396281,0.0734392,0.0158617,0.0282257,0.0251295,0.0123966,0.0363478,0.00978265,0.00804056,0.0197752,0.0202607,0.0256667,0.0231511,0.0247528,0.0111244,0.0287116,0.0358906,0.0301065,0.0547294,0.053585,0.0296239,0.0350562,0.0225034,0.00544298,0.0307156,0.0449587,0.0132814,0.0168688,0.0266937,0.0451749,0.0224323,0.0197979,0.0238121,0.027339
142,0.0182049,0.0204262,0.027066,0.0484589,0.0386088,0.0401408,0.076208,0.0148499,0.0284945,0.0244807,0.012255,0.0367217,0.0106787,0.00650869,0.0184655,0.0202052,0.0256169,0.0229082,0.0248906,0.00910143,0.028374,0.0366897,0.0304862,0.0554827,0.0572605,0.0311834,0.0352089,0.0226932,0.00547458,0.0301067,0.0444129,0.0131821,0.0173634,0.0282803,0.0456904,0.022694,0.0197432,0.024526,0.0271927
143,0.0185046,0.0208294,0.0260851,0.0489204,0.0393753,0.0404867,0.0789912,0.0139584,0.0285279,0.0238563,0.0121261,0.0372292,0.0114486,0.00477663,0.0172981,0.020313,0.0255666,0.0227983,0.0249123,0.00748655,0.0280612,0.0378627,0.0311376,0.0558187,0.0608656,0.032692,0.035246,0.0227681,0.00546316,0.0297954,0.044393,0.0134444,0.0177358,0.0287959,0.0461356,0.0229472,0.0197434,0.0258232,0.0263767
144,0.0192182,0.0210965,0.0249922,0.0493184,0.0401669,0.0405939,0.0817197,0.0132464,0.0282973,0.0232171,0.0119209,0.0377404,0.0121268,0.00294853,0.0162914,0.0202777,0.0255264,0.0225723,0.0248074,0.00652614,0.0278278,0.039297,0.0317171,0.0557801,0.0641564,0.0341375,0.0351614,0.022967,0.00531684,0.0298196,0.0448852,0.013967,0.0178159,0.0284505,0.0464959,0.0231822,0.0198165,0.0273682,0.0250309
145,0.0201194,0.0216217,0.0238364,0.0495143,0.0410231,0.04045,0.084319,0.0128138,0.0278536,0.0225964,0.0116667,0.0381118,0.0127285,0.00173932,0.0153922,0.020004,0.0256218,0.022398,0.0246019,0.00627867,0.0276932,0.0409463,0.0323294,0.05546,0.0671369,0.0353785,0.0349564,0.0234061,0.00494967,0.0301313,0.0458533,0.0144681,0.0174783,0.0275288,0.0467318,0.0233892,0.0199382,0.0290316,0.0234501
146,0.0210483,0.0224072,0.0228234,0.0497761,0.0418995,0.0400857,0.0867214,0.0127069,0.0272954,0.0219738,0.0113892,0.0383097,0.0133171,0.00269938,0.0146474,0.0194843,0.025935,0.0222388,0.0241942,0.00633047,0.0275601,0.042829,0.0327002,0.0548972,0.0697203,0.0364302,0.0346346,0.0242606,0.00459633,0.0306119,0.0472507,0.0149493,0.016686,0.026244,0.0469027,0.0235606,0.0201084,0.0307667,0.0218938
147,0.0219438,0.0231204,0.021921,0.0497155,0.0427873,0.0395916,0.0888355,0.0129249,0.0267125,0.0212535,0.0111396,0.0383846,0.0138336,0.00460073,0.0140406,0.0187366,0.0264343,0.022358,0.02368,0.00647327,0.0274275,0.0449232,0.0330255,0.0540957,0.0718436,0.0372011,0.034188,0.0253764,0.00465397,0.0313067,0.0490125,0.0152713,0.0155779,0.0247056,0.04709,0.0237048,0.0203129,0.0325482,0.0204994
148,0.0227293,0.0237834,0.0212649,0.0492817,0.0436245,0.039052,0.0904842,0.0134078,0.0261822,0.0206005,0.0108247,0.0384472,0.0141834,0.00681391,0.0136713,0.0179351,0.0269831,0.0225503,0.0233098,0.00684033,0.0273644,0.0472173,0.033282,0.0530979,0.0734582,0.0378046,0.0336342,0.0263642,0.00543523,0.0322524,0.051023,0.0153371,0.0144199,0.0226291,0.0473434,0.0238405,0.0205203,0.034284,0.0193756
149,0.0232536,0.0244342,0.020927,0.0485342,0.0442559,0.0385901,0.0916083,0.0140771,0.0257907,0.0203551,0.0104438,0.038561,0.0142754,0.00932846,0.0137307,0.017321,0.0274169,0.0226767,0.0231181,0.00742213,0.0274204,0.0496414,0.0334347,0.051965,0.0744988,0.0381142,0.0329992,0.0269503,0.00703242,0.0333773,0.0531462,0.0150192,0.0135243,0.0198362,0.0476554,0.0238764,0.0207038,0.0359812,0.018564
150,0.0234207,0.0251746,0.0208645,0.0474672,0.0446148,0.0382782,0.0921567,0.0148927,0.0256025,0.0207373,0.00999251,0.0387295,0.0140161,0.0119357,0.0142831,0.0171227,0.027652,0.022779,0.0231135,0.00838224,0.0276122,0.0521016,0.0334732,0.0507326,0.0749703,0.0381875,0.0323489,0.0270605,0.00901439,0.0346769,0.0552368,0.0142313,0.013041,0.0180999,0.0479363,0.0238449,0.0208688,0.0376087,0.0180426
151,0.0232606,0.0258897,0.0208597,0.0460786,0.0446654,0.0381451,0.0920974,0.0157719,0.025655,0.0211713,0.00967448,0.0388228,0.0134358,0.0140968,0.015161,0.0175815,0.0276343,0.0231828,0.023287,0.00925408,0.0278915,0.0544367,0.0333544,0.0494313,0.0749039,0.0382841,0.0317295,0.0271318,0.0107231,0.035638,0.0571664,0.0130664,0.0128624,0.0193626,0.048189,0.0238409,0.0210615,0.0391498,0.0178036
152,0.0229674,0.0263719,0.0209165,0.044507,0.0443585,0.0381691,0.0914831,0.0166457,0.0259091,0.0202775,0.00983074,0.0387336,0.0124986,0.0151555,0.0160144,0.0187937,0.0273826,0.0237684,0.0236206,0.00987841,0.0280793,0.0565077,0.0330048,0.0480778,0.0743051,0.0382721,0.0311211,0.0276825,0.0118908,0.0362474,0.0589047,0.011767,0.0127938,0.0227479,0.0484829,0.0240345,0.021281,0.0405381,0.0178854
153,0.022713,0.0266707,0.0214783,0.0432961,0.0437036,0.0382576,0.0903792,0.0174428,0.0262903,0.018124,0.010661,0.0383756,0.0115403,0.0148863,0.0167413,0.0205962,0.0269084,0.0243717,0.0240882,0.0108382,0.0279851,0.0582396,0.0322763,0.0466457,0.0732066,0.0381645,0.0305187,0.0290051,0.012601,0.036096,0.0603952,0.0105789,0.0129579,0.0259395,0.048687,0.0241492,0.0215007,0.041654,0.0182695
154,0.0226067,0.0267986,0.0231265,0.0418755,0.0427325,0.0383402,0.0888193,0.018195,0.0267207,0.0170676,0.0121652,0.0376551,0.0108128,0.0137923,0.0178719,0.023027,0.0262037,0.0249455,0.0245936,0.0126036,0.027574,0.0597092,0.031335,0.0450988,0.0716726,0.0380011,0.0298525,0.0309146,0.0129032,0.0352393,0.0615439,0.00965246,0.0132933,0.0287071,0.0486438,0.0242787,0.0216905,0.0424096,0.0189902
155,0.0227188,0.0267898,0.0247222,0.040673,0.0414513,0.0383375,0.0867537,0.0187886,0.0271465,0.0177461,0.0142625,0.0365869,0.0103785,0.0130487,0.0199689,0.0256776,0.0252313,0.025554,0.0250672,0.0146805,0.0269113,0.0610497,0.03007,0.0433843,0.0697306,0.0377508,0.0290495,0.0329876,0.0129251,0.0340869,0.0623085,0.00895325,0.0137592,0.0315465,0.0482106,0.0244203,0.0218745,0.042766,0.0200371
156,0.0231009,0.026713,0.0252446,0.0397549,0.03996,0.0381507,0.0842103,0.0193388,0.0275592,0.0190654,0.016332,0.0353661,0.0104199,0.01294,0.0218176,0.0272383,0.0240389,0.0261666,0.0253995,0.016483,0.0260916,0.0618404,0.0287113,0.0414337,0.0673771,0.0373862,0.0280566,0.0347235,0.0128818,0.0328156,0.0626872,0.00835796,0.0143721,0.0344206,0.0472075,0.0245048,0.0219899,0.0426458,0.0212486
157,0.0238736,0.0268041,0.0255212,0.0384956,0.0385489,0.0377393,0.081119,0.0197988,0.0279157,0.0207559,0.0168582,0.0341086,0.0110976,0.012468,0.0206861,0.0273592,0.0226714,0.0267761,0.025666,0.0177547,0.0253825,0.0620131,0.0278682,0.0392038,0.0646952,0.0370446,0.026891,0.0357186,0.0129892,0.0315948,0.0628069,0.00792655,0.0149874,0.0369973,0.0455881,0.0244318,0.0219481,0.042033,0.0228944
158,0.0251945,0.0273796,0.0261101,0.037706,0.0375517,0.0370753,0.0775021,0.0199676,0.0282436,0.0223027,0.0147689,0.0327179,0.0119275,0.0109428,0.015896,0.0268995,0.0209994,0.0271317,0.0260027,0.0183677,0.0251642,0.0617333,0.0277553,0.0366814,0.061698,0.0363302,0.0256573,0.0357855,0.013846,0.0304303,0.0629262,0.0083118,0.0155499,0.0389971,0.0433835,0.024143,0.0217114,0.0409863,0.0251313
159,0.0270013,0.0285241,0.0271357,0.0375313,0.0369654,0.0362155,0.0735288,0.0198068,0.0285906,0.0233394,0.0119616,0.0314999,0.0120597,0.00823357,0.010953,0.0261995,0.0192487,0.0272621,0.0264126,0.0183985,0.0259186,0.0607549,0.028384,0.0340797,0.0585377,0.0350224,0.0245142,0.0351717,0.015509,0.0290277,0.0634937,0.00962464,0.0159089,0.0400617,0.0408649,0.023648,0.0213823,0.0396893,0.0280204
160,0.0285378,0.0295313,0.0278866,0.0378486,0.0365356,0.0351273,0.0694358,0.0193843,0.0290371,0.0237255,0.0106761,0.0320006,0.0115843,0.00464225,0.0086389,0.0256444,0.0180511,0.0272876,0.0267481,0.0181715,0.0279311,0.0601042,0.0293658,0.0317028,0.0554544,0.0331789,0.0236193,0.0344702,0.0168383,0.0268585,0.0648,0.0105203,0.0162149,0.0401044,0.0385184,0.0230072,0.0211653,0.0384317,0.0315597
161,0.0285485,0.029988,0.0282676,0.0383246,0.0361434,0.0340076,0.0654416,0.0188152,0.0295143,0.0236328,0.00983991,0.0351686,0.0113694,0.00457152,0.00824415,0.025625,0.0179914,0.0272603,0.0270532,0.0180426,0.0307018,0.0610923,0.0303308,0.0298516,0.0526744,0.0312521,0.022964,0.0340437,0.0170247,0.024417,0.0663789,0.0098981,0.0166018,0.0394552,0.0367591,0.0221301,0.0211806,0.0375054,0.0354108
162,0.0261833,0.0304433,0.0285313,0.0386082,0.0356988,0.0329635,0.0615934,0.018224,0.0297958,0.0233317,0.00913508,0.0388575,0.0115021,0.00602626,0.00862706,0.0260901,0.0190998,0.027044,0.027339,0.0180759,0.0329612,0.0634631,0.0310221,0.0285663,0.0502931,0.0292642,0.0225336,0.0335711,0.0167639,0.0238073,0.0672025,0.00916674,0.0171279,0.0386375,0.035416,0.0209916,0.0214832,0.0371378,0.0384385
163,0.0224737,0.0310008,0.0285269,0.0383441,0.0351073,0.0321512,0.0579409,0.0177113,0.0296977,0.0229713,0.00986607,0.0403582,0.0114151,0.00597347,0.00923706,0.0266011,0.0206689,0.0268115,0.0275486,0.0183043,0.0337116,0.0653318,0.0315163,0.0276326,0.0483442,0.0273403,0.0224109,0.0331225,0.0168648,0.0245397,0.0668715,0.00949089,0.0177906,0.0379571,0.0340863,0.020672,0.0220498,0.0373058,0.0391596
164,0.0200239,0.0315829,0.0282032,0.0375359,0.0344702,0.0316746,0.0545151,0.0173835,0.029364,0.022693,0.0114912,0.0398933,0.0116846,0.00564087,0.00994883,0.0270275,0.0221384,0.0267665,0.0275434,0.0187019,0.0332934,0.0654788,0.0320382,0.0267513,0.0468523,0.0257393,0.0224776,0.0328043,0.0171494,0.0254846,0.0660266,0.0107612,0.0184031,0.0374768,0.032869,0.0211227,0.0228221,0.0378861,0.0371178
165,0.0202448,0.0323001,0.0277979,0.0362988,0.033931,0.0312435,0.0512156,0.0173773,0.0291282,0.02238,0.0130843,0.0388047,0.0121012,0.00707109,0.0105929,0.027506,0.0233091,0.0268365,0.0273407,0.0191901,0.0327796,0.0644194,0.0327327,0.0259396,0.0457997,0.0244355,0.0229456,0.0325363,0.0171818,0.0264707,0.065409,0.0121769,0.0185518,0.0371219,0.0322236,0.021777,0.0235403,0.0387117,0.0335388
166,0.0221457,0.033031,0.0275179,0.034886,0.0335892,0.0306852,0.0481008,0.0177019,0.0290272,0.0221057,0.0141413,0.0376186,0.0115187,0.00970226,0.0109961,0.0281626,0.0240723,0.0269259,0.0271502,0.0196683,0.03243,0.0637368,0.0336346,0.025474,0.0451062,0.0232178,0.0240973,0.032282,0.0168391,0.0275996,0.0651655,0.0131386,0.0185833,0.0366209,0.0324538,0.0223168,0.0238934,0.0396653,0.0301577
167,0.0243895,0.0332831,0.0273285,0.0332738,0.0334433,0.030107,0.0452371,0.0184115,0.0286808,0.0219302,0.0143694,0.0360743,0.00971946,0.0117138,0.0111772,0.0286688,0.0244103,0.0270837,0.0272704,0.0201182,0.0319529,0.0639185,0.0346475,0.0254514,0.0447769,0.021901,0.0252821,0.0320053,0.0162011,0.0287501,0.0651665,0.01366,0.0188355,0.0361785,0.0335467,0.0226195,0.0236745,0.0407005,0.0280601
168,0.0261082,0.0328209,0.0270615,0.0318154,0.0333565,0.029718,0.0427831,0.0196379,0.028215,0.0217761,0.0139809,0.0344978,0.00739456,0.0124662,0.0112311,0.029114,0.0243126,0.0277321,0.0276903,0.0205921,0.031859,0.0645391,0.0356646,0.0255924,0.0447904,0.0204929,0.0260945,0.0317158,0.0154234,0.0296291,0.0651816,0.0138019,0.0194055,0.0356874,0.0353696,0.0227792,0.0230258,0.0414534,0.0276362
169,0.0267259,0.031998,0.0266778,0.0309957,0.0332793,0.0294756,0.0406216,0.0212079,0.0279838,0.0214933,0.0136013,0.0338064,0.00563073,0.0124822,0.0113464,0.0295298,0.0233863,0.0283964,0.0280399,0.02109,0.0328621,0.0651046,0.0367277,0.0259866,0.0451462,0.0191268,0.0264766,0.0313931,0.0145606,0.0301279,0.0649909,0.0135817,0.0200272,0.0352408,0.0373953,0.0226437,0.0225198,0.0414745,0.0287499
170,0.0261621,0.031438,0.026346,0.030296,0.0332409,0.0295621,0.0387345,0.0229589,0.0280335,0.0211404,0.013645,0.0340112,0.00473061,0.0122568,0.0117546,0.0298086,0.0215802,0.0291058,0.028302,0.0215789,0.0345847,0.0652048,0.0378672,0.026151,0.0458161,0.0180049,0.0265482,0.0309813,0.013649,0.0301513,0.0646591,0.0130689,0.0205779,0.0346795,0.0392489,0.0226398,0.0223283,0.0405613,0.0307779
171,0.024918,0.0314039,0.0262471,0.0298132,0.0331917,0.0300268,0.0372111,0.0247081,0.0282854,0.0208016,0.0137174,0.0344788,0.00446673,0.012175,0.01224,0.0299183,0.0194588,0.0298639,0.0285434,0.0221139,0.0358199,0.0647819,0.0390815,0.0259672,0.0467883,0.017198,0.0264708,0.0303663,0.0127356,0.0298956,0.0644714,0.0123651,0.0209498,0.0339008,0.0406175,0.0228307,0.0224195,0.038919,0.0326864
172,0.0237086,0.0316841,0.025952,0.0289118,0.0330811,0.0310346,0.0361025,0.0262204,0.0286597,0.0204453,0.0134475,0.0349574,0.00471985,0.0123926,0.0125208,0.0299098,0.0179312,0.0305637,0.0288251,0.0226422,0.0357613,0.0642196,0.0402524,0.025255,0.0480157,0.016703,0.0262037,0.0295944,0.0118312,0.0297781,0.0646149,0.0114859,0.020962,0.0332067,0.0414498,0.0230688,0.0225289,0.0367771,0.0335871
173,0.0232196,0.0319079,0.0252821,0.0284274,0.0328888,0.0324579,0.0352975,0.0273726,0.0291417,0.0200552,0.0128351,0.0355721,0.0053075,0.0128044,0.012737,0.0298545,0.0174689,0.0311887,0.0291578,0.0231888,0.0345869,0.0639202,0.0413493,0.0244167,0.0494602,0.0164842,0.0259474,0.0287904,0.0109964,0.0298088,0.0649916,0.0104667,0.0208356,0.0326787,0.0418706,0.0233737,0.0225147,0.034397,0.0333513
174,0.0236541,0.0317652,0.0242715,0.0282553,0.0326056,0.0340742,0.0348263,0.0281824,0.0296754,0.0196952,0.0118666,0.0362409,0.00623891,0.0132427,0.0128648,0.0299118,0.0179375,0.0316945,0.0294812,0.0238843,0.0327942,0.0640773,0.0423753,0.0237553,0.0510232,0.016319,0.0258645,0.0281751,0.0103814,0.0299246,0.0651864,0.00933875,0.0205738,0.0322721,0.0419803,0.0237178,0.0223029,0.0321426,0.0324386
175,0.0241742,0.0312417,0.0230082,0.02801,0.032211,0.0356486,0.0346823,0.0286635,0.0302057,0.019401,0.0106771,0.0369633,0.00753629,0.0135811,0.0125898,0.0302234,0.0190701,0.0320732,0.0297676,0.0248677,0.0308519,0.0645148,0.0433213,0.0233813,0.0526542,0.0161214,0.0259773,0.0278598,0.0101043,0.0301763,0.0648362,0.00815569,0.0200978,0.0316941,0.0417713,0.0241041,0.0219277,0.030506,0.0314428
176,0.0242969,0.0306416,0.0212845,0.0275358,0.0317356,0.0372617,0.03481,0.0287768,0.0307028,0.0188811,0.00961643,0.0375659,0.00904189,0.0139275,0.0121264,0.0311747,0.0206474,0.032336,0.030011,0.0256813,0.0292454,0.0649356,0.0441777,0.0232906,0.0543546,0.0157962,0.0262025,0.0276313,0.0101178,0.0304636,0.0639683,0.00694682,0.0194158,0.0308148,0.0412081,0.0245497,0.0215056,0.0299239,0.0307184
177,0.0239879,0.0302407,0.0195022,0.0269298,0.0311785,0.0387015,0.0351817,0.0286165,0.0311032,0.018186,0.00882118,0.0378065,0.0106234,0.0143095,0.0117247,0.0322066,0.0225283,0.0325414,0.0302436,0.0260987,0.0285491,0.0652187,0.0449185,0.0233964,0.056064,0.0153693,0.0264272,0.0271966,0.0102172,0.0304645,0.0627034,0.00585081,0.0186676,0.0295606,0.0403759,0.0248626,0.0210868,0.030563,0.0302759
178,0.0232389,0.0301222,0.0176751,0.0261366,0.0305558,0.0398728,0.0358147,0.0283859,0.0314689,0.017486,0.00832288,0.0379595,0.0121614,0.0146423,0.0113396,0.0332494,0.0246598,0.0327201,0.0304383,0.0259964,0.0293467,0.0654145,0.0455118,0.0236193,0.0577605,0.0151065,0.026753,0.0264326,0.0102713,0.0304402,0.0611644,0.00518075,0.01787,0.0275328,0.0394142,0.0247953,0.0208979,0.0321903,0.0299273
179,0.022205,0.030205,0.0157621,0.0253061,0.029888,0.0408683,0.0365358,0.0282865,0.0318298,0.0171568,0.00808561,0.0381543,0.0136455,0.015095,0.0112012,0.0344071,0.0269205,0.0328899,0.0305253,0.0252191,0.0319006,0.0655453,0.0459908,0.023866,0.0594716,0.0147628,0.0271879,0.0254373,0.0101592,0.0304591,0.0594878,0.00521096,0.0170233,0.0248508,0.0384256,0.0248775,0.0210139,0.0342941,0.0295356
