Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10,RASI
117,0.0306795,0.0255614,0.0158591,0.0353453,0.0236963,0.00762207,0.0467176,0.0766463,0.0428624,0.0132517,0.0136024,0.0371829,0.0477808,0.0210117,0.022479,0.0236503,0.0447036,0.0215908,0.0343433,0.00581992,0.0245998,0.0363866,0.0286602,0.0508265,0.0230832,0.0320538,0.00488852,0.0157448,0.0388751,0.0196885,0.0272486,0.0227195,0.0175943,0.0247928,0.0253447,0.0241138,0.0278813,0.0353881,0.0242985
118,0.0305136,0.0256237,0.0198949,0.0358184,0.0244224,0.0079983,0.047682,0.0775188,0.04255,0.0172231,0.0123717,0.0372136,0.0477779,0.0183888,0.0235395,0.0259134,0.0441655,0.0219414,0.0347645,0.00502763,0.0249347,0.0365884,0.0287613,0.0511798,0.0233469,0.0322366,0.00484105,0.0158814,0.0389164,0.0197257,0.0274727,0.0222446,0.0187479,0.0247949,0.0254485,0.0243179,0.0275619,0.0349813,0.0239307
119,0.0303929,0.0256628,0.0233753,0.0361413,0.0251831,0.00826851,0.0488147,0.0780708,0.0422074,0.0205632,0.0117344,0.0372228,0.0477748,0.0156632,0.025035,0.0281351,0.0437949,0.0224629,0.0350658,0.00431407,0.0252688,0.0367061,0.0287805,0.0516437,0.0236204,0.0324675,0.00545282,0.0158688,0.0388042,0.0197146,0.0276198,0.0218429,0.0200666,0.0248394,0.0255286,0.0245787,0.0272689,0.0344758,0.023778
120,0.030382,0.0256626,0.0252477,0.0362702,0.0260058,0.00841931,0.0500955,0.0782209,0.0419198,0.0222599,0.0117944,0.0371354,0.0478013,0.0131445,0.0263619,0.029794,0.0435338,0.0229307,0.0352399,0.00364239,0.0254592,0.0368009,0.0287373,0.0522702,0.0238781,0.0326666,0.00675318,0.0157669,0.0386671,0.0196859,0.0276935,0.0215598,0.0214069,0.0249039,0.025595,0.0248547,0.0270477,0.0339961,0.0235608
121,0.0304741,0.0256427,0.0254882,0.0361712,0.0269512,0.00843524,0.0515264,0.0780688,0.0417268,0.0224823,0.0124688,0.0368766,0.0478674,0.0109464,0.0262652,0.0304749,0.0434496,0.0231501,0.0353285,0.00292152,0.0255833,0.037002,0.0286962,0.0530561,0.0241101,0.032808,0.00863538,0.0156069,0.0386316,0.0197604,0.0276899,0.0215155,0.022856,0.0249771,0.0256464,0.0250662,0.0268722,0.0336394,0.0231484
122,0.0306717,0.0256236,0.0246225,0.0358077,0.0280197,0.00829419,0.0530787,0.0775651,0.0416527,0.0218875,0.0134632,0.0365033,0.0479708,0.00927483,0.0243401,0.0301092,0.0437235,0.023383,0.0353789,0.00208097,0.025986,0.0373642,0.0285558,0.0539176,0.0243092,0.0329361,0.0108544,0.0153909,0.0387825,0.020027,0.0275918,0.021656,0.0245674,0.025052,0.0256469,0.0252177,0.026723,0.0334651,0.0226761
123,0.0309226,0.0256716,0.0234611,0.03519,0.0291858,0.00795891,0.0546888,0.0768166,0.0416861,0.0212317,0.0140732,0.0360385,0.0481264,0.00838666,0.0214572,0.0287659,0.0440749,0.0236242,0.0354054,0.00180727,0.0263599,0.0378729,0.0283271,0.0548386,0.0244732,0.0330452,0.0133805,0.0151282,0.0391238,0.0205467,0.0273641,0.0219235,0.0264039,0.0250956,0.0255812,0.0252869,0.0266128,0.0334807,0.021884
124,0.0312024,0.0258563,0.0227319,0.0343499,0.0303625,0.00745499,0.0563236,0.0759086,0.0418344,0.0209304,0.0135762,0.035563,0.0483277,0.00843389,0.0185709,0.0266178,0.0443417,0.023735,0.0354528,0.00289139,0.0266767,0.038408,0.0281814,0.0558134,0.0245943,0.0331301,0.0161305,0.0149251,0.039586,0.0213276,0.0269504,0.022253,0.0281216,0.0251193,0.0255599,0.025266,0.0264728,0.0336593,0.0213623
125,0.0314677,0.0262541,0.0226274,0.0333939,0.0314953,0.00679196,0.0579254,0.0750271,0.0421129,0.0206124,0.0121018,0.0352015,0.048587,0.00908366,0.0160688,0.0242324,0.0446036,0.023888,0.0355611,0.00414072,0.0270072,0.038973,0.0281257,0.0568701,0.0246825,0.0331989,0.0187309,0.0148946,0.0400943,0.0222833,0.0262777,0.0224891,0.0296252,0.0251465,0.0254544,0.0251768,0.0262438,0.0339097,0.0210847
126,0.0317272,0.0268471,0.0228661,0.0324963,0.0325648,0.00601929,0.0594482,0.0741529,0.0424699,0.0203854,0.0102655,0.0350818,0.0489055,0.00906413,0.0140151,0.0223088,0.044889,0.023935,0.0356136,0.00514758,0.0273716,0.0395818,0.0280003,0.0579211,0.0247331,0.0332751,0.0207313,0.0148558,0.0404804,0.0232759,0.0253404,0.0225778,0.0307709,0.0251678,0.0253426,0.0249969,0.0259554,0.034107,0.0209977
127,0.0319536,0.0275341,0.0231555,0.0318763,0.0335566,0.00517553,0.0608605,0.0731182,0.0428768,0.0203201,0.00860236,0.0353164,0.0493026,0.00788749,0.0124283,0.0211567,0.0452204,0.0239831,0.0354624,0.00573667,0.0277378,0.0402762,0.0278167,0.0590167,0.024722,0.0333991,0.0218705,0.0144787,0.0409135,0.0242108,0.0241427,0.0224279,0.0314033,0.025158,0.02521,0.0247811,0.0255677,0.0340222,0.0209828
128,0.032152,0.0282119,0.0233954,0.0316465,0.0344148,0.00429376,0.062171,0.0720295,0.0432922,0.0205769,0.00740261,0.0357031,0.0497289,0.00734392,0.0111127,0.0205589,0.0457806,0.0238818,0.0353526,0.00619643,0.0280618,0.040988,0.0276037,0.0600856,0.0247313,0.0335124,0.0222867,0.0136658,0.041045,0.0249971,0.0227042,0.0219537,0.0315886,0.0251088,0.0250152,0.0245435,0.0250746,0.0334964,0.0210785
129,0.0323765,0.0287268,0.0235826,0.0317772,0.0350922,0.00344807,0.0633644,0.0709743,0.0436949,0.0206647,0.00666129,0.0362024,0.0501527,0.00896275,0.00996549,0.0199454,0.0464107,0.0236499,0.0352954,0.00602318,0.0283048,0.0416161,0.0273035,0.0611125,0.0247786,0.0335736,0.0222299,0.012449,0.0407171,0.0255435,0.021132,0.0213173,0.031428,0.025007,0.0247579,0.0242014,0.0245129,0.0327859,0.0212887
130,0.0326815,0.0290443,0.0238185,0.0321822,0.0356362,0.00281285,0.0644196,0.0699161,0.0440654,0.0205011,0.00654565,0.0366743,0.0505457,0.0103429,0.00946335,0.0192121,0.0470052,0.0236323,0.0352017,0.00543935,0.028699,0.0422279,0.0269402,0.0621982,0.0249021,0.0335834,0.0220089,0.0107863,0.0399537,0.0258958,0.0193813,0.0208315,0.0308411,0.024844,0.0244209,0.0236436,0.0239193,0.0321075,0.0216301
131,0.0330042,0.0294215,0.0241581,0.0327753,0.0361042,0.00255702,0.0653619,0.0688514,0.0443977,0.0204362,0.00710649,0.0370604,0.0508789,0.00989501,0.00975931,0.0187582,0.0475458,0.0236057,0.0350279,0.00496299,0.0289722,0.0428811,0.0265522,0.0632352,0.0251312,0.0335635,0.0219412,0.00900895,0.0388554,0.0261126,0.017434,0.0204616,0.0298213,0.0246369,0.0239981,0.0231076,0.0233752,0.0314987,0.0221499
132,0.0332862,0.0298701,0.0245638,0.0334224,0.0365272,0.00278779,0.0661711,0.0677274,0.0446942,0.0205036,0.00797123,0.0369736,0.0510946,0.00843073,0.0104405,0.0185792,0.0481644,0.0234742,0.0347691,0.00502609,0.0293749,0.0435889,0.026113,0.0641523,0.0255864,0.0335519,0.0216225,0.00737453,0.0375734,0.0262852,0.015401,0.0199259,0.0272011,0.02442,0.0235537,0.0226555,0.0229806,0.0309225,0.0220178
133,0.0334903,0.0301745,0.0249404,0.0339757,0.0369467,0.00346003,0.0668608,0.0665188,0.0449771,0.0206768,0.0088794,0.0367731,0.0511714,0.00761396,0.0113892,0.018501,0.0486821,0.0232702,0.034446,0.0059147,0.029961,0.0443134,0.0256569,0.0649393,0.0262818,0.0335714,0.0205653,0.00619132,0.0358764,0.0264668,0.0134238,0.0188852,0.0226841,0.0242389,0.023114,0.022274,0.0228223,0.0303385,0.0220884
134,0.0336218,0.0304168,0.0251921,0.0343442,0.0373411,0.00446471,0.0674787,0.0651655,0.0452469,0.0207053,0.00977867,0.036435,0.051108,0.00790758,0.0125208,0.0184224,0.0490225,0.0230435,0.0341011,0.006996,0.0304808,0.0450218,0.0252076,0.0656328,0.0272919,0.0336129,0.019034,0.00571395,0.034235,0.0266964,0.0117012,0.0173033,0.0204156,0.0241197,0.0227466,0.0219511,0.0229395,0.0297914,0.0225495
135,0.0336639,0.0308096,0.0253465,0.0344264,0.0376708,0.00573756,0.0680484,0.0636698,0.0455501,0.0205676,0.0106377,0.0352228,0.050943,0.00868787,0.0136545,0.0183197,0.0490123,0.0228979,0.0337357,0.00762874,0.0308178,0.0456209,0.0247759,0.06639,0.0287089,0.0337257,0.018625,0.00606894,0.0329282,0.0270288,0.0102874,0.0156373,0.0236547,0.0240393,0.02263,0.0217712,0.0233124,0.0293125,0.0232695
136,0.0336192,0.0312934,0.0254815,0.0341992,0.0379184,0.00719591,0.0686006,0.0620365,0.0459064,0.0202068,0.0112441,0.0348335,0.0506251,0.0094003,0.0145567,0.0182595,0.0488834,0.0229841,0.0333849,0.00848277,0.031033,0.0461332,0.0243501,0.0670009,0.0304821,0.0339433,0.0198626,0.00674746,0.0323639,0.0275013,0.00911452,0.0144757,0.0271375,0.0239603,0.0228605,0.021904,0.0238765,0.0289165,0.0240564
137,0.0336132,0.0317552,0.0255141,0.0337289,0.0380859,0.00874865,0.0691782,0.0602365,0.0463058,0.0196755,0.0115472,0.0350662,0.0500664,0.00994994,0.014947,0.0182006,0.0486406,0.0233268,0.0330907,0.0104084,0.0315125,0.0465801,0.0239184,0.0675985,0.0324983,0.0342019,0.022287,0.00751496,0.0324366,0.0280715,0.00817497,0.0140442,0.0280963,0.0238589,0.0231561,0.0223178,0.0245364,0.0285898,0.0248484
138,0.0337142,0.0321226,0.0254051,0.0331537,0.0381598,0.0103291,0.0698133,0.0582444,0.0467175,0.019415,0.0115625,0.0353372,0.0492289,0.0103434,0.0147234,0.0181144,0.0484213,0.0238954,0.0327578,0.0128764,0.0321909,0.0469485,0.0234466,0.068283,0.0347015,0.0344721,0.0249472,0.00825096,0.0328129,0.0288477,0.00748874,0.0142658,0.0277013,0.023698,0.0236147,0.0229496,0.0252736,0.0283019,0.0256211
139,0.0336648,0.0324205,0.0251879,0.0325788,0.0381689,0.0118767,0.0704917,0.0560967,0.0470424,0.0194259,0.0113795,0.0353875,0.0485644,0.0105286,0.0140529,0.0179619,0.0482296,0.0246585,0.0322847,0.0148659,0.0329037,0.047259,0.0229426,0.0689839,0.0369779,0.034719,0.0273031,0.00886333,0.0331365,0.0298416,0.00684773,0.0151111,0.0273763,0.0235024,0.0242537,0.0237252,0.0261256,0.0280203,0.0264283
140,0.0335458,0.032676,0.024913,0.0320601,0.0381094,0.0133906,0.0712223,0.0540304,0.0473479,0.0191592,0.011117,0.0357612,0.0480796,0.0107566,0.0132654,0.0177653,0.0481455,0.0254944,0.0319308,0.0160906,0.0335903,0.0475523,0.022399,0.0695805,0.0392527,0.0349466,0.0290333,0.00935889,0.0330321,0.0309752,0.00623663,0.0164742,0.0274443,0.0233009,0.0250271,0.024617,0.0271126,0.0277283,0.0272822
141,0.0336257,0.0329259,0.0246259,0.0316594,0.0379852,0.0148748,0.0719823,0.0519869,0.0476558,0.0185409,0.0108145,0.0362682,0.0474722,0.0110544,0.0126705,0.0175936,0.048157,0.0263074,0.0318978,0.0167363,0.0342305,0.047825,0.021851,0.0701421,0.0414521,0.0351605,0.0300847,0.00976981,0.0335196,0.0322424,0.00578899,0.0179811,0.0276437,0.0231301,0.0258217,0.0258055,0.0282873,0.0274285,0.0278765
142,0.0336598,0.033187,0.0243765,0.0314309,0.0377927,0.0163143,0.0727867,0.0500308,0.0479358,0.0178754,0.0105649,0.0370125,0.0469199,0.011411,0.0125146,0.0174825,0.0482673,0.0273278,0.0319023,0.0170753,0.0348193,0.0480214,0.0213718,0.0707884,0.043482,0.0353348,0.0305311,0.0100938,0.0331707,0.0334835,0.00571906,0.0193476,0.0276727,0.0230342,0.0265571,0.026862,0.0295585,0.0271636,0.0276428
143,0.0335454,0.0334249,0.0241854,0.0311573,0.0375446,0.0177347,0.073631,0.0481702,0.0481995,0.0176593,0.010521,0.037827,0.0464584,0.011878,0.0128165,0.0174611,0.048459,0.0285173,0.0318808,0.0174043,0.0353236,0.0481177,0.02098,0.0714092,0.0451686,0.0354766,0.0307013,0.0102424,0.0337069,0.0346371,0.00619199,0.0204396,0.027563,0.0230405,0.0271615,0.027298,0.0304818,0.0269057,0.0281637
144,0.0334571,0.0336305,0.0240199,0.0308214,0.0372942,0.0190782,0.0744889,0.0463994,0.0484319,0.0173068,0.0107188,0.0377915,0.0460143,0.0124113,0.0133947,0.0174794,0.048685,0.0297341,0.0318793,0.0178429,0.0357216,0.0481187,0.0205995,0.0720004,0.0467116,0.035475,0.0308458,0.0103207,0.0353603,0.0355187,0.00671469,0.0211789,0.0273732,0.023154,0.0275782,0.027689,0.0310732,0.0266235,0.0290589
145,0.0333392,0.033782,0.0238442,0.0302822,0.0370486,0.0203856,0.0753368,0.0447149,0.0486274,0.0173466,0.0110462,0.037604,0.0455161,0.0127887,0.0140246,0.0175138,0.0489803,0.0308872,0.0318968,0.0181666,0.0360704,0.0480881,0.0202472,0.0725712,0.0481677,0.0354096,0.03091,0.0103735,0.0354098,0.0360112,0.00735273,0.021579,0.0273866,0.0233369,0.0277852,0.0280588,0.0314531,0.0263055,0.0302065
146,0.0331802,0.0338224,0.0235849,0.0296831,0.0368363,0.0217956,0.0761519,0.0430529,0.0488454,0.0171954,0.0113726,0.0379472,0.0449055,0.0131356,0.0144789,0.0175329,0.0493156,0.0319722,0.03193,0.0186728,0.0364164,0.0479913,0.0199228,0.0731084,0.0493601,0.0353268,0.0308822,0.0104249,0.0335175,0.0363958,0.00812289,0.0218123,0.0273476,0.0235611,0.0277353,0.028252,0.031709,0.0259527,0.0303412
147,0.0329238,0.0337032,0.023221,0.0290896,0.0366742,0.0231549,0.0769079,0.0414536,0.0491301,0.0166562,0.0116086,0.0383076,0.0441952,0.0135926,0.0145798,0.0174797,0.0496398,0.0329265,0.0320425,0.0191434,0.0367721,0.0478306,0.0196035,0.0735972,0.0503384,0.0352031,0.0307677,0.0104674,0.0327989,0.0365613,0.00894654,0.0220091,0.0274158,0.0238011,0.0274063,0.0282583,0.0318455,0.0256101,0.0298617
148,0.0325766,0.0334698,0.022779,0.0285472,0.0365582,0.0245831,0.0775951,0.0399949,0.0492624,0.0157041,0.0117363,0.0385567,0.0433914,0.0141124,0.0143013,0.0174077,0.0498948,0.0337403,0.0321508,0.0196519,0.0370953,0.047605,0.0192847,0.0740177,0.0511492,0.0350508,0.030612,0.0105392,0.0330431,0.0364916,0.00956249,0.0221659,0.0274985,0.0240958,0.0268726,0.0281059,0.0318909,0.0252835,0.0301068
149,0.032204,0.0331693,0.0222082,0.0281003,0.0365302,0.0260738,0.0782176,0.0387009,0.049289,0.0151821,0.0117577,0.0387782,0.0424636,0.0146813,0.0138504,0.0173312,0.0500849,0.0344234,0.0320411,0.0201502,0.0374515,0.0473301,0.018965,0.074384,0.0518463,0.0348616,0.0304707,0.0107045,0.0324158,0.0364064,0.010145,0.022251,0.0272861,0.0244384,0.0261775,0.0279489,0.0318245,0.0249259,0.0295532
150,0.0317621,0.0327917,0.0215545,0.0272729,0.0366182,0.027564,0.0787509,0.0373783,0.0492913,0.0147688,0.0118169,0.0390803,0.0414381,0.0153229,0.0134541,0.0172556,0.0502031,0.0349272,0.0319442,0.0205752,0.0378455,0.0470612,0.0186634,0.0746654,0.0525602,0.0346478,0.0302703,0.0109419,0.0325633,0.0363842,0.0107823,0.0222843,0.0271168,0.0247111,0.0253447,0.0279222,0.0316259,0.0245625,0.0295106
151,0.0312299,0.0323341,0.0210315,0.0267771,0.0367881,0.0289389,0.0791951,0.0360272,0.04921,0.0143241,0.0119665,0.0394966,0.0403773,0.0160985,0.0132703,0.0171502,0.0502087,0.0352741,0.0319445,0.0209881,0.0382545,0.0468463,0.0183845,0.0748758,0.0531143,0.0344316,0.0296098,0.011208,0.0324496,0.0362916,0.0114247,0.0222799,0.0271008,0.0248962,0.0243255,0.0278755,0.0312823,0.024273,0.0300288
152,0.0306893,0.0318602,0.0205813,0.026596,0.0370134,0.0301517,0.0795442,0.0347423,0.0489742,0.0138473,0.0121802,0.0399063,0.0392934,0.0169927,0.0132989,0.0170339,0.0500576,0.0355019,0.0319615,0.0214404,0.0385991,0.0466777,0.0181175,0.0750238,0.0536676,0.0342045,0.0290684,0.0114634,0.0316931,0.0361023,0.0120183,0.0221629,0.027244,0.0250095,0.0232781,0.0278176,0.0307753,0.0241237,0.0307737
153,0.030174,0.0313908,0.0201532,0.0265275,0.0372867,0.0312099,0.0798131,0.0335896,0.0485579,0.0135607,0.0125216,0.040206,0.038194,0.0180242,0.0134835,0.0169259,0.0497791,0.035695,0.0319441,0.021764,0.0388443,0.0465547,0.0178924,0.0751175,0.0540683,0.0339926,0.0284944,0.0117375,0.0312466,0.0358712,0.0125479,0.0220068,0.0274354,0.025093,0.0222921,0.02778,0.0301314,0.0241735,0.0303908
154,0.0296764,0.0309257,0.0197864,0.0264771,0.0375817,0.0321779,0.0799952,0.0326544,0.0482036,0.0136587,0.0130189,0.0404297,0.0371405,0.0191557,0.0137195,0.0167989,0.0493932,0.0358918,0.0319317,0.0218873,0.0390243,0.0464439,0.0177166,0.0751982,0.0544202,0.0338698,0.0278356,0.012007,0.0307376,0.0357578,0.0130326,0.0217709,0.0275603,0.0251775,0.0212919,0.0278575,0.029392,0.0244431,0.0300882
155,0.0292315,0.0305032,0.0194943,0.0264524,0.0378964,0.0330217,0.0801237,0.0318505,0.0478176,0.0136391,0.0135375,0.0408429,0.0361773,0.0203142,0.013877,0.0166896,0.0488868,0.0360962,0.0320058,0.0223088,0.0391645,0.0463672,0.0175843,0.0752391,0.0546172,0.0338548,0.0269352,0.0122409,0.0302756,0.0357649,0.0134227,0.0214384,0.0276385,0.0253023,0.0203218,0.0279876,0.0286821,0.0249129,0.0301031
156,0.0288575,0.0301267,0.0192032,0.0264989,0.0382392,0.0336954,0.0801781,0.0311437,0.0473191,0.0135894,0.0137397,0.0411148,0.0353365,0.0214151,0.0139305,0.0166003,0.0481864,0.0362673,0.032086,0.0228277,0.0392501,0.046337,0.0174693,0.0752797,0.054806,0.0338588,0.0261176,0.0124426,0.030122,0.0358121,0.0136924,0.021052,0.0276496,0.0252991,0.0196148,0.0281913,0.0281199,0.0255823,0.03059
157,0.0285287,0.0297551,0.0188554,0.0266643,0.0385824,0.034171,0.080195,0.0305698,0.0467381,0.0136308,0.0137223,0.0412082,0.0345916,0.0223657,0.0139487,0.0165487,0.0474177,0.0364007,0.0321593,0.0234919,0.0392398,0.0463798,0.0173902,0.0753346,0.0548418,0.0338678,0.0254396,0.0125631,0.0301875,0.0357544,0.0138061,0.0207042,0.0274632,0.0252014,0.0190533,0.0284124,0.0278276,0.026451,0.0312486
158,0.0282293,0.0293855,0.0186389,0.0268008,0.0389316,0.0344603,0.0802016,0.0301405,0.046263,0.0134423,0.0136829,0.0411859,0.0339635,0.0230784,0.0139839,0.0165523,0.0466397,0.0365126,0.0322607,0.0239293,0.0391564,0.0464658,0.0173326,0.0754329,0.0547038,0.0338401,0.0248323,0.0124705,0.0301969,0.0357841,0.0136785,0.0205461,0.027,0.0250528,0.0185523,0.0286477,0.0277568,0.0274539,0.0309797
159,0.0279985,0.0290577,0.0184051,0.0268616,0.0393034,0.034609,0.0802361,0.0298512,0.0457781,0.0134323,0.0137136,0.041124,0.0334423,0.0235852,0.0140789,0.0164673,0.0458627,0.0366064,0.0323895,0.0239722,0.0391377,0.0466157,0.0172328,0.0755734,0.0544638,0.033796,0.0242367,0.0120527,0.030176,0.035966,0.0132747,0.0207217,0.0263072,0.0248528,0.018179,0.0289297,0.0278285,0.0285151,0.0308536
160,0.0278141,0.0287571,0.0182114,0.0269189,0.0396638,0.0346318,0.0803068,0.0296609,0.0453082,0.0136518,0.013812,0.041076,0.0330363,0.023975,0.0141732,0.0163879,0.0451159,0.0367281,0.0325685,0.0236422,0.0391723,0.046798,0.01707,0.0757276,0.0542033,0.0337462,0.0236135,0.0112652,0.0302088,0.0362569,0.0125632,0.0211875,0.0254814,0.024625,0.0178586,0.0292881,0.0279615,0.0295607,0.0308071
161,0.0276371,0.0284975,0.0180907,0.0269917,0.0400252,0.0345566,0.0804332,0.0295379,0.0448749,0.0136315,0.0139456,0.0410824,0.0327354,0.0243101,0.0142443,0.0163994,0.044422,0.0369238,0.0327614,0.0228513,0.0391236,0.0469672,0.0168138,0.075913,0.0539963,0.0335893,0.022869,0.010148,0.030279,0.0364132,0.0115353,0.0217461,0.0241411,0.0243441,0.0175545,0.0297512,0.0280522,0.0304949,0.0307157
162,0.0274316,0.0283107,0.0179289,0.0270353,0.0403664,0.0343966,0.080605,0.0294779,0.0444344,0.0134859,0.0140827,0.0412308,0.0325182,0.0246245,0.0143806,0.0164976,0.0438682,0.0372489,0.032938,0.0217035,0.0389631,0.0470914,0.0164574,0.0761139,0.0538224,0.0333824,0.0217921,0.00873712,0.0303513,0.03671,0.0101897,0.0222854,0.0221882,0.0240025,0.0173228,0.0303671,0.0280362,0.031242,0.030672
163,0.0272561,0.0281958,0.0176944,0.0269572,0.0406634,0.0342214,0.080823,0.0294443,0.0440225,0.0126751,0.0141974,0.0414726,0.0323434,0.0249055,0.0145652,0.016608,0.0433702,0.0375759,0.0331116,0.0202084,0.0390508,0.0471962,0.0160267,0.0763296,0.0534942,0.0331337,0.0203021,0.00718176,0.0304104,0.0370174,0.00856574,0.0228003,0.0196625,0.0236481,0.0173166,0.0309001,0.0279664,0.0317873,0.0306844
164,0.0271665,0.0281554,0.0174274,0.0268304,0.0408974,0.0340474,0.0810982,0.0294048,0.0436311,0.0121074,0.0142304,0.0418237,0.0322246,0.0251352,0.0147209,0.0166802,0.0429398,0.0377399,0.0332688,0.0184276,0.0392768,0.0473198,0.0155557,0.0765385,0.0532303,0.0328285,0.0190463,0.00581212,0.0304649,0.0372743,0.00681485,0.023263,0.0167142,0.0232873,0.0178551,0.0311924,0.0280428,0.0321378,0.0306029
165,0.0271146,0.028151,0.017136,0.0267185,0.0410405,0.033868,0.0814355,0.029369,0.0432572,0.0118439,0.0141406,0.0420992,0.0321645,0.0252784,0.0147754,0.0168007,0.0425383,0.0376936,0.03342,0.0163177,0.0395091,0.0473958,0.0150474,0.0767596,0.0531063,0.0324734,0.017789,0.00561188,0.0305068,0.0374579,0.0052179,0.0236945,0.0137946,0.0229457,0.0181445,0.0314431,0.0282587,0.0323438,0.029222
166,0.02708,0.0281561,0.0168889,0.0266385,0.0410727,0.0337179,0.0818227,0.0293419,0.0429215,0.0119123,0.0140016,0.0421923,0.0321413,0.0253502,0.0147753,0.0169222,0.042099,0.0378156,0.0335734,0.0138898,0.0397105,0.047397,0.0145537,0.0770027,0.0530865,0.0322059,0.0160572,0.00735898,0.0304905,0.0375608,0.00460795,0.0242116,0.0115091,0.0227042,0.0182899,0.0317316,0.028624,0.0324913,0.0281367
167,0.0270754,0.0281302,0.0166376,0.0265878,0.0411048,0.0336054,0.082229,0.0293052,0.0425754,0.0119805,0.0138348,0.0423071,0.0321608,0.0254133,0.0147639,0.0170726,0.041574,0.037981,0.0337062,0.0109541,0.0399514,0.0473579,0.0141076,0.077235,0.0531707,0.0319849,0.0138742,0.0104732,0.0303915,0.03777,0.0055812,0.0250429,0.010477,0.0225361,0.0183806,0.0320206,0.0290687,0.032622,0.0273454
168,0.0271767,0.0280859,0.0162697,0.026563,0.041134,0.0335126,0.0826789,0.0292466,0.0422594,0.0119278,0.0136887,0.0424039,0.0322064,0.0255376,0.0146309,0.0173506,0.0410213,0.0380726,0.0338257,0.00747802,0.0403461,0.0473223,0.0136423,0.0774394,0.0534605,0.0316436,0.0111837,0.0140228,0.0302742,0.0380636,0.00747347,0.0263886,0.0112156,0.0224419,0.0184235,0.032207,0.0294588,0.0327318,0.0267297
169,0.0273121,0.0280302,0.0157978,0.0265909,0.0411412,0.0334259,0.0831724,0.0291857,0.0419785,0.0113325,0.0135642,0.0424569,0.0322642,0.0257395,0.0145547,0.0176316,0.0404588,0.0381572,0.0339434,0.00436951,0.0409426,0.0473502,0.013328,0.0776302,0.0539657,0.0313121,0.00854498,0.01722,0.0301755,0.0383854,0.00958889,0.028141,0.0132782,0.0224197,0.0183866,0.0323827,0.0297679,0.0328011,0.0263054
170,0.0273993,0.0280295,0.0154208,0.0266639,0.041173,0.0333613,0.0836803,0.0291042,0.0417577,0.0105526,0.0134327,0.0424609,0.0323405,0.0259382,0.0143446,0.0178739,0.0398158,0.038194,0.0340345,0.0026253,0.0413878,0.0474344,0.0131912,0.0778023,0.054471,0.0310631,0.00654195,0.0194553,0.0298671,0.0387019,0.0114916,0.0299493,0.0158094,0.0224265,0.0181132,0.0325492,0.030023,0.032827,0.0260315
171,0.0274551,0.0281228,0.0148843,0.0267385,0.0412428,0.0333337,0.084147,0.0290021,0.0415783,0.0101075,0.013297,0.04246,0.0324561,0.0262019,0.0139362,0.0181635,0.0391652,0.0382232,0.0341062,0.0027249,0.0416672,0.0476508,0.0131037,0.0779415,0.0549568,0.0309016,0.00539902,0.0203328,0.0289327,0.0389928,0.012815,0.0312356,0.0181048,0.0224358,0.0181025,0.0327134,0.030159,0.0328082,0.0259285
172,0.0275133,0.0282446,0.0142735,0.0268162,0.0413371,0.0333435,0.0845936,0.0288967,0.0413988,0.00977758,0.0131507,0.0425256,0.0325691,0.0263968,0.0133872,0.0186061,0.0387285,0.0382506,0.0341904,0.00400903,0.0418777,0.0478959,0.0130286,0.0780711,0.0553476,0.0307274,0.0054784,0.019718,0.0277275,0.0392469,0.0133335,0.0316114,0.0197131,0.0223996,0.01813,0.0328725,0.0302125,0.032711,0.0260395
173,0.0275238,0.028387,0.0135735,0.026906,0.0414157,0.0333729,0.0850442,0.0288112,0.0412585,0.00942308,0.0129445,0.0425741,0.0326712,0.0264279,0.012841,0.0191995,0.0385115,0.0383337,0.0342894,0.00708337,0.042028,0.0481512,0.0129744,0.0781942,0.0556677,0.0305853,0.00748633,0.018027,0.0283917,0.0394295,0.0129805,0.0311694,0.0208537,0.0222526,0.0181412,0.0329206,0.0302672,0.0324959,0.0263818
174,0.0274612,0.028512,0.0128711,0.0269831,0.0414458,0.0333963,0.0854626,0.0287608,0.0411569,0.00836513,0.0126461,0.04256,0.0327314,0.0262681,0.0123309,0.0199697,0.0381914,0.0383966,0.034398,0.0117192,0.0420961,0.0484591,0.01293,0.0783392,0.0560596,0.0304661,0.0116176,0.0160534,0.0290069,0.0395352,0.0117681,0.0305445,0.0222829,0.0220303,0.0181147,0.032897,0.0303346,0.0321785,0.0268393
175,0.027377,0.0286251,0.012455,0.0269628,0.0414197,0.033416,0.0858556,0.0286998,0.0410706,0.00733786,0.0122841,0.042432,0.0327289,0.0260292,0.0118504,0.0209689,0.0379533,0.0384337,0.0344791,0.0166674,0.0420947,0.0487136,0.0128622,0.0785324,0.0564086,0.03037,0.016278,0.014406,0.0286277,0.0396889,0.00986647,0.0302171,0.0242013,0.0217979,0.0180567,0.0328498,0.0304668,0.0318262,0.0272373
