Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10,RASI
116,0.0353133,0.0161127,0.00912328,0.0495538,0.0570734,0.0160262,0.0896868,0.0168213,0.00977264,0.0115698,0.00917638,0.0244476,0.0156983,0.00353752,0.00698699,0.0173538,0.019782,0.00534315,0.00610784,0.00564082,0.0255269,0.0546299,0.00562973,0.0816655,0.0222538,0.00658966,0.0108015,0.0158588,0.0407198,0.0139649,0.0140946,0.0161622,0.01522,0.00178681,0.0130599,0.0184167,0.0203114,0.0432462,0.0474841
117,0.0356823,0.0156504,0.00915808,0.0499865,0.0569471,0.0163214,0.0892631,0.0172168,0.00987475,0.0118705,0.00899429,0.0247461,0.0157823,0.00330009,0.00726937,0.0172811,0.0199813,0.00543099,0.00610662,0.00562107,0.0255666,0.0546818,0.00553083,0.0815305,0.0235078,0.00654208,0.0110823,0.0164698,0.0410229,0.0138724,0.0136694,0.0161023,0.0153799,0.00194432,0.0132817,0.0183552,0.0199206,0.0433901,0.0476976
118,0.0360155,0.0151707,0.00915024,0.0503977,0.0567709,0.0166228,0.08882,0.0176959,0.00998314,0.0121241,0.00883114,0.0250487,0.0159197,0.00341307,0.00746453,0.0171242,0.0202164,0.00554188,0.00604634,0.00559367,0.0256511,0.0548912,0.00544018,0.0813734,0.024833,0.00647979,0.0113761,0.0170691,0.0413198,0.0137467,0.0133132,0.016041,0.0155029,0.00213342,0.0131951,0.0181793,0.0195363,0.0435304,0.0480616
119,0.0364518,0.0146287,0.00910365,0.0508401,0.0565692,0.0169445,0.0883432,0.0182875,0.0100952,0.0125568,0.00867542,0.0253804,0.0159965,0.00350538,0.00747043,0.0170749,0.0206706,0.00581648,0.00599151,0.00557462,0.0257408,0.0552268,0.00535423,0.0811821,0.0262863,0.0064047,0.0116837,0.0176797,0.0416313,0.0136076,0.0130489,0.0160255,0.0156159,0.00232385,0.0132765,0.0179046,0.0191381,0.0436678,0.0487124
120,0.0368432,0.0140338,0.00903304,0.051298,0.0564046,0.0173163,0.0878188,0.0189536,0.0102416,0.0128434,0.00854483,0.025726,0.0159711,0.00349272,0.00743103,0.0172806,0.0209954,0.00654585,0.00596266,0.00555077,0.0258654,0.0554206,0.00527958,0.0809244,0.0277153,0.00630307,0.0119988,0.0182994,0.0419331,0.0134748,0.0127392,0.016038,0.0157142,0.00247708,0.0131391,0.0176232,0.018717,0.0438304,0.0495963
121,0.0372234,0.013426,0.00894516,0.0516963,0.0562763,0.0177493,0.0872564,0.0197108,0.0104212,0.012993,0.00846421,0.0260584,0.0159643,0.00345475,0.0076874,0.0173053,0.0212287,0.00653964,0.00595122,0.00552181,0.0260266,0.0555424,0.00519478,0.0806104,0.0288556,0.00613849,0.0123022,0.0189208,0.0421908,0.0133756,0.0124081,0.0160259,0.0157665,0.00263542,0.0127918,0.0172311,0.018272,0.0440491,0.0502103
122,0.0376081,0.0129819,0.00884151,0.0520064,0.0560515,0.0182278,0.0866207,0.0205084,0.0106562,0.0133483,0.00836268,0.0263579,0.0160991,0.00352304,0.00792115,0.0171905,0.0213411,0.00580513,0.00598816,0.00547703,0.026274,0.0556161,0.00508436,0.0802782,0.0298322,0.00593857,0.012582,0.0195209,0.042339,0.013305,0.0121237,0.0159916,0.0157351,0.0028457,0.0126052,0.0167538,0.0178132,0.0443138,0.0503053
123,0.0379998,0.0123858,0.00872743,0.0522595,0.0558662,0.0186923,0.0859165,0.0212866,0.0109585,0.0136928,0.00823111,0.0266432,0.0162141,0.00365669,0.00806105,0.0170583,0.0211844,0.00544433,0.00611121,0.00542986,0.0265764,0.0556567,0.00501538,0.0798948,0.0307984,0.00577164,0.0128194,0.020096,0.04237,0.0132463,0.0118442,0.015924,0.0156318,0.00312991,0.0121847,0.0161103,0.0173535,0.0446299,0.0499886
124,0.0383842,0.0118158,0.00861119,0.0524841,0.0555,0.0191691,0.085177,0.0218787,0.0113101,0.0139159,0.00807359,0.0268932,0.0162454,0.00383249,0.00816218,0.0169435,0.0211903,0.00536702,0.00625588,0.00544468,0.026883,0.0556256,0.00502006,0.0794551,0.0316915,0.00562869,0.0129924,0.0206386,0.0425939,0.0131905,0.0115309,0.0158037,0.0157016,0.00348801,0.0115462,0.0153572,0.0169131,0.0450045,0.0501856
125,0.0388826,0.0113799,0.00849331,0.0526563,0.0549316,0.0196533,0.0844011,0.0224505,0.0116737,0.0139666,0.0079549,0.0271438,0.0162745,0.00407925,0.00826632,0.0168425,0.0214429,0.00560036,0.00636263,0.00551849,0.0272129,0.0555413,0.00512176,0.0789637,0.0324394,0.00556197,0.0130707,0.0211694,0.0429828,0.0131433,0.0111383,0.0156349,0.0162684,0.00390492,0.01106,0.0145797,0.0165294,0.0454423,0.0505963
126,0.0394134,0.0110136,0.00837526,0.0527741,0.0546056,0.0201452,0.0836262,0.0230258,0.0120701,0.0139469,0.00783793,0.0274178,0.0163933,0.00437776,0.00835584,0.0167613,0.0218097,0.00605386,0.00644832,0.00563093,0.0275814,0.0555983,0.00530163,0.0784202,0.0330923,0.00559619,0.0130191,0.0217155,0.0434375,0.0131088,0.0108884,0.015432,0.0167214,0.00434714,0.010428,0.0138436,0.0162008,0.0459446,0.0509232
127,0.0399043,0.0106513,0.00827403,0.0529093,0.0544831,0.0206547,0.0828833,0.0235887,0.0124987,0.0141361,0.00769725,0.0276557,0.0165853,0.00469629,0.00844176,0.0167362,0.0221483,0.00577442,0.00658216,0.00586287,0.0279843,0.0555284,0.00554455,0.0778397,0.0337846,0.0057136,0.0128375,0.0222693,0.0439082,0.0130984,0.0106755,0.0151908,0.017049,0.00478074,0.009678,0.0131112,0.0159236,0.0464656,0.0512371
128,0.0403389,0.0102959,0.00818093,0.0530544,0.054457,0.0211874,0.0821791,0.024125,0.0129377,0.0141625,0.00753274,0.027895,0.0168022,0.00496877,0.00848806,0.0167419,0.0225261,0.00492873,0.00671669,0.00614867,0.028369,0.0554897,0.0058729,0.0772699,0.0344563,0.00589999,0.0124888,0.0227542,0.0443617,0.0131088,0.0105488,0.0149028,0.0174184,0.00521331,0.00915071,0.0124912,0.0157229,0.0469629,0.051568
129,0.0408305,0.00999415,0.00810104,0.0532193,0.054527,0.021733,0.0815048,0.0245488,0.0133069,0.0138728,0.00734068,0.0281778,0.0170192,0.00517585,0.00841573,0.0167591,0.0228164,0.0045513,0.00682225,0.00653142,0.0287257,0.0555647,0.00626298,0.0767057,0.0348666,0.0061133,0.0119268,0.0231593,0.0447936,0.0131524,0.0105003,0.0145631,0.0178743,0.00562758,0.0086045,0.0118884,0.0155861,0.0474134,0.051839
130,0.0413975,0.00970684,0.00806296,0.053377,0.0544959,0.0222729,0.0808553,0.0249779,0.0137174,0.0133435,0.00704967,0.0284882,0.0172406,0.00525454,0.0083483,0.0167923,0.0229802,0.00482896,0.00696208,0.00705124,0.0290853,0.0555915,0.00668697,0.0761571,0.0352586,0.00638223,0.0111625,0.0235091,0.0451936,0.0132219,0.0104392,0.0141651,0.0184055,0.00599928,0.00797459,0.01135,0.0155149,0.0477905,0.0520044
131,0.0419853,0.00945106,0.00811093,0.0534901,0.0544449,0.0227603,0.0802518,0.0254428,0.0141666,0.0128659,0.00673631,0.0288252,0.0174713,0.0053081,0.0087381,0.0168739,0.0230608,0.00490524,0.00709823,0.00769163,0.0294402,0.0555459,0.00707503,0.075619,0.0356416,0.00671602,0.0102539,0.0237966,0.045559,0.0133199,0.0103727,0.0136941,0.0190012,0.00629568,0.00736857,0.0107252,0.0154869,0.0481277,0.0520867
132,0.042625,0.00908338,0.00826066,0.0535999,0.0544455,0.023185,0.0796693,0.0259232,0.0145414,0.0123208,0.00634229,0.0292134,0.0176948,0.00535692,0.00905186,0.0169871,0.0233106,0.00473863,0.00720907,0.00844773,0.0297786,0.0555151,0.00743584,0.0750797,0.0360457,0.00710758,0.0092581,0.024023,0.0459382,0.0134528,0.0103098,0.0130817,0.0196343,0.00655625,0.00700717,0.0100966,0.015471,0.0484684,0.0523017
133,0.0432812,0.0085635,0.00851134,0.053657,0.0544817,0.0236245,0.0790924,0.026447,0.0148543,0.0115042,0.00597321,0.0296337,0.0179317,0.00539475,0.00906713,0.0171413,0.0235606,0.00462751,0.00730848,0.00931006,0.0301209,0.0554497,0.00778775,0.0745197,0.0364827,0.00753399,0.00819039,0.0242088,0.0463426,0.0136006,0.0102512,0.0123118,0.0202856,0.00681277,0.00671482,0.00955433,0.0154609,0.0488571,0.052578
134,0.0439273,0.00828512,0.00885612,0.0536631,0.0545258,0.0240779,0.0785181,0.0269905,0.0151182,0.0108334,0.00564175,0.030132,0.0182025,0.00542381,0.00895719,0.0173334,0.0237625,0.00462723,0.00733135,0.0102633,0.0304764,0.0554895,0.0081514,0.073954,0.0369343,0.00791109,0.00711338,0.0243672,0.046732,0.0137591,0.0102004,0.0116192,0.0209477,0.00706025,0.00648605,0.00911076,0.0154858,0.049311,0.0522479
135,0.044552,0.00818472,0.00928567,0.0535783,0.0545742,0.0245476,0.0779109,0.0274595,0.0153253,0.0103558,0.0053268,0.0306985,0.0185499,0.00546964,0.00933475,0.0175261,0.0241384,0.004643,0.00727787,0.0112797,0.0308495,0.0555976,0.00852592,0.0734127,0.0374305,0.00833441,0.00610435,0.0245106,0.0471602,0.0139545,0.0102386,0.0110036,0.0216231,0.00730732,0.00637173,0.00870539,0.0155362,0.0498213,0.0520628
136,0.0451645,0.00812194,0.00978494,0.0533241,0.0545932,0.0250361,0.0772716,0.0279017,0.0154682,0.00971354,0.00502193,0.0311282,0.0189869,0.00549626,0.00973209,0.0176933,0.0246911,0.00454844,0.0071762,0.0123142,0.0312404,0.0556202,0.00891167,0.0728667,0.038073,0.00869355,0.00523571,0.02463,0.0476163,0.0141814,0.0103209,0.0104171,0.0222781,0.0075784,0.00636021,0.00839454,0.0156224,0.050366,0.051845
137,0.0457748,0.00817867,0.0103219,0.0529295,0.0545851,0.0255512,0.0766159,0.0283421,0.0156001,0.0091797,0.00471063,0.0317279,0.0194632,0.00552482,0.00997462,0.0178595,0.0250879,0.0043621,0.00709771,0.013325,0.0316479,0.0557123,0.00932554,0.0723042,0.0388806,0.00906127,0.00462991,0.0247381,0.0480723,0.0144541,0.0103944,0.00984852,0.0229219,0.00789095,0.00636129,0.00811296,0.015745,0.0509245,0.0517907
138,0.0463597,0.00838194,0.010876,0.052696,0.0545947,0.0260873,0.0759634,0.028786,0.01574,0.00855834,0.00441445,0.0322927,0.019912,0.00555633,0.0101051,0.0180551,0.0252704,0.0044045,0.00704908,0.0143041,0.0320765,0.0558622,0.00975113,0.0717295,0.0395991,0.0093295,0.00436552,0.0248576,0.0485261,0.014803,0.0104969,0.00927107,0.0235544,0.0082093,0.00636443,0.00791753,0.0159091,0.0514849,0.0518383
139,0.0469063,0.00867254,0.0114305,0.0525157,0.0545909,0.0266349,0.0752843,0.029238,0.0159214,0.00805195,0.00417496,0.0328283,0.0203316,0.00561555,0.010184,0.0182845,0.025711,0.00484782,0.00704706,0.0152799,0.0325308,0.0560355,0.0102145,0.0711626,0.0402175,0.00964735,0.00444726,0.0249535,0.0489706,0.0152007,0.0106519,0.00867336,0.0241973,0.00854358,0.00647713,0.0078021,0.0161339,0.0520336,0.0519149
140,0.047446,0.00903129,0.011978,0.0522892,0.0544431,0.027192,0.0745773,0.0297001,0.0161506,0.00769888,0.00397298,0.0333637,0.0207567,0.00568628,0.0103097,0.0185549,0.0262679,0.00529454,0.00709875,0.0163704,0.0330238,0.0561427,0.010728,0.0706237,0.0408129,0.0100635,0.00477132,0.0250217,0.0494051,0.0156155,0.0108306,0.00806229,0.0248656,0.00891536,0.00631197,0.00767115,0.0164126,0.0525509,0.051832
141,0.0479368,0.00945181,0.0125302,0.0520266,0.054161,0.0277402,0.0738531,0.0301572,0.0163995,0.00742827,0.00374746,0.0338749,0.0211911,0.00575408,0.0103589,0.0188317,0.0267228,0.00531603,0.00716015,0.0174233,0.033538,0.0561513,0.0112755,0.0700625,0.0413537,0.0105285,0.00517095,0.0250643,0.049851,0.0160695,0.0109989,0.00746825,0.025556,0.00935106,0.00622955,0.00757485,0.0167408,0.0530303,0.0516473
142,0.0484304,0.00992282,0.0130839,0.0517753,0.0540917,0.0282877,0.0731158,0.0305787,0.0166585,0.00726185,0.00348463,0.034407,0.0216264,0.0057794,0.0104927,0.0191201,0.0270334,0.00497493,0.00721443,0.0184198,0.0340547,0.0561052,0.0118598,0.0694936,0.0418529,0.0109985,0.00577805,0.0250858,0.0503051,0.0165498,0.0111747,0.00694118,0.0262433,0.00982697,0.00636089,0.00752017,0.0171211,0.053482,0.0512607
143,0.0489069,0.0104287,0.0136424,0.0516227,0.0542325,0.0288148,0.0724285,0.0309597,0.0168784,0.0072534,0.0032429,0.0349228,0.0220791,0.00579751,0.0106856,0.0193891,0.0272737,0.00468081,0.00727289,0.0194021,0.0345554,0.0560988,0.0124243,0.0689582,0.0423342,0.0114792,0.00706433,0.0250808,0.0508055,0.0170196,0.0113511,0.0065065,0.0268849,0.0103167,0.00651526,0.00744674,0.0175724,0.0539501,0.0508562
144,0.0493734,0.0109442,0.0141894,0.0514985,0.0542946,0.0292632,0.0717506,0.0312873,0.0170464,0.00721792,0.00309142,0.0354147,0.0225385,0.00598548,0.0109438,0.0196225,0.0276135,0.00490502,0.00728608,0.0203737,0.0350214,0.0561544,0.0129446,0.0684574,0.0427166,0.0119923,0.00834288,0.0250707,0.0513463,0.0174544,0.0115593,0.00612139,0.0274833,0.0108035,0.00650505,0.00739656,0.0180404,0.0543859,0.050392
145,0.0498527,0.011432,0.0147339,0.0513861,0.0543174,0.0296557,0.0710677,0.0315489,0.01715,0.00726239,0.00300502,0.0359117,0.0229491,0.00619523,0.0112499,0.0198093,0.0279423,0.00549384,0.00724166,0.0212645,0.0354776,0.056235,0.0134452,0.0679617,0.0431068,0.012523,0.00938547,0.0250514,0.0519012,0.0178421,0.0118019,0.0057662,0.0280427,0.0112289,0.00642078,0.00736528,0.0184927,0.0547896,0.0499634
146,0.0503327,0.01183,0.01528,0.0512805,0.054356,0.0299879,0.0704301,0.0317741,0.0172454,0.00768765,0.00292188,0.036392,0.0232894,0.0062891,0.0116526,0.020003,0.0283219,0.005846,0.00718828,0.0220329,0.0359492,0.0563373,0.0139416,0.067484,0.0435383,0.0129072,0.0103473,0.0250414,0.0524561,0.0181791,0.0120329,0.00542093,0.0285693,0.0115878,0.00633245,0.00731328,0.0188897,0.0552069,0.0496292
147,0.0507797,0.0121909,0.0158353,0.0511961,0.0543417,0.0302712,0.0698767,0.0319601,0.0173767,0.00805807,0.00278712,0.0368848,0.023568,0.00643736,0.0120137,0.0202527,0.0285771,0.00582804,0.00719598,0.0228584,0.0364612,0.0564108,0.0144851,0.0670516,0.0439596,0.0133504,0.0113532,0.0250757,0.0529338,0.0184744,0.0122298,0.00510559,0.0290959,0.0119374,0.0060177,0.00727488,0.0192785,0.0556456,0.0495705
148,0.0511686,0.0125373,0.0164097,0.0511206,0.0542129,0.0305591,0.0693898,0.0320677,0.0175416,0.00826455,0.00253116,0.0373335,0.023797,0.00642676,0.0123826,0.020572,0.0286234,0.00596159,0.00727325,0.0237616,0.0369779,0.0564235,0.0151022,0.0666464,0.0443645,0.0139123,0.0123739,0.0251825,0.0532985,0.018757,0.012326,0.00483702,0.0296624,0.0123238,0.00541907,0.00726021,0.0196707,0.0560751,0.0497261
149,0.0514464,0.0128883,0.0170428,0.0509106,0.054008,0.0308609,0.0689499,0.0320972,0.0177396,0.00804352,0.0021839,0.0377037,0.0240036,0.00628831,0.0128247,0.0209869,0.0285474,0.00610766,0.00740143,0.0246604,0.0374517,0.0563755,0.0157466,0.0662649,0.0447476,0.0145852,0.0133727,0.0253171,0.053563,0.019019,0.0123115,0.0046166,0.0302899,0.0127517,0.00492923,0.00730176,0.0200224,0.0564842,0.0497757
150,0.0516166,0.0131903,0.0177254,0.0505653,0.0540101,0.0310892,0.0685563,0.0320203,0.0179659,0.008389,0.00180581,0.0379686,0.024165,0.00610999,0.0133058,0.0216077,0.028616,0.00650318,0.0075562,0.0255367,0.0379029,0.0563109,0.0163983,0.0659313,0.0450765,0.0152856,0.0143382,0.0254244,0.0537614,0.0192403,0.0122929,0.00444579,0.0309562,0.0131958,0.00451822,0.00740984,0.0203504,0.0568564,0.0495115
151,0.0517643,0.01343,0.0184495,0.0501253,0.053991,0.031249,0.0682187,0.0319101,0.0181716,0.00907992,0.0014099,0.0381364,0.0242773,0.00592347,0.013858,0.0222734,0.0287975,0.00657669,0.00773477,0.0264213,0.0383364,0.0562055,0.0170691,0.0656406,0.0453348,0.0158066,0.0153404,0.0254636,0.0539364,0.0194157,0.0122707,0.00434464,0.0316295,0.0136352,0.0041707,0.00757474,0.0206481,0.057151,0.0492404
152,0.0519092,0.0135693,0.0192006,0.0497052,0.0539345,0.0313775,0.0679431,0.031781,0.0182808,0.0096204,0.0011223,0.0382763,0.0243613,0.00581218,0.0144404,0.0229113,0.0290497,0.00637086,0.007856,0.0272846,0.0387121,0.0560996,0.0176971,0.0653925,0.0455291,0.0162931,0.0163599,0.0254244,0.0541011,0.0195366,0.0122926,0.00430477,0.032251,0.0140547,0.00391244,0.00779477,0.0209073,0.0573755,0.0489494
153,0.0521191,0.013631,0.0199556,0.0493118,0.0539436,0.0314231,0.0677425,0.0316959,0.0182568,0.0103003,0.00106468,0.0384177,0.0244069,0.00567922,0.0149925,0.0234993,0.0291605,0.00644889,0.00786196,0.0281077,0.0390604,0.056098,0.0182087,0.0651906,0.0456882,0.0167254,0.0173689,0.0253344,0.0543065,0.019567,0.0124796,0.00431355,0.0328108,0.0144048,0.00385731,0.00798761,0.0211139,0.0575782,0.0485682
154,0.0523652,0.0136772,0.0206889,0.0488679,0.0540016,0.0314002,0.0675912,0.0316771,0.018059,0.0110316,0.00123464,0.0386161,0.0244652,0.00562338,0.0155218,0.0240214,0.029129,0.00680038,0.00773409,0.0289064,0.0394099,0.0561674,0.0185612,0.0650393,0.0458055,0.0169772,0.0183606,0.0251589,0.0546041,0.0195478,0.0130506,0.00432265,0.0332879,0.0146587,0.00397829,0.0080822,0.0212893,0.0577956,0.0481656
155,0.0525962,0.0137311,0.0213746,0.0483385,0.054106,0.0312842,0.0674785,0.0317576,0.0176849,0.011776,0.0014905,0.0389024,0.0245579,0.00556934,0.0159719,0.0244627,0.0290418,0.00765211,0.00750326,0.0296738,0.0397454,0.0563034,0.0187444,0.0649288,0.0459013,0.0170594,0.0192875,0.0248952,0.0550009,0.0195593,0.0135912,0.00428217,0.0336717,0.0148097,0.00417253,0.00806331,0.0214618,0.0580519,0.0479094
156,0.0528733,0.0138086,0.0221409,0.0477888,0.0542837,0.0310642,0.0674075,0.0319194,0.0171827,0.0125546,0.00182143,0.0392461,0.0247126,0.00559833,0.0163754,0.0248351,0.0291094,0.00860309,0.00724265,0.0303905,0.0400744,0.0564816,0.0188038,0.0648477,0.0460257,0.0171161,0.0201811,0.0246021,0.0554895,0.0196152,0.0141217,0.0041637,0.0339687,0.0149251,0.00436941,0.00797104,0.0215913,0.0583654,0.0476964
157,0.0531988,0.0140009,0.0230341,0.0472049,0.0544966,0.0308411,0.0673464,0.0322804,0.0166558,0.0133981,0.00245372,0.0396189,0.0249048,0.00569801,0.0168131,0.0252046,0.029189,0.00945925,0.00704306,0.0310779,0.0404041,0.0567308,0.0188327,0.0647722,0.0462063,0.0172433,0.0211046,0.0243366,0.056001,0.0197352,0.0146621,0.00398833,0.0342343,0.0150819,0.00468117,0.00786949,0.0217301,0.0587115,0.0472502
158,0.0535431,0.0142273,0.023885,0.0466043,0.0547247,0.0306623,0.0672584,0.0327369,0.0161939,0.0142532,0.00303384,0.0400328,0.0251373,0.005815,0.0173451,0.0256299,0.0291837,0.0102536,0.00690533,0.0317635,0.04076,0.056997,0.0189106,0.0646833,0.0464186,0.0172579,0.0220398,0.0240972,0.0565107,0.019918,0.0151887,0.00376886,0.0345172,0.0152915,0.00502239,0.00780516,0.0219349,0.0591093,0.0469478
159,0.0539218,0.0144682,0.0247098,0.0459801,0.0549854,0.0305574,0.0671439,0.0332442,0.0158712,0.0151306,0.00350956,0.0404524,0.0253994,0.00592445,0.0180089,0.026124,0.0291209,0.0110359,0.00679545,0.0324577,0.041155,0.0572393,0.01907,0.0645972,0.0466722,0.0172142,0.0229483,0.0238912,0.0569909,0.0201482,0.0157327,0.00352843,0.0348524,0.015569,0.00530519,0.00779736,0.0222082,0.0595545,0.0466661
160,0.0543094,0.0147872,0.0255677,0.0452063,0.0552285,0.0305918,0.0670126,0.0337796,0.0156931,0.0160668,0.00388821,0.0408334,0.0257026,0.00600256,0.0187543,0.0266895,0.0292159,0.0116816,0.00676013,0.0331886,0.0415895,0.0574319,0.0193333,0.0644526,0.0469784,0.0173571,0.0238927,0.0237235,0.057416,0.0203974,0.0163511,0.00332776,0.0352742,0.015938,0.00545966,0.00784818,0.0225685,0.0600599,0.0460046
161,0.0546947,0.015096,0.0264774,0.0444182,0.0554058,0.0307383,0.0668628,0.0342955,0.015671,0.0170547,0.00417418,0.0411773,0.0260281,0.00608625,0.0195281,0.0273316,0.0294865,0.0121746,0.00679122,0.0339378,0.0420697,0.0575734,0.0197101,0.0642242,0.0472866,0.017704,0.0248676,0.0235852,0.0578074,0.0206582,0.0169404,0.00329659,0.0357599,0.0163759,0.00548257,0.00793668,0.0230105,0.0606489,0.0452073
162,0.0550677,0.0153891,0.0274289,0.0436553,0.0555601,0.0309614,0.0666823,0.0347699,0.0157793,0.0179645,0.00442331,0.0414816,0.0263821,0.00610678,0.0203252,0.0280368,0.0298407,0.0123707,0.00682562,0.0346785,0.0426075,0.0576251,0.0201739,0.0639592,0.0474856,0.0181703,0.0258469,0.023462,0.0581826,0.0209235,0.0175552,0.00336678,0.0363037,0.0168184,0.00542059,0.00804405,0.0235419,0.0613068,0.0443379
163,0.0554142,0.0156681,0.0283839,0.0430494,0.0557244,0.0312603,0.0664511,0.0352069,0.0159802,0.0188546,0.00469574,0.0417329,0.0267694,0.00603486,0.0211563,0.0287625,0.0301263,0.0121661,0.00688598,0.0353938,0.0431436,0.0576552,0.0206387,0.0637023,0.0475867,0.0185446,0.0267827,0.0233669,0.0585468,0.0211908,0.0181421,0.00350896,0.0368609,0.0172297,0.00532147,0.00816907,0.0240977,0.061997,0.0436412
164,0.0557151,0.0159665,0.0293493,0.0425733,0.0557994,0.0316134,0.0661949,0.0355911,0.0162446,0.0203375,0.00503761,0.0419857,0.0271555,0.00586173,0.0221272,0.0294986,0.0305336,0.0120239,0.00696435,0.0360908,0.0436611,0.0577001,0.0210797,0.0634149,0.0477975,0.0190016,0.0276771,0.0233102,0.0588947,0.0214662,0.018702,0.00369174,0.0374082,0.0176323,0.00518692,0.00834954,0.0246313,0.0626602,0.043435
165,0.0559765,0.0163721,0.0303262,0.0420665,0.0557478,0.0319941,0.065943,0.0358967,0.0165484,0.0226378,0.00548635,0.0422581,0.0275211,0.00589801,0.0232872,0.030224,0.0309168,0.0119478,0.00706355,0.0367573,0.0441912,0.0577102,0.0214876,0.0630954,0.0479551,0.0194044,0.0285515,0.0232778,0.0592081,0.0217469,0.0192191,0.0039024,0.0379417,0.0179821,0.00502877,0.00852111,0.0251629,0.0632567,0.0429211
166,0.0562179,0.0167303,0.0312962,0.0415681,0.0557604,0.0323979,0.0656244,0.0361042,0.0168965,0.024142,0.00598485,0.042585,0.0278582,0.00588073,0.0244901,0.030966,0.0312314,0.0119509,0.00722324,0.0373534,0.0446919,0.0576976,0.0218816,0.0627324,0.047991,0.0198241,0.0293907,0.0232412,0.0595035,0.0220273,0.0197395,0.00412032,0.0384385,0.0182953,0.00488333,0.00866124,0.0256379,0.0637547,0.042385
167,0.0564521,0.0170949,0.0322249,0.0411126,0.0557007,0.032785,0.0652522,0.0362237,0.0172221,0.0250897,0.00635378,0.0429604,0.0281599,0.00581728,0.0256345,0.0316684,0.0314973,0.0120008,0.00742121,0.0378963,0.0451583,0.0576854,0.0222183,0.0623153,0.0478487,0.0200941,0.0301475,0.0231802,0.0598446,0.022302,0.020231,0.00432475,0.0388623,0.0185348,0.00474774,0.0087655,0.0260736,0.0641598,0.0419764
168,0.0566876,0.0173021,0.0331113,0.0407793,0.0557585,0.0331325,0.0648029,0.0362984,0.0175288,0.0260864,0.00682034,0.0433669,0.0284112,0.0058336,0.0265341,0.0322989,0.03173,0.0120782,0.00761028,0.0383578,0.0455379,0.0576362,0.0224862,0.0618444,0.047461,0.0203302,0.0308489,0.0230892,0.0602325,0.0225693,0.0206705,0.00450091,0.0392023,0.0186931,0.00465749,0.0088863,0.0264353,0.0645081,0.0417388
169,0.0568572,0.0175214,0.0339575,0.0405103,0.0557368,0.0334423,0.0643074,0.0363578,0.0178262,0.0272926,0.00742829,0.0437445,0.0286325,0.0059388,0.0273305,0.0328856,0.0318792,0.0121459,0.00777837,0.038782,0.0458249,0.0575026,0.0226927,0.0613603,0.0470288,0.0205492,0.0314673,0.0229685,0.0606428,0.0227931,0.021081,0.00466334,0.0394742,0.0187939,0.00459069,0.00893983,0.0267096,0.0648071,0.0413653
170,0.0569604,0.0178283,0.0347668,0.0403135,0.0555791,0.0337478,0.0637826,0.036408,0.0181383,0.0282693,0.0079921,0.0440977,0.0288432,0.00610182,0.0281132,0.0334489,0.0319314,0.0121856,0.00795234,0.0391956,0.0460008,0.0573124,0.0228365,0.0608223,0.0467863,0.0207887,0.0320427,0.0228162,0.0610512,0.0229484,0.021465,0.00483769,0.0397044,0.0188517,0.00450904,0.0089545,0.0269097,0.0650096,0.0410864
171,0.0570307,0.018132,0.0355215,0.0401872,0.0553816,0.0340364,0.0632234,0.036491,0.0183914,0.0287047,0.00845858,0.0444327,0.0290333,0.00636004,0.0288734,0.0339629,0.0318779,0.0122132,0.00810138,0.0396341,0.0460869,0.0571542,0.0228762,0.0602511,0.0466463,0.0209622,0.0325493,0.0226302,0.0614943,0.0230371,0.0219079,0.00496207,0.0398897,0.0188541,0.00441074,0.00892441,0.0270642,0.0651269,0.0409639
172,0.057072,0.0183831,0.036224,0.0401389,0.0551606,0.0343241,0.0626164,0.0366101,0.0186194,0.0287603,0.00889268,0.0447562,0.0292089,0.00668159,0.0294941,0.0344223,0.0319125,0.01223,0.00821257,0.0399609,0.0460934,0.0569677,0.0228253,0.0596993,0.0465313,0.0209145,0.0329908,0.0224307,0.0619493,0.0230917,0.0223615,0.00506752,0.0400313,0.0187819,0.0043531,0.0088488,0.0271694,0.0651153,0.0412048
173,0.0570665,0.018654,0.0369016,0.0401391,0.0548513,0.0346201,0.061995,0.0367753,0.0188406,0.0297721,0.00925178,0.0450472,0.0293922,0.00700704,0.029967,0.0348305,0.0320189,0.0121963,0.00829626,0.0401879,0.0460576,0.0567007,0.0227382,0.059173,0.0464586,0.0208479,0.0333792,0.0222316,0.0623758,0.0231407,0.0227612,0.00515406,0.0401466,0.0186814,0.00436123,0.00876238,0.0272029,0.0650052,0.0416124
174,0.0570256,0.0189625,0.0374994,0.0401338,0.0544499,0.0349263,0.0613889,0.0369796,0.0190566,0.030713,0.00947439,0.0452698,0.0296023,0.00739631,0.0302916,0.0351809,0.0321498,0.0121332,0.00836911,0.0403703,0.0459848,0.0563959,0.0226681,0.0586399,0.0464851,0.0208262,0.0337052,0.0220137,0.0627596,0.0232121,0.0231253,0.00526231,0.0402263,0.018586,0.00446801,0.00867069,0.0272194,0.0648467,0.0417021
