Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RASI,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10
287,0.0158296,0.0238539,0.0113998,0.0392716,0.0251908,0.0442252,0.0199206,0.0310331,0.0309689,0.0156842,0.0102415,0.0388259,0.0248596,0.0203551,0.0126419,0.0370245,0.0424938,0.03193,0.0295801,0.0129958,0.051211,0.048416,0.0211769,0.0218062,0.0162206,0.0211723,0.0233041,0.0191627,0.0077759,0.0346013,0.0310403,0.0128173,0.0194277,0.0114595,0.0297157,0.0228165,0.0221507,0.0255329,0.0195949
288,0.0153827,0.0241186,0.0106697,0.039518,0.0245653,0.0460597,0.0175188,0.0310202,0.0314683,0.0161538,0.00912145,0.0390509,0.0267582,0.0208595,0.0128391,0.0359556,0.0440739,0.032159,0.029744,0.0107981,0.0508112,0.0497215,0.0201121,0.0224781,0.0138568,0.0214412,0.0238624,0.0175682,0.0105589,0.0347352,0.0308603,0.0130101,0.0195889,0.0126081,0.0310999,0.0230636,0.0222851,0.0260409,0.0195626
289,0.0151099,0.0244164,0.0104403,0.0397013,0.0239151,0.0476466,0.015405,0.0311127,0.0321113,0.016909,0.00785297,0.0393238,0.0285372,0.0211462,0.0129398,0.0349782,0.0453721,0.0323986,0.029976,0.00930728,0.0507099,0.0509881,0.0191312,0.0231971,0.0120849,0.0215863,0.0244462,0.0159859,0.0131669,0.0351321,0.030741,0.0127064,0.019916,0.0133944,0.0326997,0.0233578,0.0223573,0.026307,0.0200502
290,0.0151204,0.0248046,0.0107461,0.0398252,0.0232913,0.0489845,0.0136694,0.0313162,0.0326941,0.0178975,0.00649262,0.0397853,0.0302206,0.0210074,0.0130603,0.0340477,0.0463803,0.0325548,0.0302428,0.00858568,0.0507714,0.052172,0.0182704,0.0239333,0.0109039,0.0216283,0.0249981,0.0145724,0.0140595,0.0355059,0.0306687,0.0123062,0.0202735,0.0136897,0.0343504,0.0236245,0.0223628,0.0262268,0.0208265
291,0.0152857,0.0252801,0.0115537,0.0399716,0.0226955,0.0500387,0.0123004,0.0315775,0.0332415,0.0190316,0.00528389,0.0404015,0.0316095,0.0204077,0.0134902,0.0329902,0.0469929,0.0325896,0.030458,0.00850342,0.050655,0.0531758,0.0175149,0.0246243,0.0100347,0.0216291,0.0254797,0.0137887,0.012971,0.0354814,0.0305537,0.012301,0.0205452,0.0137975,0.0359432,0.0238445,0.0222788,0.0258306,0.0215433
292,0.0155221,0.0258288,0.0125467,0.0401454,0.0221955,0.050874,0.0112594,0.0318631,0.0337778,0.0202405,0.00464795,0.0410752,0.0325668,0.0194786,0.0141242,0.0315583,0.0472121,0.0326786,0.0306426,0.00915163,0.0500766,0.0538323,0.0168748,0.0251997,0.00926662,0.0216101,0.0258793,0.0140686,0.0108395,0.0350527,0.0302655,0.0129255,0.0201361,0.0140346,0.0373089,0.0239999,0.0220152,0.0251834,0.0220063
293,0.0158112,0.0263446,0.0136843,0.040661,0.0218062,0.0515898,0.0104755,0.0321918,0.0343349,0.0213827,0.00489131,0.0416962,0.0330085,0.0184527,0.0147987,0.0295431,0.0471337,0.0332154,0.0308256,0.0110025,0.0490495,0.0540122,0.0163404,0.0256455,0.0086009,0.0215394,0.0261429,0.0152472,0.00868198,0.0343074,0.0297819,0.0138976,0.0191054,0.0148742,0.0381279,0.0240743,0.0217971,0.0242933,0.0222428
294,0.0160821,0.0265304,0.0147977,0.0414848,0.0215322,0.0522781,0.00994267,0.0324702,0.0349048,0.0224095,0.00582875,0.0421461,0.0328784,0.0176458,0.0154319,0.0269296,0.0468885,0.0336391,0.031032,0.0135825,0.0480315,0.0537678,0.0159514,0.025978,0.0080204,0.0214181,0.0262597,0.0163141,0.00690721,0.0332882,0.0292071,0.0145907,0.0180821,0.0168493,0.0382848,0.0240824,0.0216809,0.0231917,0.0223603
295,0.0162767,0.0262157,0.0157902,0.0424414,0.0213622,0.0529363,0.00972715,0.0326937,0.035451,0.0232821,0.00695954,0.042383,0.0322231,0.0175417,0.0159923,0.0240167,0.0465192,0.0338568,0.03126,0.0165371,0.0469662,0.0531721,0.0157163,0.0262373,0.00747344,0.0212568,0.0263267,0.0172156,0.00565302,0.0322211,0.028671,0.0144464,0.0178283,0.0197663,0.0377536,0.0240583,0.0216797,0.0219598,0.0224941
296,0.016359,0.0253167,0.0169063,0.0434135,0.0213765,0.0535246,0.00990775,0.0329234,0.0359286,0.0240239,0.00796471,0.0423682,0.0312494,0.0179183,0.0165236,0.0218489,0.0462109,0.0341541,0.0315387,0.0202179,0.0467928,0.0523209,0.0156443,0.0264534,0.0069087,0.0210726,0.0263987,0.0193958,0.00491177,0.0311762,0.0282456,0.0132801,0.0187549,0.0221714,0.0367231,0.0240781,0.0217711,0.0207765,0.0226807
297,0.0163854,0.0237655,0.0181951,0.0442564,0.0217359,0.0540091,0.010625,0.0331364,0.0362868,0.024955,0.00869469,0.0420763,0.0300752,0.0184458,0.017345,0.0211536,0.0460392,0.0344815,0.0318541,0.0227567,0.046484,0.0512021,0.0156949,0.0266843,0.00657389,0.0209974,0.0265244,0.0207834,0.00492707,0.0300929,0.0278594,0.0111446,0.0207046,0.023385,0.0353791,0.0241334,0.0219384,0.0195843,0.0226997
298,0.016407,0.0215788,0.0201631,0.0448187,0.0223477,0.0543133,0.0119474,0.0332921,0.0365025,0.0268129,0.009166,0.0415294,0.0288916,0.0187227,0.018326,0.0213067,0.0459761,0.0347523,0.0321166,0.0221899,0.0458764,0.0496867,0.0158464,0.0269251,0.00682927,0.0211281,0.0267106,0.0204949,0.00612159,0.0289835,0.027287,0.00834195,0.0232294,0.0233569,0.0337819,0.0239693,0.0221107,0.0181776,0.0227393
299,0.016544,0.0188131,0.0229839,0.0450471,0.0232185,0.0543542,0.0139797,0.0333698,0.0367091,0.0297604,0.00958252,0.0409078,0.0279603,0.0184732,0.0196295,0.0225216,0.0458526,0.034844,0.032218,0.0195422,0.045412,0.0476521,0.0160783,0.0271629,0.00783746,0.021582,0.026904,0.0197677,0.00836078,0.0283273,0.0263221,0.00597791,0.0243575,0.0227724,0.0319421,0.0239888,0.0222216,0.0164849,0.0233093
300,0.016915,0.0156181,0.0262442,0.0449619,0.0244058,0.0540458,0.016872,0.0333745,0.0369756,0.0333371,0.0103008,0.0404597,0.0274103,0.0178884,0.0216303,0.0255253,0.045414,0.0347141,0.031989,0.0177331,0.0453912,0.0450223,0.0163421,0.0273365,0.00967828,0.0223809,0.0270353,0.0193996,0.00914386,0.0286665,0.0247829,0.00457298,0.02115,0.0220199,0.0298863,0.0241701,0.0222207,0.0143686,0.0246716
301,0.0176159,0.0124838,0.0294969,0.0448099,0.0260969,0.0533719,0.0207348,0.0331353,0.0367267,0.0368829,0.0114558,0.0401227,0.0268371,0.0172902,0.0240145,0.030406,0.0444783,0.034213,0.0313762,0.0182312,0.0459168,0.0417364,0.0166379,0.0274278,0.0125039,0.0233316,0.0270699,0.018908,0.00561066,0.0299076,0.0225269,0.00366176,0.0136155,0.0204094,0.0276639,0.0244803,0.0221566,0.01172,0.0269405
302,0.0187907,0.0100674,0.0323251,0.0449787,0.028401,0.0523169,0.0253063,0.0325194,0.0359688,0.0399682,0.0125799,0.0396017,0.026001,0.0171496,0.0260461,0.0366711,0.0430825,0.0333491,0.0306331,0.0196642,0.0465156,0.0377446,0.0169344,0.0274152,0.0159448,0.024282,0.0269683,0.0183171,0.00313076,0.0321594,0.0199311,0.0050396,0.00731339,0.0188909,0.0251586,0.0247,0.0222146,0.00870349,0.0300351
303,0.020012,0.00862123,0.0346619,0.0458116,0.0312046,0.0508058,0.03015,0.031458,0.0348943,0.0424726,0.0133318,0.0388254,0.0248622,0.0173313,0.0275861,0.0429832,0.0414471,0.0324953,0.0298945,0.0204988,0.0471284,0.0332588,0.017413,0.0271884,0.0194398,0.0250773,0.0266874,0.0175934,0.00729235,0.0352517,0.0173052,0.00884809,0.0067054,0.0179025,0.0224423,0.0247269,0.0222372,0.00650644,0.0335622
304,0.0200907,0.00830353,0.0365234,0.0473577,0.0342845,0.0487483,0.0350372,0.0300788,0.0335438,0.0442773,0.0140349,0.0385737,0.0237279,0.0174789,0.0288397,0.0486971,0.0396749,0.0313661,0.0288498,0.0209776,0.0478553,0.0287412,0.0178767,0.0266508,0.022728,0.0255188,0.0261411,0.0170151,0.0078047,0.038499,0.0147255,0.0128869,0.00691398,0.0175872,0.0196772,0.0245356,0.0221206,0.00785833,0.0366916
305,0.0186529,0.00961031,0.0379197,0.0491027,0.0375053,0.0461279,0.0398964,0.0285387,0.0315624,0.0452559,0.0149078,0.0392159,0.0232358,0.0172041,0.0298908,0.0535248,0.0375782,0.0298273,0.0275356,0.0215837,0.0475976,0.024523,0.0182205,0.0257315,0.0257288,0.02543,0.0252608,0.0165485,0.00482403,0.0398602,0.0121433,0.0155684,0.00664889,0.0177657,0.017081,0.0244551,0.0219203,0.012368,0.0381809
306,0.0160058,0.0127356,0.0389236,0.0503659,0.0406844,0.0432001,0.0445694,0.0270628,0.029415,0.0454292,0.0159065,0.040336,0.0236605,0.0164357,0.0306099,0.0573854,0.0352743,0.0280245,0.0262066,0.0217809,0.0464035,0.0208788,0.0183567,0.0244364,0.028411,0.0247006,0.0240576,0.0160394,0.00124557,0.0389527,0.00968397,0.0163714,0.0076733,0.0180521,0.0151011,0.0242343,0.0216969,0.017805,0.0371814
307,0.0132181,0.016817,0.0392229,0.0510795,0.0436009,0.0404519,0.0488324,0.025678,0.0274678,0.044854,0.0168814,0.0416453,0.0247614,0.0155273,0.0309803,0.0600935,0.032911,0.0265388,0.0250765,0.0216543,0.0446095,0.0178579,0.0183493,0.0229434,0.0307184,0.0233433,0.0228974,0.0155279,0.00450805,0.0378784,0.00798929,0.0156484,0.00956027,0.0184993,0.0139193,0.0235545,0.0213534,0.0231476,0.0342104
308,0.0118646,0.020397,0.039067,0.0515423,0.0462839,0.0381682,0.0525123,0.0243073,0.0258775,0.043616,0.0177075,0.0428079,0.0265321,0.014547,0.0310239,0.0614434,0.0305912,0.0252314,0.024305,0.021479,0.04257,0.0156058,0.018259,0.0213993,0.0326449,0.0215226,0.0218774,0.0150828,0.00690145,0.0372947,0.00804427,0.0140555,0.0108537,0.0191353,0.0134889,0.0228352,0.0211275,0.0278959,0.0305539
309,0.0130479,0.0227175,0.0384469,0.0521424,0.0485294,0.0360333,0.0554517,0.0228389,0.0246477,0.0420915,0.0183042,0.0430717,0.0289215,0.0135744,0.0310068,0.0615068,0.0286288,0.024134,0.0239198,0.0210792,0.0405688,0.0147259,0.0182877,0.0200458,0.0342408,0.0195896,0.02126,0.0147575,0.0074577,0.0361556,0.00907487,0.0122777,0.0111884,0.0198981,0.0138555,0.0223572,0.0211485,0.0317546,0.027542
310,0.0163386,0.0241602,0.0379154,0.0531101,0.0503972,0.0341774,0.0576282,0.0213643,0.0237313,0.0407835,0.0186972,0.0426671,0.0315971,0.0127347,0.0311515,0.0605692,0.027077,0.0231074,0.0238602,0.0206621,0.0387864,0.0152422,0.0185365,0.0193019,0.0355464,0.0178991,0.0212513,0.0145547,0.00741362,0.0346479,0.0101342,0.0109655,0.0107144,0.0208229,0.0149438,0.0220496,0.0212835,0.0345601,0.0262501
311,0.0202561,0.025557,0.0377689,0.0542257,0.0517124,0.0326913,0.0590647,0.0201156,0.0230841,0.0398315,0.0190352,0.0427011,0.0341022,0.0121744,0.0316376,0.0589898,0.0259201,0.0224229,0.0239305,0.0204008,0.0373188,0.016457,0.0189818,0.0194396,0.0364596,0.0168296,0.0217897,0.014473,0.00761655,0.0337164,0.0108891,0.0106349,0.00983685,0.021904,0.0163366,0.022004,0.0214332,0.036295,0.0271905
312,0.0229908,0.0271379,0.0379789,0.0551131,0.0524841,0.0314393,0.0598155,0.0193369,0.0225965,0.0392377,0.0194454,0.0433107,0.0361391,0.0120169,0.0322651,0.0571395,0.0252073,0.0223352,0.023942,0.0202478,0.0362045,0.0175278,0.0196435,0.020299,0.0371263,0.0165087,0.0225885,0.0143652,0.00806048,0.0337987,0.0112758,0.0113296,0.00914474,0.0230267,0.0176418,0.0223427,0.0214279,0.0371242,0.0299288
313,0.0232011,0.0286008,0.0384173,0.0556405,0.0528718,0.0302731,0.0599267,0.0192418,0.0222507,0.0389661,0.0198271,0.0440643,0.0376322,0.0122011,0.0326592,0.0553659,0.0249989,0.0227378,0.023841,0.0201285,0.0354435,0.0177304,0.0205443,0.0215356,0.037414,0.0168357,0.0232979,0.0145551,0.00861233,0.0344805,0.0111977,0.012791,0.00882151,0.0241521,0.0187321,0.0229171,0.0211445,0.03746,0.0331118
314,0.0214179,0.0295648,0.038953,0.0558552,0.0528842,0.0291685,0.0594768,0.0198537,0.0220282,0.0389036,0.0201619,0.0445121,0.0387023,0.0125761,0.0333441,0.0535787,0.025283,0.0234338,0.0237357,0.0200105,0.0350093,0.0165701,0.0214298,0.0230471,0.0373002,0.017568,0.0237987,0.0147437,0.00924709,0.0352685,0.0106772,0.0146892,0.00872867,0.0254098,0.0196569,0.0231907,0.0206708,0.0377123,0.0350552
315,0.019391,0.0299119,0.0394493,0.0559488,0.0524863,0.0284197,0.058549,0.0209695,0.0217944,0.0387204,0.0204453,0.0444636,0.0395163,0.0131265,0.0340331,0.0520054,0.0259898,0.0242378,0.0237716,0.0198721,0.0348573,0.0141194,0.0221963,0.0246804,0.0369457,0.0185134,0.0240894,0.0145981,0.00988465,0.0358599,0.00995902,0.0167291,0.00879845,0.0262714,0.0201448,0.0226393,0.0202596,0.0382216,0.0350416
316,0.0184538,0.0300807,0.039942,0.056032,0.0516985,0.0279114,0.0571912,0.0222825,0.0217747,0.0383458,0.0206017,0.0440416,0.0402045,0.0139567,0.0345487,0.0507637,0.0269487,0.0250422,0.0237581,0.0197014,0.0349312,0.0110905,0.0227688,0.0263472,0.0363644,0.0195123,0.0242861,0.0141528,0.0102914,0.0361984,0.00934748,0.0186421,0.00905962,0.0267912,0.0203489,0.0223808,0.0198305,0.0389665,0.0336996
317,0.0191495,0.030493,0.0404234,0.0561997,0.0504992,0.0274574,0.0555184,0.0234459,0.0218637,0.0378026,0.0205731,0.0438958,0.0408717,0.0151767,0.0349501,0.0497539,0.0279478,0.0257781,0.0237433,0.0194696,0.0351653,0.00832842,0.0231816,0.028041,0.0355842,0.0204345,0.0245361,0.0138143,0.0103461,0.0363068,0.00914956,0.0203307,0.00947949,0.027182,0.020457,0.0224848,0.0194686,0.0397537,0.0321544
318,0.0209862,0.0311422,0.0409358,0.056012,0.0489192,0.0269842,0.0535387,0.0241964,0.0220474,0.0371761,0.0203037,0.043556,0.0415024,0.0164436,0.0353171,0.0489834,0.0286078,0.0261392,0.0238183,0.01914,0.0354854,0.00628619,0.023557,0.0296545,0.0346676,0.0211771,0.0248523,0.0136307,0.0101361,0.0361442,0.00960573,0.0217834,0.0099412,0.0274764,0.0205948,0.0225816,0.0194694,0.0405425,0.0311126
319,0.0228971,0.0318126,0.0416106,0.0553175,0.0472726,0.0266419,0.0512559,0.024477,0.0221625,0.0364839,0.0197381,0.0430858,0.042069,0.0176749,0.0356216,0.0485874,0.0292012,0.026259,0.0239812,0.0185539,0.0358071,0.00510107,0.0239083,0.03107,0.0336084,0.0217282,0.0252174,0.0136254,0.00979791,0.035819,0.0106919,0.0230118,0.0103146,0.0277027,0.0208227,0.0224545,0.019604,0.0414395,0.0307874
320,0.023645,0.0322875,0.0423394,0.055033,0.0454098,0.0264746,0.0486841,0.0243659,0.0222026,0.0356982,0.018941,0.0428286,0.0424699,0.0187528,0.0358083,0.0483732,0.0298278,0.0264225,0.0241386,0.0176199,0.0360319,0.00438133,0.0241411,0.0323146,0.032423,0.0220233,0.0255656,0.013594,0.00926789,0.035436,0.0122052,0.024069,0.0104153,0.0277652,0.0212034,0.0222523,0.0197535,0.0424733,0.0309614
321,0.0228191,0.0326203,0.0429339,0.0552075,0.0435234,0.0266407,0.0458282,0.0240258,0.0222815,0.0349474,0.0178332,0.042781,0.0426265,0.0197874,0.0356213,0.0474162,0.0304278,0.0263227,0.0241346,0.0165276,0.0360527,0.00358237,0.0242543,0.0334618,0.0311075,0.0220565,0.0258791,0.0132703,0.00855342,0.0350378,0.0140211,0.0250583,0.0101594,0.0276861,0.0217348,0.0222571,0.0198502,0.0435709,0.0312661
322,0.0211325,0.0329477,0.0432617,0.0557115,0.0414605,0.0270248,0.0426975,0.0236359,0.0223841,0.0341707,0.0165696,0.0428639,0.0424827,0.020723,0.0351551,0.0458589,0.031077,0.0260105,0.0240086,0.0153443,0.0357818,0.00319502,0.0242511,0.0345976,0.0296273,0.0218769,0.026214,0.0133061,0.0080311,0.034601,0.0160316,0.0257164,0.00969715,0.0274597,0.0224618,0.0225276,0.0200724,0.044564,0.0313698
323,0.0194291,0.0332331,0.0431931,0.0565273,0.0391734,0.0273579,0.0393157,0.0233345,0.0224792,0.0333437,0.0152761,0.0430451,0.042033,0.0213418,0.0344955,0.0441508,0.0316906,0.0256394,0.02381,0.0139578,0.0351774,0.00454557,0.024101,0.0357911,0.0279969,0.0215573,0.0265271,0.0135808,0.0080631,0.0341639,0.0181465,0.0260449,0.00932068,0.0272368,0.0234633,0.0226278,0.0204097,0.0450648,0.0310414
324,0.0181943,0.0333911,0.0426093,0.0571787,0.0366853,0.0276662,0.0357214,0.0232015,0.0226175,0.0323432,0.0139863,0.0428331,0.0413861,0.0213849,0.0333597,0.0417292,0.0321953,0.0253036,0.0235286,0.0123244,0.0345409,0.00724751,0.0237601,0.0371806,0.026183,0.0212137,0.0268291,0.0138634,0.00847447,0.0338142,0.0202369,0.0261864,0.00907314,0.0271489,0.0247122,0.022495,0.0206394,0.0446896,0.0301932
325,0.017529,0.0333238,0.0414462,0.057811,0.0340796,0.0280101,0.0320001,0.0232425,0.0228421,0.0311819,0.0127967,0.0422826,0.0404439,0.0207298,0.0316194,0.038515,0.0326228,0.0251142,0.0232808,0.0103792,0.0340721,0.010395,0.0232494,0.0387813,0.0242091,0.0209083,0.0272515,0.0143795,0.00908241,0.033729,0.0222034,0.0263068,0.00908269,0.0272821,0.0261605,0.0222344,0.0205851,0.0436255,0.0288988
326,0.0173483,0.0329833,0.0399651,0.0584792,0.0314086,0.0284709,0.0282087,0.0233949,0.023236,0.0299109,0.0117477,0.0416259,0.0392372,0.0193609,0.0296492,0.0346774,0.0329289,0.0249442,0.0230856,0.00832849,0.0337408,0.0133609,0.0226633,0.0405025,0.0221118,0.0206475,0.0277121,0.0150906,0.00979531,0.0338969,0.0239989,0.0264218,0.00942123,0.0277629,0.0277422,0.0219882,0.0202438,0.041888,0.0273431
327,0.017491,0.0323509,0.0380463,0.0588357,0.0286812,0.0291378,0.0243752,0.0235349,0.0237918,0.0284824,0.0108483,0.041146,0.0379209,0.0174149,0.0274415,0.0305615,0.0330988,0.0246885,0.0229995,0.00635447,0.0334483,0.0157101,0.0219583,0.042204,0.0200565,0.0205024,0.0281424,0.0159053,0.0104155,0.0341133,0.025548,0.0265768,0.010089,0.0282534,0.0294067,0.0217891,0.0197886,0.0396038,0.0258249
328,0.0176298,0.0314693,0.035543,0.058738,0.0258721,0.030015,0.020576,0.0236571,0.0242213,0.026703,0.0101367,0.0409355,0.0365835,0.0150163,0.0250149,0.0265312,0.0333162,0.0244014,0.0230699,0.0046578,0.0331945,0.0174044,0.0212314,0.0437675,0.0178848,0.0205172,0.0285265,0.0167152,0.0107836,0.0343558,0.0267725,0.0267554,0.0109483,0.0282974,0.0310956,0.0216474,0.0193789,0.0371954,0.024605
329,0.0175051,0.0304147,0.0327702,0.0586019,0.0231438,0.0310296,0.0169486,0.0237955,0.0247247,0.0246807,0.00967152,0.0406499,0.0350719,0.0124173,0.0224264,0.0229202,0.0337671,0.0247343,0.0232632,0.0034643,0.0329013,0.0187409,0.020535,0.0450923,0.0158156,0.020774,0.0288298,0.0173918,0.0107972,0.0346781,0.0276238,0.0269208,0.0118602,0.0279269,0.0327131,0.0216042,0.0190708,0.0346183,0.0236498
330,0.0170692,0.0292819,0.0299855,0.0583386,0.0206135,0.0321085,0.0137247,0.0239567,0.0252836,0.0227531,0.00938042,0.0404297,0.0334823,0.00990292,0.0197015,0.0199092,0.0344383,0.0248963,0.0235055,0.00300249,0.0325859,0.01983,0.0199063,0.0461106,0.0139686,0.021341,0.0290389,0.01795,0.0104695,0.0351007,0.0281308,0.0269689,0.0126519,0.0271712,0.034179,0.0215614,0.0188871,0.0317571,0.0229254
331,0.0164398,0.0280584,0.0273334,0.0580004,0.0183013,0.0333286,0.0111872,0.0241312,0.0258084,0.020955,0.0091897,0.0402733,0.0319333,0.007685,0.0169873,0.0177389,0.0352472,0.0247347,0.0237338,0.00309079,0.0322875,0.0207778,0.0194175,0.0468147,0.0123962,0.0221983,0.0291573,0.0185786,0.00994832,0.0355263,0.0283107,0.0268214,0.0131539,0.0262797,0.0354524,0.0216055,0.0188171,0.0289826,0.0223449
332,0.015794,0.0267526,0.0248192,0.0575003,0.0162034,0.0345592,0.0097057,0.024363,0.0262492,0.019364,0.00905355,0.040027,0.0304852,0.00605414,0.0145233,0.0164472,0.0361328,0.0249341,0.0239599,0.00336236,0.0320478,0.021676,0.0190526,0.0472356,0.0110957,0.0232444,0.0292413,0.0194528,0.00941317,0.0359179,0.0281646,0.0263895,0.0132696,0.0252727,0.036516,0.0217294,0.018831,0.0264101,0.0217422
333,0.01531,0.0253724,0.0224829,0.0569504,0.0143391,0.0356703,0.00945266,0.0247529,0.0265786,0.0182902,0.00904213,0.0397391,0.0291874,0.00574867,0.0126245,0.0160884,0.0369955,0.0252614,0.0240742,0.00348418,0.0319144,0.0225134,0.018861,0.0474493,0.010002,0.0243587,0.0292684,0.0205976,0.00909727,0.0362575,0.0276978,0.0255859,0.0132064,0.0241256,0.0373312,0.0218915,0.0188819,0.0239822,0.0209687
334,0.0150523,0.023877,0.02055,0.0563646,0.0128229,0.0366045,0.0101417,0.0253507,0.0268098,0.0177173,0.00922726,0.0395672,0.0280232,0.00709115,0.0115262,0.0165356,0.0377242,0.0255657,0.0240696,0.00353193,0.0319014,0.0232802,0.0188807,0.0475166,0.00902263,0.025415,0.0292278,0.0218998,0.00909519,0.0365771,0.0268968,0.0243719,0.0131648,0.0228138,0.0378576,0.0220875,0.0189602,0.0215843,0.0199673
335,0.0151068,0.0222125,0.0192275,0.0557486,0.0117001,0.0373538,0.0112306,0.0261586,0.0270035,0.0176243,0.00946766,0.0393865,0.0268877,0.00937861,0.0112785,0.0174328,0.0381837,0.0259074,0.0241191,0.00405432,0.0320162,0.0241266,0.0191526,0.0474783,0.00807001,0.0262692,0.0292135,0.0231768,0.00955799,0.0368192,0.025802,0.0228017,0.0132557,0.02128,0.0380881,0.022305,0.0190787,0.0193279,0.0186211
336,0.0153962,0.0203855,0.0185825,0.0550709,0.0110455,0.0379895,0.0123604,0.0270835,0.0272445,0.0181633,0.00961765,0.0391727,0.0256779,0.0120314,0.0117207,0.0186715,0.0382743,0.0263254,0.024268,0.00516706,0.0322293,0.0248494,0.0196804,0.0473756,0.00708442,0.0268532,0.0293078,0.0241459,0.0106361,0.0370055,0.0246275,0.0209145,0.0135123,0.0187904,0.0380481,0.0224284,0.0192813,0.0172424,0.0169168
337,0.0158104,0.0184262,0.0186467,0.054309,0.010729,0.0385043,0.0133696,0.0279996,0.0275497,0.0183624,0.00956666,0.0388679,0.024224,0.014628,0.0126959,0.0201772,0.0379623,0.0268044,0.0245197,0.006501,0.0325542,0.0252805,0.0204718,0.0471946,0.00615048,0.027127,0.0294808,0.0248208,0.0120736,0.0370891,0.0236816,0.0188381,0.0138987,0.0153217,0.0378197,0.0225251,0.0195588,0.0153409,0.014903
338,0.0162196,0.0164644,0.0193503,0.0533426,0.0106899,0.0389192,0.0141609,0.0288188,0.0279085,0.0168275,0.00929127,0.0384792,0.0223528,0.0162982,0.0141261,0.0218196,0.0372224,0.0272101,0.0248595,0.00782797,0.0329315,0.0257283,0.0215242,0.0468913,0.00567452,0.0272042,0.0296362,0.0257865,0.0134156,0.0369576,0.0232671,0.016796,0.0144326,0.014226,0.0375388,0.0229314,0.0199483,0.0137084,0.0127375
339,0.0165714,0.0147582,0.0211502,0.0522288,0.0108769,0.0392219,0.0146847,0.0294432,0.0282302,0.0152818,0.00928033,0.0378782,0.0199258,0.0163496,0.0160525,0.023309,0.0360531,0.0274485,0.0252054,0.00912786,0.0333204,0.0263697,0.0228408,0.0464062,0.00622108,0.0271697,0.029762,0.0275543,0.0144534,0.036554,0.0234504,0.0150873,0.0150783,0.0172503,0.0372643,0.0236364,0.0203919,0.0127198,0.010759
340,0.0168925,0.0134952,0.0232432,0.0514576,0.0110289,0.0394585,0.0149634,0.0296584,0.028579,0.0158434,0.0106417,0.0370326,0.01699,0.0147479,0.0186908,0.0252338,0.0345075,0.027517,0.0255561,0.0107248,0.0336294,0.027221,0.0243563,0.045671,0.00802465,0.0270357,0.0297229,0.0301207,0.0150163,0.0359763,0.0238979,0.013802,0.015915,0.0217708,0.0369289,0.0239294,0.0208174,0.0127194,0.0095176
341,0.0172604,0.0127344,0.0243556,0.0504656,0.0109806,0.0395967,0.015116,0.0295915,0.0289658,0.0176606,0.013497,0.0361283,0.0137728,0.0129745,0.0213498,0.0273342,0.0325655,0.0275818,0.0258561,0.0127632,0.0337509,0.0277717,0.0259716,0.044613,0.0107538,0.0265983,0.029346,0.0329431,0.0149553,0.0351341,0.0243702,0.0129261,0.0170964,0.0260019,0.0364151,0.0240119,0.0211903,0.0138333,0.00968418
342,0.0178054,0.012344,0.025029,0.0493046,0.0107596,0.0395337,0.0152603,0.0292896,0.0294541,0.0198056,0.0155356,0.0355533,0.0103893,0.0122495,0.0217328,0.0285458,0.0302296,0.027808,0.0260718,0.0151251,0.0336121,0.027936,0.0277341,0.0431103,0.0140967,0.0260428,0.0285377,0.035681,0.0142665,0.034267,0.0249289,0.0123214,0.0183014,0.030112,0.035482,0.0239568,0.0213976,0.0157012,0.011508
343,0.0185435,0.0120083,0.0266562,0.0484887,0.0103772,0.0391859,0.01562,0.028895,0.0297826,0.0219187,0.0139653,0.0355337,0.00722367,0.0113094,0.0180014,0.0294062,0.0275338,0.0280994,0.0262765,0.0174758,0.033335,0.0282628,0.029538,0.0410498,0.0178746,0.0253504,0.0273007,0.0379768,0.0136053,0.0337603,0.0258171,0.0117895,0.0196701,0.0342792,0.0338028,0.0236451,0.0212921,0.0177775,0.01466
344,0.0195857,0.0117064,0.0292444,0.0484959,0.010002,0.0386041,0.0167048,0.0286094,0.030044,0.0235882,0.0103114,0.0359823,0.00493728,0.00825213,0.0126115,0.030769,0.024411,0.0283107,0.0265063,0.0193982,0.0332082,0.0288398,0.0313972,0.0384561,0.0221826,0.0241594,0.0257523,0.0394773,0.0136596,0.0335537,0.0272461,0.0113966,0.0214251,0.0383841,0.0313023,0.0229195,0.020834,0.0195685,0.0187815
345,0.0211417,0.0120974,0.0303906,0.0491666,0.00978102,0.0378638,0.0189713,0.028488,0.0303132,0.0242591,0.00986639,0.0368762,0.00407189,0.00438101,0.00960521,0.0315625,0.0208492,0.0284847,0.0267694,0.0207571,0.0336377,0.0293778,0.0333714,0.0355261,0.0268879,0.0222655,0.0241539,0.0402304,0.0141599,0.0331018,0.0291578,0.0114683,0.0234477,0.0420238,0.0284862,0.0219446,0.0202748,0.0207612,0.0237361
