Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10,RASI
117,0.0283676,0.0270265,0.0125505,0.0305093,0.0232129,0.0126532,0.0403318,0.0557372,0.0478497,0.0128484,0.0125084,0.0359399,0.0412998,0.0141489,0.0180902,0.0172507,0.0492101,0.0246376,0.030812,0.0108607,0.0268372,0.0211221,0.0264541,0.0248538,0.0270801,0.0359577,0.00924353,0.0135301,0.0350461,0.011863,0.0192246,0.0239334,0.01253,0.0252076,0.0260663,0.023041,0.0312278,0.0296744,0.0203844
118,0.0285004,0.0270257,0.0106666,0.0300467,0.022991,0.0122187,0.0399353,0.056703,0.0477606,0.010215,0.0138869,0.0358508,0.0414935,0.017111,0.0187212,0.0174879,0.0489031,0.0255171,0.0309741,0.0106172,0.0268024,0.0210132,0.0264447,0.0245043,0.0268784,0.035855,0.00899553,0.0135139,0.0353557,0.0118761,0.0195125,0.0239783,0.0127685,0.0253153,0.0259485,0.0229291,0.0311667,0.0299346,0.020087
119,0.0286285,0.0270241,0.00951863,0.0297148,0.022777,0.011825,0.0395364,0.0576297,0.0476695,0.00857684,0.0141996,0.0358632,0.0416559,0.0194078,0.019559,0.0179393,0.048554,0.0254219,0.0311207,0.0103763,0.026758,0.0209521,0.0264937,0.0241737,0.026792,0.035783,0.0088958,0.0135082,0.0357827,0.0119086,0.0199441,0.0239406,0.0128556,0.0253966,0.0258614,0.0228375,0.0311179,0.0301353,0.0197952
120,0.0287459,0.0270121,0.00953536,0.0295813,0.0225867,0.0114533,0.0391345,0.0584699,0.0475774,0.00839299,0.0133528,0.035979,0.041837,0.0206484,0.0201281,0.0184199,0.0482532,0.0251643,0.0312368,0.0100774,0.026719,0.0209053,0.0266071,0.0238203,0.0267352,0.0356978,0.00898016,0.013513,0.0362656,0.0119721,0.0203196,0.0237745,0.0129425,0.0254931,0.0258098,0.0228097,0.0310618,0.0302486,0.0195205
121,0.0288846,0.0269935,0.0103998,0.0299234,0.0224124,0.0110821,0.0386948,0.0592081,0.0474659,0.00936304,0.0119271,0.0361536,0.0420106,0.0205836,0.0201915,0.0185571,0.0479883,0.0248439,0.0313034,0.00975256,0.0266756,0.0208903,0.0266489,0.0234854,0.0267558,0.0355685,0.00894707,0.0134972,0.0366388,0.0120298,0.0206495,0.0235185,0.0130869,0.025578,0.0257734,0.022833,0.0309961,0.030287,0.0192721
122,0.0289954,0.0269821,0.0116991,0.0305818,0.0222877,0.0107081,0.0383011,0.0598535,0.0473191,0.0108975,0.0104935,0.0363651,0.042211,0.0192897,0.0199523,0.0183287,0.0477524,0.0247913,0.0313514,0.00940466,0.0267337,0.0208698,0.0267466,0.0232136,0.026864,0.0354654,0.00867815,0.0134337,0.036917,0.012012,0.0209708,0.0231913,0.0132564,0.0256203,0.0257359,0.0228699,0.0309395,0.0302586,0.0190554
123,0.0290558,0.0269727,0.0132948,0.0313362,0.0222134,0.0103097,0.0379754,0.0603757,0.0471313,0.012684,0.00941766,0.0365721,0.0424266,0.0172431,0.0198032,0.0182552,0.047613,0.0248717,0.0314164,0.00900706,0.0268754,0.0208687,0.0267967,0.0230029,0.0270013,0.0354862,0.00824744,0.0133088,0.0370545,0.0119023,0.0212994,0.0228333,0.0133236,0.0256271,0.0257209,0.0229455,0.0308788,0.0301806,0.0188725
124,0.0290802,0.0269656,0.0151411,0.0320561,0.0221827,0.00990869,0.0377387,0.0607894,0.0469665,0.0146551,0.00885008,0.0367406,0.0427036,0.0149854,0.0201288,0.0190013,0.0475258,0.0250904,0.0314878,0.00861612,0.0269373,0.0208772,0.0269032,0.0228603,0.0271617,0.0354719,0.00780003,0.0131915,0.0370413,0.0116729,0.0216283,0.0224772,0.0135027,0.0255719,0.0257263,0.0230793,0.0308294,0.0300668,0.0187225
125,0.0290658,0.0269872,0.0171484,0.0327221,0.0222046,0.00953044,0.037623,0.0610392,0.0468315,0.0168209,0.00860346,0.0368672,0.0429798,0.0128822,0.0204933,0.0206799,0.0474848,0.0253729,0.0315144,0.00821671,0.0269526,0.0208501,0.0269098,0.0228564,0.0273523,0.0354803,0.00762258,0.0131551,0.0369061,0.0113152,0.0219973,0.0222035,0.0138386,0.0254887,0.0257219,0.0232046,0.030831,0.0299404,0.0186034
126,0.0290773,0.0270418,0.0190885,0.0332164,0.0222828,0.00921677,0.0376432,0.0611484,0.0467145,0.0187708,0.0084434,0.0368898,0.0432051,0.011228,0.0211236,0.0226768,0.0476003,0.0253726,0.0315248,0.00779511,0.0268685,0.0207471,0.0269188,0.0229664,0.0275384,0.0354546,0.00753856,0.0132029,0.036723,0.0108805,0.0223875,0.0220387,0.0142857,0.0253944,0.0256817,0.0233003,0.0309058,0.0298521,0.0185125
127,0.0290999,0.0270812,0.0207569,0.0334958,0.022318,0.00897965,0.0378374,0.0611585,0.0466189,0.0198634,0.00835294,0.0367604,0.043409,0.0100887,0.0216627,0.0244629,0.0478643,0.0253862,0.0315521,0.00738756,0.0269122,0.0206385,0.0269696,0.0232059,0.0277323,0.0353816,0.00727235,0.0133319,0.0365423,0.0104538,0.0227584,0.0219502,0.0148322,0.0253024,0.0256067,0.0233692,0.0310608,0.0298272,0.0184479
128,0.0291509,0.0271024,0.0214549,0.0335083,0.0224132,0.00884274,0.0381688,0.0610516,0.0465389,0.0202462,0.00850202,0.0363682,0.0436073,0.00942515,0.0220101,0.0259102,0.0481039,0.0254364,0.0315759,0.00695331,0.0270965,0.0205724,0.0270255,0.023518,0.0279654,0.0352601,0.0072495,0.0134978,0.036421,0.0101448,0.0230653,0.0219432,0.0155204,0.0252253,0.0254921,0.023394,0.0312863,0.0299165,0.0184091
129,0.0292485,0.0271043,0.0211756,0.0332992,0.022595,0.00880684,0.0386353,0.0608427,0.0464837,0.0199484,0.00902407,0.0357671,0.0437557,0.00916261,0.0217124,0.0269919,0.0480766,0.0254672,0.0316234,0.00656476,0.0273212,0.0205326,0.0270602,0.0239125,0.0282472,0.0351067,0.00716913,0.0136916,0.0364184,0.0100703,0.0233113,0.0221201,0.0162961,0.0251694,0.025356,0.023396,0.0315883,0.0301196,0.0183982
130,0.0293696,0.0270866,0.0204157,0.0328579,0.0228266,0.00888609,0.0391841,0.060569,0.0465118,0.0195574,0.00970994,0.0350216,0.0437757,0.00926437,0.0206641,0.0275009,0.0481061,0.0254693,0.0315171,0.00629166,0.027491,0.0205368,0.0269466,0.0244125,0.028622,0.0348994,0.00715551,0.0139368,0.036538,0.0102839,0.0235303,0.0222656,0.0169766,0.025163,0.0252392,0.0233654,0.0319103,0.030394,0.0184203
131,0.02946,0.0270669,0.0195708,0.0322317,0.0230543,0.00904788,0.0397425,0.0602286,0.0465692,0.0190556,0.0100908,0.0342533,0.043636,0.00972893,0.0192251,0.027346,0.0481885,0.0253696,0.0314594,0.00596218,0.0276928,0.0206011,0.0267608,0.0249724,0.0289619,0.0346772,0.00728825,0.0141737,0.0367828,0.0107469,0.0237279,0.0223499,0.0178037,0.0251784,0.0251171,0.0233005,0.0322143,0.0307082,0.0184785
132,0.0295315,0.0271218,0.0188463,0.0314399,0.0232548,0.00933084,0.0402545,0.0598019,0.0466375,0.0185518,0.00988373,0.0336345,0.0432874,0.0104765,0.0177095,0.0263828,0.0482127,0.0249512,0.0314485,0.00548346,0.0279567,0.0206669,0.0266801,0.0255127,0.0292384,0.0344792,0.00765365,0.0143736,0.0371547,0.0113834,0.0239283,0.0224042,0.0188319,0.0252116,0.0249945,0.023238,0.0324324,0.0309907,0.0185602
133,0.0296248,0.0272141,0.0183177,0.0305496,0.0233858,0.00970266,0.0406702,0.0593102,0.0467339,0.0180986,0.00917704,0.0333538,0.0431771,0.0112964,0.0161767,0.024822,0.0482722,0.0246942,0.0314385,0.00490753,0.0280914,0.0206816,0.0265345,0.0260056,0.029587,0.0342948,0.008251,0.014527,0.0375905,0.0121041,0.0241235,0.0224141,0.019972,0.0252591,0.0248899,0.0231711,0.0324387,0.0311693,0.0186449
134,0.0297421,0.0272347,0.0180749,0.029723,0.0234409,0.0100851,0.0409475,0.0588097,0.0468155,0.0178119,0.00852192,0.0334292,0.0433099,0.011749,0.014775,0.0231309,0.0483979,0.0245099,0.0314243,0.00433828,0.0280316,0.0207004,0.0263505,0.0263889,0.0299421,0.0342108,0.00905021,0.0145715,0.0380126,0.0127959,0.0241204,0.0223301,0.0212284,0.0253162,0.0248047,0.0230202,0.0321683,0.0311769,0.0187871
135,0.0298841,0.0271678,0.0180972,0.0290894,0.0234345,0.0104406,0.0410468,0.0582846,0.0468961,0.0177359,0.00823856,0.0337437,0.0433158,0.0113034,0.0136658,0.0217208,0.0485903,0.0243408,0.0313556,0.00378494,0.0279219,0.0207744,0.0262597,0.0267187,0.0302988,0.0343363,0.0100395,0.0144658,0.0383829,0.0133733,0.0239138,0.022186,0.022625,0.0253552,0.0246969,0.0229526,0.0316771,0.0310042,0.0191776
136,0.0300492,0.0273097,0.0182913,0.0287249,0.023401,0.0107907,0.0409602,0.0578244,0.0469592,0.0177616,0.00798882,0.0342366,0.0432486,0.00980104,0.0130035,0.0208219,0.0488626,0.0242064,0.0312401,0.0032721,0.0280691,0.0208777,0.0261496,0.0269535,0.0306611,0.0345524,0.0112168,0.0142916,0.0386732,0.013812,0.0235022,0.0220241,0.024064,0.0253483,0.0245884,0.0229552,0.0310232,0.0306598,0.0191378
137,0.0301907,0.027634,0.0185812,0.0286738,0.0233713,0.0111517,0.0406985,0.0574632,0.0469977,0.0179207,0.00760275,0.0349636,0.0433816,0.00803391,0.0125529,0.0204456,0.0492315,0.0240902,0.0310872,0.00295035,0.0281192,0.0210464,0.0260857,0.0271241,0.0310486,0.0346298,0.012552,0.0140918,0.0388544,0.0141334,0.0228699,0.0217834,0.0254399,0.0253421,0.0244578,0.0230085,0.0303206,0.0301356,0.0192359
138,0.0302588,0.0278007,0.0188572,0.0289569,0.0233139,0.011494,0.0402701,0.0569998,0.0470384,0.0181321,0.00717274,0.0357912,0.0436426,0.00719939,0.0119707,0.0203661,0.0496757,0.023992,0.0310933,0.00296386,0.0282633,0.02125,0.0261119,0.0271985,0.0314653,0.0348198,0.0139253,0.0138959,0.0388843,0.0142986,0.0220565,0.0213609,0.026624,0.0253268,0.0243196,0.0231259,0.0296219,0.0294456,0.0195759
139,0.0304551,0.0280813,0.0191623,0.0294528,0.0232347,0.011807,0.039716,0.0564682,0.0472362,0.018346,0.00674077,0.0362299,0.043957,0.00750302,0.0111431,0.020379,0.0501217,0.0239604,0.0310601,0.00331093,0.0283092,0.0215159,0.0262366,0.027219,0.0319035,0.034996,0.0152408,0.0134944,0.0386647,0.014272,0.0210881,0.0206908,0.0275979,0.025299,0.0241971,0.0233202,0.0290139,0.0286181,0.0202106
140,0.0306515,0.0285268,0.0195072,0.0300372,0.0230945,0.0121041,0.0390646,0.0559096,0.0474563,0.018577,0.00623977,0.0361492,0.0442842,0.00801049,0.0101146,0.0204167,0.0505915,0.0239964,0.0311121,0.0038805,0.0285159,0.0217855,0.0263239,0.0272506,0.0323515,0.035156,0.0163189,0.012914,0.0381765,0.0140815,0.0200453,0.0199059,0.0282899,0.0252534,0.0241043,0.0235726,0.0285718,0.0277098,0.0201544
141,0.0308136,0.0290232,0.0198431,0.0305892,0.0228793,0.0124307,0.0383263,0.0552802,0.0476192,0.018791,0.00578035,0.0354806,0.0446362,0.00814309,0.00921457,0.0204534,0.0510815,0.0240909,0.0310799,0.00427239,0.0287009,0.0220151,0.0262989,0.0272672,0.0328163,0.0353192,0.01703,0.0122257,0.0375097,0.0137555,0.0188982,0.0195002,0.0287087,0.0252126,0.0240535,0.0237472,0.0283138,0.0267744,0.0202229
142,0.0309281,0.0294795,0.0202016,0.031055,0.022589,0.0128301,0.03752,0.0547075,0.0478101,0.0189405,0.00560655,0.0351891,0.0449517,0.00791117,0.00868338,0.0204097,0.0514656,0.0242624,0.0311537,0.00436059,0.0286316,0.0221781,0.0262164,0.0272441,0.0333314,0.0354672,0.017429,0.0113381,0.0367376,0.0133335,0.0174992,0.0193429,0.0288332,0.0251391,0.0240497,0.0240018,0.0282147,0.0258995,0.020532
143,0.031068,0.0298523,0.020447,0.0314488,0.0222474,0.0132435,0.0366582,0.054211,0.0480492,0.0189987,0.0058686,0.0351259,0.0452005,0.00755939,0.00863967,0.0201533,0.0517662,0.0245104,0.0311721,0.00472093,0.0281132,0.0223099,0.0261974,0.0271548,0.0338936,0.0355742,0.017662,0.0101491,0.0359886,0.012926,0.0158012,0.0189196,0.0286241,0.0250046,0.0241518,0.0241843,0.0282584,0.0252104,0.0209511
144,0.0313709,0.0301537,0.0205936,0.0317476,0.021899,0.0136212,0.035746,0.0537559,0.048292,0.0189104,0.00649312,0.0348005,0.0453849,0.00739223,0.00899142,0.0197999,0.0520205,0.0248448,0.0312962,0.00496852,0.0275676,0.022455,0.0260831,0.0270592,0.034409,0.0356265,0.0178388,0.00877356,0.035329,0.0126085,0.0141245,0.0183541,0.0280949,0.0247706,0.0243874,0.0242433,0.0284113,0.0248172,0.0214269
145,0.031614,0.0304012,0.0206295,0.0319114,0.0215923,0.0139935,0.0348297,0.0533068,0.0484314,0.0187914,0.00718192,0.0343944,0.0454699,0.00755536,0.00961282,0.0195511,0.0521735,0.0252769,0.0312563,0.00512545,0.0274208,0.0226277,0.0259001,0.0269923,0.0349758,0.0356537,0.0181069,0.00736911,0.0347428,0.0124217,0.0124903,0.0178697,0.0273664,0.0244574,0.0245319,0.0243352,0.0286353,0.0248049,0.0219483
146,0.0316967,0.0306326,0.0206741,0.0319768,0.0213131,0.0144075,0.0339247,0.0527626,0.0484591,0.0188097,0.00776906,0.0339406,0.045475,0.00797664,0.0102956,0.0193334,0.0521958,0.0257821,0.0312784,0.00552614,0.0275877,0.022797,0.0255968,0.0269303,0.035604,0.0356418,0.0182809,0.00604361,0.0342494,0.0123992,0.0109614,0.0174839,0.0260507,0.0241135,0.0245846,0.0244593,0.0289296,0.0251531,0.0224205
147,0.0316703,0.0308997,0.0207217,0.0318991,0.0210492,0.0147916,0.0330603,0.0523678,0.0486048,0.0189988,0.00823299,0.0335901,0.0453758,0.00851487,0.0108614,0.0191242,0.0521096,0.0263832,0.0313641,0.00647768,0.0276403,0.0229208,0.0251714,0.0268833,0.0363291,0.0355902,0.0178514,0.00500108,0.0339748,0.0125595,0.00961316,0.0171094,0.0233814,0.0237458,0.0246319,0.0246351,0.0293274,0.0257602,0.0228786
148,0.0315994,0.031207,0.0207734,0.03164,0.0208341,0.0151767,0.0322492,0.0520136,0.0487939,0.0189736,0.00856998,0.0334531,0.0452059,0.0090188,0.0111736,0.01896,0.0519466,0.0269444,0.0314052,0.00771245,0.0275875,0.0230486,0.0246472,0.0268358,0.0371301,0.0354717,0.01703,0.00459219,0.0339185,0.012889,0.00847955,0.0168049,0.0200799,0.0233343,0.0247448,0.0247753,0.0298175,0.0264296,0.0238733
149,0.0315952,0.0315715,0.0207789,0.0312638,0.02068,0.015573,0.0314668,0.0516761,0.0489068,0.0187364,0.00868823,0.0335453,0.0449922,0.0094468,0.0111666,0.0188373,0.0516294,0.0274255,0.0315171,0.00875649,0.0277486,0.0231885,0.0240484,0.0268064,0.0379475,0.035333,0.0170707,0.00499597,0.0339426,0.0133764,0.00758766,0.0166694,0.0180607,0.0228847,0.0249323,0.0249688,0.0303436,0.0268857,0.0249052
150,0.0315529,0.0319581,0.020745,0.0309568,0.0205932,0.0159917,0.0307278,0.0514736,0.0490043,0.0183315,0.00853072,0.0338466,0.0447797,0.00976685,0.0108963,0.0187265,0.0512245,0.0276695,0.0317001,0.00984407,0.0279739,0.0233372,0.0233432,0.0268143,0.0387632,0.0351381,0.0183352,0.00585352,0.0339637,0.0139784,0.00693918,0.0167355,0.0188482,0.0224314,0.0251596,0.025224,0.030945,0.0271143,0.0259086
151,0.0316035,0.0322956,0.0206911,0.0308961,0.0205207,0.0164059,0.0300975,0.0510408,0.0491178,0.0180684,0.00818935,0.0342849,0.0445914,0.00997683,0.0104562,0.0185899,0.0507615,0.0280137,0.0319109,0.0112617,0.0282267,0.0234623,0.0226308,0.0268775,0.0396165,0.0348869,0.0203745,0.00695498,0.0339381,0.0146732,0.00649418,0.0170201,0.0207821,0.0219642,0.0254435,0.0255466,0.031615,0.0270062,0.026649
152,0.031745,0.0325886,0.0206007,0.0308119,0.0204392,0.0168341,0.0295588,0.0506823,0.0492038,0.0179474,0.00780329,0.0347924,0.0444185,0.0101532,0.0100196,0.0184522,0.0501826,0.0286006,0.0321088,0.013067,0.0284949,0.0235723,0.021896,0.0270046,0.0404792,0.0346268,0.022905,0.00820634,0.0337663,0.0154321,0.00616277,0.0176419,0.0224156,0.0215107,0.0257635,0.0259525,0.0322607,0.0266511,0.0265453
153,0.0319134,0.0328414,0.0204065,0.0305345,0.0203433,0.0172763,0.0291039,0.050297,0.0492823,0.0178525,0.00746242,0.0352396,0.0442645,0.0104306,0.0096941,0.0183488,0.0494939,0.0292093,0.0322812,0.0149684,0.0287786,0.0236271,0.0211491,0.0271824,0.0412844,0.0343659,0.0256983,0.00940159,0.0334718,0.016117,0.00584842,0.0186421,0.0241856,0.0211275,0.0261296,0.0264501,0.0328597,0.0262026,0.0268735
154,0.032069,0.033086,0.020222,0.0303402,0.0202662,0.0176493,0.0287416,0.0497967,0.0493957,0.0177358,0.00721067,0.0356042,0.0441446,0.0108787,0.00960624,0.0182686,0.0489956,0.0297321,0.0324424,0.0166456,0.0290444,0.0236573,0.0204497,0.0274738,0.0420515,0.0341132,0.0283173,0.0102568,0.0332225,0.0166805,0.00593182,0.0198147,0.0261184,0.0208504,0.026509,0.0267374,0.0334784,0.0257845,0.0273637
155,0.0322303,0.0333197,0.020217,0.0302477,0.0202113,0.0181177,0.0284945,0.0492358,0.049518,0.0174705,0.00706096,0.0359007,0.0440415,0.0112164,0.00974697,0.01818,0.0486871,0.0303982,0.0326144,0.0178398,0.0292861,0.0236906,0.0198324,0.0278439,0.0427417,0.0338871,0.0303541,0.0108423,0.0330352,0.0171208,0.00634,0.0210297,0.0280722,0.0206607,0.0268633,0.0266785,0.0341112,0.0253939,0.0277387
156,0.0323563,0.033505,0.0201714,0.0301544,0.0201564,0.0187423,0.0283537,0.0487434,0.0496621,0.017125,0.00708486,0.0361235,0.0439519,0.0114683,0.00997718,0.0180858,0.0485127,0.0311567,0.0327628,0.0186426,0.0295036,0.0237327,0.0193488,0.0282461,0.0433297,0.0336788,0.0317679,0.0114061,0.0327886,0.0174389,0.00661985,0.0222665,0.0299401,0.0204943,0.0271897,0.0270468,0.0344818,0.0250271,0.0276712
157,0.0323553,0.0336349,0.0200758,0.0300569,0.0200961,0.0194489,0.0283043,0.0482797,0.0498262,0.0170731,0.00729003,0.0362942,0.0437977,0.0117035,0.0102299,0.0180174,0.0484261,0.0319535,0.0329172,0.019129,0.0296523,0.0237795,0.0189911,0.0287098,0.0438604,0.0334957,0.0326046,0.0119393,0.0325355,0.0176785,0.00705787,0.0234261,0.0315878,0.0203794,0.0274711,0.0274718,0.034712,0.0246853,0.0276841
158,0.032268,0.0337735,0.0199422,0.0299805,0.0200342,0.0201995,0.0283379,0.0477111,0.0500113,0.0170277,0.00742562,0.0364766,0.0436004,0.0118962,0.0104057,0.017971,0.0484152,0.0327381,0.0330929,0.019228,0.0297563,0.0237882,0.0186183,0.0291829,0.0443207,0.0333501,0.03295,0.0123146,0.0323276,0.017922,0.0076884,0.0243658,0.032936,0.0203463,0.0277119,0.0277209,0.0349716,0.0244108,0.0281211
159,0.0321525,0.0338504,0.0198182,0.0299189,0.0199429,0.0209569,0.0284464,0.0471768,0.0502254,0.0168826,0.00748813,0.0367465,0.0433394,0.0121518,0.0105135,0.0179363,0.0484503,0.0334779,0.0332951,0.0191934,0.0298358,0.0237363,0.0182603,0.0296279,0.0446997,0.033275,0.032999,0.0127408,0.0322076,0.0182121,0.00833031,0.025077,0.0339523,0.0203685,0.027896,0.0278326,0.0352742,0.0241459,0.0287709
160,0.0320014,0.0338657,0.0197128,0.0297365,0.0198428,0.0217251,0.0286141,0.046617,0.0504521,0.0167481,0.00756184,0.0370367,0.0430078,0.0124559,0.0105444,0.0179126,0.0484981,0.0341538,0.0335587,0.0192594,0.0299309,0.0236919,0.0180563,0.0301458,0.0450036,0.0332536,0.0328927,0.0129971,0.0321213,0.0183893,0.00887668,0.0256371,0.0346824,0.0203778,0.0279785,0.0278712,0.0356393,0.0239069,0.0290434
161,0.0318124,0.0337831,0.0195827,0.0293362,0.0197271,0.0225631,0.0288172,0.046004,0.0506787,0.0166359,0.00771943,0.0372396,0.0425843,0.012729,0.0105489,0.0178833,0.048554,0.0347374,0.033859,0.0194765,0.0300233,0.0236427,0.0178714,0.0306748,0.045219,0.0332224,0.032534,0.0131822,0.0319017,0.0185801,0.00937324,0.0260338,0.0351362,0.0203889,0.0279645,0.0278679,0.0360665,0.0237427,0.0290912
162,0.0315814,0.0336289,0.0194593,0.0289698,0.0196373,0.0232912,0.0290468,0.0453522,0.0508463,0.0165144,0.00797073,0.0376083,0.0420188,0.0130268,0.0106148,0.0178174,0.0485712,0.0351942,0.03407,0.0198117,0.0300778,0.0235976,0.0176813,0.0310911,0.0453423,0.0331422,0.0321254,0.0133314,0.0314873,0.0187911,0.0098679,0.0262712,0.0353182,0.0203926,0.0278438,0.0277804,0.0365054,0.0236968,0.0295563
163,0.0312869,0.0334124,0.0194052,0.028807,0.0195619,0.0239998,0.0292814,0.0446823,0.0509889,0.0163891,0.0083226,0.0377905,0.0413256,0.0134422,0.010798,0.0177107,0.0485256,0.0355542,0.0342187,0.020063,0.0301696,0.0235424,0.017531,0.0314927,0.0453654,0.0330653,0.031794,0.0133692,0.0312178,0.019059,0.0103319,0.0264053,0.0351427,0.0204037,0.0276645,0.0276084,0.0369333,0.0238472,0.02994
164,0.030953,0.0331418,0.0192295,0.0290291,0.0195199,0.0247753,0.0294697,0.0440393,0.051136,0.0161611,0.00873827,0.037926,0.0405798,0.0140524,0.0110789,0.0175699,0.0483992,0.0357926,0.0343441,0.020112,0.0303159,0.0234702,0.0174111,0.0318947,0.0453495,0.0330348,0.0313996,0.0132793,0.0310114,0.019387,0.0105894,0.0264543,0.0347107,0.0204777,0.0274327,0.0273845,0.0372928,0.0241299,0.0300919
165,0.0305854,0.0328383,0.0190465,0.0291221,0.0195294,0.0255366,0.0296044,0.0433316,0.0512291,0.015843,0.0091671,0.0381161,0.0398295,0.0147599,0.0114367,0.0174367,0.0481832,0.0358962,0.0345553,0.0202695,0.0305217,0.023392,0.0173335,0.0322326,0.0452408,0.0330541,0.0309427,0.0131819,0.0309343,0.0197435,0.0108121,0.0264116,0.0342287,0.0205741,0.0271379,0.0272129,0.0375427,0.0244663,0.0300777
166,0.0301807,0.0325373,0.0189204,0.0290746,0.0195847,0.026284,0.0296956,0.042518,0.0512886,0.0156382,0.0095599,0.0383059,0.0390877,0.0154087,0.0118624,0.0172878,0.0479561,0.0360164,0.0348339,0.0205628,0.0307785,0.0233026,0.0173261,0.0324967,0.0450285,0.0331444,0.0305259,0.0131448,0.0310973,0.0199928,0.0110474,0.026183,0.0336563,0.020768,0.0267501,0.0271478,0.0375701,0.0248035,0.0302799
167,0.0297942,0.0322436,0.0188461,0.0290355,0.0196683,0.02694,0.0297373,0.0416245,0.0513449,0.0156301,0.00986628,0.038495,0.0383311,0.0160043,0.0122847,0.0171092,0.0477805,0.0360628,0.0348108,0.0208226,0.0310048,0.0232294,0.0173917,0.0327109,0.0448378,0.0332692,0.0301239,0.0131074,0.0310784,0.0202405,0.0113151,0.0257905,0.0326654,0.0210243,0.0263352,0.0269155,0.03738,0.0250896,0.0306171
168,0.029422,0.0319268,0.0187478,0.0290751,0.0197693,0.0276441,0.0297153,0.0406453,0.0513305,0.0158209,0.010027,0.0387184,0.0377084,0.0165193,0.0126104,0.0169406,0.0475236,0.035974,0.0345095,0.0210481,0.0311765,0.0231406,0.0175339,0.0328801,0.0446852,0.0333976,0.029748,0.0128952,0.0308396,0.0205106,0.0115651,0.0254333,0.0316828,0.0213166,0.0259644,0.0268102,0.0372928,0.0252705,0.0308752
169,0.0290586,0.0315601,0.0185934,0.0290931,0.0198932,0.0283584,0.0296248,0.0396874,0.0512589,0.015833,0.010083,0.0389532,0.0370355,0.0170104,0.0128156,0.0167778,0.0472591,0.0358351,0.0339227,0.0211762,0.0313155,0.0230422,0.0177264,0.032961,0.0444171,0.0335642,0.0292277,0.0127603,0.0304849,0.0207891,0.0117547,0.0251761,0.0308783,0.021596,0.0256062,0.0268693,0.0373453,0.0253053,0.0308952
170,0.0287534,0.0311757,0.0184778,0.0290058,0.0200882,0.0290172,0.0294813,0.0386853,0.0511988,0.0157719,0.0100302,0.0390772,0.0363772,0.0174197,0.0129044,0.0166036,0.0470318,0.03568,0.033403,0.0210381,0.0314479,0.0229791,0.0179512,0.0329908,0.0442082,0.0338095,0.02862,0.0127526,0.0304388,0.0210577,0.0118895,0.0247926,0.0299392,0.0219974,0.0250898,0.0268869,0.0374081,0.0251738,0.0307869
171,0.0284557,0.0307788,0.0186527,0.0290588,0.0203279,0.0296668,0.0293439,0.0376192,0.0511213,0.0157137,0.00988765,0.0391601,0.0357408,0.0174828,0.0128746,0.0164218,0.0468782,0.0355081,0.0330792,0.0209828,0.0315517,0.0229514,0.018179,0.0330128,0.0438926,0.0340904,0.0279435,0.0127235,0.0307084,0.0213284,0.0120032,0.0242855,0.0291121,0.0224675,0.0245842,0.0268925,0.0373584,0.0251436,0.0311418
172,0.028157,0.030373,0.0188779,0.0292306,0.0205761,0.030282,0.0291686,0.0366559,0.0510172,0.0157073,0.00973148,0.0393477,0.0350659,0.017462,0.0127874,0.0162907,0.0467746,0.0353473,0.0327592,0.0209622,0.0316675,0.022963,0.018381,0.0330319,0.0436633,0.0342582,0.0273203,0.0126533,0.0307374,0.0216378,0.0120471,0.0238054,0.0282757,0.022754,0.0241548,0.0269393,0.0370016,0.0252254,0.0315867
173,0.0278889,0.0299788,0.0188083,0.0294127,0.0207878,0.0308676,0.0289826,0.0357265,0.0507492,0.0156987,0.00955876,0.0395919,0.0345436,0.0174485,0.0127256,0.0161383,0.0466655,0.0351992,0.0324332,0.0209663,0.0317922,0.0229527,0.0185542,0.0330451,0.043424,0.0344267,0.0265269,0.0125853,0.0305725,0.0218829,0.0119844,0.0234718,0.0273148,0.0230513,0.0237574,0.0270453,0.0365514,0.0253488,0.0318536
174,0.0276472,0.0296164,0.0186828,0.029571,0.0209532,0.0314136,0.0288062,0.0348565,0.0504449,0.0156653,0.00930879,0.039882,0.0340324,0.017414,0.0127149,0.0159202,0.0464973,0.0350518,0.0320797,0.0209161,0.0319377,0.0229681,0.0186768,0.0330423,0.0433689,0.0345572,0.0257045,0.0124763,0.0306869,0.0221699,0.0118549,0.0232655,0.0264801,0.0232801,0.0233573,0.0272557,0.0360458,0.0254715,0.0319396
175,0.0273825,0.0292922,0.0186295,0.0297426,0.0211961,0.031925,0.0286648,0.0339347,0.0501642,0.0155769,0.00895723,0.0402017,0.0334807,0.0173731,0.0126985,0.0156607,0.0462785,0.0349578,0.0317772,0.0207064,0.03214,0.0230087,0.0186998,0.0330424,0.0435081,0.0345945,0.0249299,0.0122953,0.0307582,0.0224101,0.0116881,0.0231876,0.0257392,0.0234154,0.0229941,0.0275355,0.0355026,0.0255813,0.0320519
