Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10,RASI
57,0.0216797,0.00367874,0.00630223,0.0329762,0.0161958,0.00800066,0.0248188,0.00331524,0.00452207,0.00992448,0.0229569,0.0244983,0.00730268,0.0125422,0.00624251,0.0197738,0.00458981,0.00856082,0.00370078,0.00489963,0.0111744,0.0167485,0.0123167,0.0240634,0.00915944,0.00396615,0.00431742,0.00883566,0.035218,0.00936788,0.0129161,0.0103147,0.012463,0.00496779,0.00721141,0.00614215,0.00240593,0.0348033,0.0398233
58,0.0221778,0.00376981,0.00629412,0.0331499,0.0168983,0.00800274,0.0257368,0.00336252,0.00431133,0.0103788,0.0229022,0.0245343,0.00731565,0.0126213,0.0062826,0.0201882,0.00470989,0.00844328,0.0037266,0.00506958,0.0111994,0.0175867,0.0124973,0.0250297,0.00956594,0.00395383,0.00447263,0.00906163,0.0353734,0.00915108,0.012987,0.0105434,0.0126239,0.00509012,0.00727432,0.00646149,0.00241029,0.0353054,0.0399318
59,0.0226147,0.0038909,0.00626999,0.033306,0.0174454,0.00801209,0.0266688,0.00340403,0.00406852,0.0108116,0.0227819,0.024591,0.00726835,0.0126678,0.00631259,0.020619,0.00479254,0.00835258,0.00375333,0.0051908,0.0112463,0.0184706,0.0126847,0.0259828,0.00991658,0.00407088,0.00461874,0.00926071,0.0354806,0.00895607,0.0130397,0.010748,0.0127863,0.00521484,0.00737888,0.00663837,0.00247313,0.0358892,0.0400476
60,0.0229898,0.00401909,0.00622788,0.0334281,0.0178918,0.00810482,0.0275787,0.00345234,0.0038219,0.0112362,0.0226144,0.0246098,0.00722393,0.0125694,0.00633878,0.0209999,0.00489204,0.00830405,0.00377322,0.00530233,0.0113305,0.0194174,0.0128969,0.0270097,0.0102199,0.00435283,0.00473603,0.00940761,0.0355658,0.00879388,0.0130816,0.0110083,0.0129581,0.00532697,0.00750524,0.00663249,0.00260948,0.0364796,0.0401436
61,0.0233626,0.00415057,0.00616089,0.0335583,0.0186663,0.00830266,0.0284804,0.00352582,0.00359322,0.0116589,0.0224147,0.0246076,0.00724032,0.0124553,0.00634619,0.021362,0.0050862,0.00830951,0.00379087,0.00540222,0.0114943,0.0203537,0.0130905,0.0280217,0.0105643,0.00468396,0.00481105,0.00951336,0.0356793,0.00865693,0.0131317,0.0113319,0.0131392,0.00539259,0.00765777,0.00654635,0.00280839,0.0370033,0.0407863
62,0.0237294,0.00427264,0.00608275,0.0338089,0.0193524,0.00842772,0.0294257,0.00367606,0.0034126,0.0120739,0.0221655,0.0245634,0.0072812,0.0123536,0.00627126,0.0217332,0.00534836,0.00828851,0.00379083,0.0054936,0.0117168,0.0211942,0.0132946,0.0290684,0.0111068,0.00483025,0.00486893,0.00959342,0.035829,0.00852274,0.0131772,0.0114931,0.0133233,0.00541421,0.00780385,0.00652632,0.00305126,0.037427,0.0420515
63,0.0240537,0.00440155,0.00598697,0.0340995,0.0198221,0.00847876,0.0304093,0.00392034,0.00324512,0.012471,0.0218951,0.0245135,0.00729107,0.0122256,0.00615791,0.0221228,0.0055478,0.00810872,0.00375145,0.00557512,0.0119611,0.021969,0.0135301,0.0301052,0.0119197,0.00498297,0.00490047,0.00966149,0.0360309,0.00840899,0.0131383,0.0115411,0.0135496,0.00539977,0.00790349,0.00668096,0.00332646,0.0377579,0.0422824
64,0.0243046,0.0045742,0.00586415,0.0343731,0.0205389,0.00843447,0.031419,0.00424804,0.00302895,0.0128166,0.0216401,0.0244245,0.00724059,0.0119665,0.00599239,0.022524,0.00575031,0.00773392,0.00365602,0.00565012,0.0122082,0.0227995,0.0137356,0.0311965,0.0129343,0.00492553,0.0048693,0.00968766,0.0362889,0.00835405,0.0130295,0.0115689,0.013828,0.00536163,0.00798088,0.00692839,0.00367941,0.0379871,0.0425637
65,0.0244516,0.00480106,0.00572302,0.0346399,0.0214583,0.00832131,0.0324721,0.00453934,0.00270599,0.0131031,0.0213801,0.0243161,0.00723077,0.0116679,0.00581955,0.0229527,0.00605758,0.00750621,0.00351876,0.00570924,0.012432,0.0235797,0.0138627,0.0323701,0.0139787,0.00492429,0.00475709,0.00966353,0.036563,0.00837899,0.0128527,0.0115466,0.0141449,0.00532347,0.00802507,0.00717346,0.00406687,0.0381175,0.0430701
66,0.024496,0.00513004,0.00556638,0.0348862,0.0221267,0.00832605,0.0335693,0.00476121,0.0022866,0.0134029,0.0210501,0.0242494,0.00719543,0.0113408,0.00547186,0.0234201,0.0063297,0.00744246,0.00334754,0.00579326,0.0125981,0.0243716,0.0140566,0.0335356,0.0148851,0.0050067,0.00456213,0.00956738,0.0368238,0.00845623,0.0125789,0.0114852,0.0145171,0.00535596,0.00802216,0.0072442,0.00438544,0.0381497,0.0435993
67,0.0244418,0.00558476,0.00541512,0.0351095,0.0226413,0.00850204,0.0347137,0.00491842,0.0018558,0.013681,0.0206506,0.0242019,0.00712029,0.0109926,0.00507328,0.0239406,0.00656158,0.00749771,0.00316101,0.00593021,0.0127474,0.0252162,0.0143606,0.0347547,0.0155602,0.00500482,0.00426906,0.00939427,0.0370969,0.00859425,0.0122569,0.0113659,0.0149746,0.00544257,0.0079716,0.00708492,0.00457672,0.0380632,0.044097
68,0.0243265,0.00615824,0.00528169,0.0355209,0.0235311,0.00867965,0.0358633,0.00517983,0.00148494,0.0139163,0.020255,0.0241552,0.00706717,0.010621,0.00465151,0.0245052,0.00692532,0.00766691,0.00295593,0.00609277,0.0128641,0.0260277,0.014751,0.0359428,0.0160453,0.00495918,0.00390538,0.00916382,0.0373705,0.00882273,0.011874,0.0111588,0.0155002,0.00560591,0.00796091,0.00675764,0.00507639,0.0378983,0.0445928
69,0.0241662,0.00684102,0.00521203,0.0360168,0.0244727,0.0089005,0.037001,0.00537344,0.00117824,0.014121,0.0199137,0.0241161,0.00704508,0.0102641,0.0042228,0.0251078,0.00733471,0.00789974,0.00272687,0.00628948,0.012953,0.0267788,0.0151835,0.037136,0.0164286,0.00494047,0.00348886,0.00892322,0.0376152,0.00911454,0.0114631,0.0108601,0.0160822,0.00588121,0.0079573,0.00634867,0.00584261,0.0376479,0.0450989
70,0.0239702,0.00758464,0.00518841,0.0365203,0.0253159,0.0092612,0.0381074,0.00570512,0.000957219,0.0143093,0.0196137,0.0240963,0.00708006,0.00993445,0.00384351,0.0257492,0.00773645,0.00811761,0.00250837,0.00652815,0.0130034,0.0275418,0.0156497,0.0382746,0.0167886,0.00494817,0.00303932,0.00869732,0.0378434,0.00948242,0.0110803,0.0105354,0.016703,0.00620171,0.00793305,0.00596377,0.00667621,0.0373345,0.0453846
71,0.023806,0.00833383,0.00518267,0.03697,0.026034,0.00974196,0.0391329,0.00620322,0.000923903,0.0144957,0.0193397,0.0241081,0.00721979,0.00956799,0.00362128,0.0263851,0.00814303,0.00829003,0.00227284,0.00677977,0.0131027,0.0282839,0.0161595,0.0393518,0.0171482,0.00496044,0.00259494,0.00849474,0.0379957,0.00989944,0.0107838,0.0102511,0.0173051,0.00659155,0.00790165,0.00566504,0.00751895,0.0370183,0.0455191
72,0.0237544,0.00902247,0.00514748,0.0373413,0.0266672,0.0102041,0.0400429,0.00662639,0.00107625,0.0146867,0.0191136,0.0240363,0.00742751,0.00930375,0.00357471,0.0269788,0.00858483,0.0083756,0.00201836,0.00697927,0.0132688,0.0290474,0.0166779,0.040236,0.0174945,0.00496772,0.0021928,0.00834076,0.0380988,0.0102939,0.0106689,0.0100671,0.0178054,0.00701883,0.00788665,0.00547309,0.00830001,0.0367997,0.0457148
73,0.0238385,0.00953372,0.00499702,0.0375141,0.0273562,0.0106083,0.0407434,0.00687498,0.00121673,0.0148837,0.018971,0.0238984,0.00751347,0.00916416,0.00369003,0.0274604,0.00904303,0.00823322,0.00170416,0.00701233,0.0135677,0.0297069,0.0170371,0.0409375,0.0178522,0.00487553,0.00186772,0.00827827,0.0380805,0.010607,0.0107803,0.0100402,0.0181076,0.00731138,0.0078202,0.00540176,0.00894831,0.0367942,0.0457408
74,0.0241112,0.00972541,0.00454808,0.0373979,0.0279086,0.010885,0.0411657,0.0068054,0.00129839,0.0150812,0.0189331,0.0235972,0.00742252,0.00904611,0.00395902,0.0277415,0.00935434,0.0077206,0.00132921,0.00672363,0.0140126,0.0301685,0.0169075,0.0413979,0.0182389,0.00469622,0.0017352,0.00834848,0.0379174,0.0107908,0.0111541,0.0102956,0.0180736,0.00737196,0.0076176,0.00556207,0.00936916,0.0371429,0.0456203
75,0.0244128,0.00990751,0.00413257,0.0373172,0.0283896,0.0112333,0.041647,0.00675624,0.00161613,0.0152708,0.0188583,0.0232372,0.00729933,0.00888921,0.00421107,0.0279758,0.00957553,0.00723975,0.00110475,0.00643848,0.0144314,0.0305815,0.0165629,0.0418421,0.0185392,0.00461775,0.00174942,0.00842353,0.0377617,0.0110417,0.0115369,0.0105629,0.0180304,0.00732427,0.00733702,0.00574249,0.0098482,0.0375077,0.0454657
76,0.0246868,0.0100345,0.00376906,0.0372689,0.0287482,0.0115532,0.0421884,0.00671951,0.00204507,0.0154652,0.0187766,0.0228946,0.0071893,0.00868787,0.00447844,0.0281678,0.00966131,0.00681673,0.00107218,0.00617273,0.0148809,0.0309405,0.0164522,0.0423504,0.0187374,0.00453056,0.00189616,0.00849723,0.037641,0.0112777,0.0119568,0.0108296,0.0179682,0.00722893,0.00711376,0.00586348,0.0103289,0.0378762,0.0453116
77,0.0249105,0.0101293,0.00344594,0.0372321,0.0293132,0.0116631,0.0427961,0.00668038,0.00246997,0.0156467,0.0186654,0.0225962,0.00709194,0.00862366,0.00478811,0.0283041,0.00982672,0.0064201,0.00120738,0.00591704,0.015389,0.0312704,0.016242,0.0428539,0.0188158,0.0042851,0.00211619,0.00855714,0.0375714,0.0114064,0.0124208,0.0111236,0.0179043,0.00709994,0.00715796,0.00593709,0.0107437,0.0382578,0.0452445
78,0.0251313,0.0102451,0.00315092,0.0372058,0.0298414,0.0118048,0.0434475,0.00662727,0.00280832,0.0158268,0.0184818,0.0222884,0.00699232,0.00853567,0.0050934,0.0283838,0.010059,0.00602556,0.00146122,0.00568358,0.0159772,0.031589,0.0160447,0.0434186,0.0187724,0.0038678,0.00225451,0.00861186,0.0374919,0.0115981,0.0128843,0.0114607,0.0178197,0.00697658,0.00711183,0.00598885,0.0110831,0.0386218,0.0452396
79,0.0253793,0.0103704,0.00289264,0.0371859,0.0303501,0.012032,0.0441263,0.00651494,0.00310413,0.0160054,0.0182884,0.0219651,0.00687693,0.00837041,0.00534316,0.0284152,0.010306,0.00571333,0.0018005,0.00545849,0.0165797,0.0319608,0.0158541,0.0440524,0.0186212,0.00364514,0.00232196,0.00868982,0.0374209,0.0118773,0.013398,0.0117982,0.017714,0.006829,0.00695931,0.0060428,0.0114975,0.0389511,0.0452198
80,0.0257107,0.0104792,0.00266065,0.0371925,0.0308743,0.0122892,0.0448166,0.00632606,0.00338022,0.0161659,0.0181461,0.0216735,0.00672013,0.00815551,0.00554668,0.0283998,0.0105654,0.00555557,0.00218986,0.00525545,0.0171862,0.0324425,0.0156023,0.0447231,0.0184173,0.00353625,0.00278447,0.00880201,0.0373527,0.0121946,0.013949,0.012156,0.0176138,0.00658828,0.00691681,0.00615968,0.011948,0.0392875,0.0450083
81,0.026029,0.0105589,0.00245074,0.0372032,0.0314202,0.0124883,0.0455177,0.00609985,0.00362239,0.0163294,0.0180484,0.0213948,0.00662659,0.00797687,0.00571239,0.0283284,0.0108188,0.00557157,0.00259165,0.00506385,0.01782,0.0329396,0.015304,0.0454296,0.0182637,0.0034127,0.00323686,0.00891822,0.0372621,0.0124378,0.0144984,0.0124861,0.0175127,0.00626265,0.00697072,0.00635081,0.0123694,0.0396539,0.044815
82,0.0263065,0.0106115,0.00227713,0.0372368,0.0319871,0.0126174,0.0462589,0.00586449,0.00385583,0.0164839,0.0178534,0.0211184,0.00666939,0.00784027,0.00594209,0.028207,0.0110632,0.00529031,0.00301578,0.0048869,0.0184566,0.0334083,0.0149592,0.0461757,0.0181131,0.00328279,0.00356402,0.00902861,0.0371752,0.0126268,0.0149706,0.0127746,0.0174036,0.00591853,0.00707131,0.0065948,0.0127844,0.0400453,0.04474
83,0.0266203,0.0107017,0.00214398,0.0373432,0.0325882,0.0127488,0.0470656,0.0056145,0.00408979,0.0166223,0.0175045,0.0209609,0.00669478,0.00774687,0.00614481,0.028047,0.011312,0.00496561,0.00344419,0.00472208,0.0190417,0.0339146,0.0146023,0.0469435,0.0179451,0.00313777,0.00383566,0.00914921,0.0370653,0.0127971,0.0153832,0.0130221,0.0172829,0.00561377,0.00704359,0.00690144,0.0132115,0.0404439,0.0447028
84,0.0269468,0.0108683,0.00203968,0.0375028,0.0332161,0.0128639,0.047913,0.00538653,0.00432721,0.0167526,0.0173625,0.0208543,0.0066917,0.00770271,0.00636579,0.0278589,0.0115521,0.00451981,0.00380908,0.00457709,0.0195974,0.0345422,0.0142622,0.0477463,0.0177459,0.00301399,0.00412611,0.00929912,0.0369224,0.0129725,0.0157817,0.0132307,0.0171597,0.0053695,0.00694818,0.00729605,0.0136542,0.0408407,0.044522
85,0.0272511,0.0110842,0.0019571,0.0375355,0.0338667,0.0129531,0.048791,0.00519818,0.00455662,0.0168786,0.017428,0.0208266,0.00668818,0.00768859,0.00651483,0.0276593,0.0118031,0.00385284,0.00413436,0.00443487,0.020141,0.0352614,0.0139493,0.048593,0.0175134,0.00294982,0.00442633,0.00946609,0.0368032,0.0131355,0.0161578,0.0134143,0.0170258,0.00520965,0.00697854,0.00779294,0.0141218,0.0412244,0.0441595
86,0.0276039,0.0112748,0.00188726,0.0376145,0.0345211,0.0130246,0.0496835,0.00501163,0.0047894,0.0170132,0.0174327,0.0210213,0.00668035,0.00767772,0.00657376,0.0274596,0.0120743,0.00346789,0.00443078,0.00428678,0.0206579,0.0360109,0.0136804,0.0494859,0.0173792,0.0029332,0.00468459,0.00966407,0.0367144,0.0132651,0.0165575,0.0135796,0.0168739,0.00514299,0.00713745,0.00833775,0.0146046,0.0415854,0.0438898
87,0.0280163,0.0114172,0.00182563,0.0376693,0.0351806,0.0130873,0.0505993,0.00487946,0.00503517,0.0171515,0.0173058,0.0213708,0.00664287,0.00768661,0.00663823,0.0272484,0.0123364,0.00340623,0.00469007,0.00415051,0.0211458,0.0367291,0.0134467,0.0503851,0.0173473,0.00298557,0.00489766,0.0098625,0.0366062,0.0133442,0.0169522,0.0137369,0.0167055,0.00513946,0.00726855,0.00886375,0.0150867,0.0419256,0.043497
88,0.0284131,0.0115321,0.00177862,0.037948,0.0358458,0.0131541,0.0515499,0.00481634,0.00525512,0.0172866,0.0171285,0.0215014,0.00660357,0.00769523,0.00668604,0.0270361,0.0125684,0.00352568,0.00495268,0.00404137,0.0216,0.0373692,0.0132083,0.0512922,0.0173529,0.00307522,0.00511105,0.0100311,0.0365221,0.013402,0.0171963,0.013907,0.0165412,0.00518707,0.00735648,0.00933382,0.015553,0.0422492,0.0433918
89,0.0287466,0.0116362,0.00175968,0.038226,0.0364971,0.0132084,0.05249,0.00472173,0.00546214,0.0174173,0.0169482,0.0211404,0.00657233,0.00768611,0.00680543,0.026834,0.0128131,0.00322252,0.00525944,0.00393465,0.0220102,0.0379967,0.0129115,0.0522065,0.0173609,0.00321615,0.00541059,0.0101904,0.0364881,0.0134384,0.0173407,0.0141033,0.0163743,0.00523172,0.00750605,0.00972146,0.015995,0.0425641,0.0440475
90,0.029093,0.0117454,0.00177372,0.0385628,0.0371161,0.013251,0.0534093,0.00454934,0.00565354,0.0175717,0.0167066,0.020904,0.00650787,0.00757177,0.00690352,0.0266576,0.0130574,0.00267462,0.00561848,0.00380574,0.0224039,0.0386503,0.0126039,0.0531368,0.0173653,0.00339795,0.00582079,0.0103563,0.0364776,0.0134336,0.0176914,0.0142923,0.0162134,0.00522842,0.00773447,0.0100392,0.0164198,0.0428954,0.0443481
91,0.0294604,0.0118672,0.00182097,0.038881,0.0377501,0.0132777,0.0542912,0.0043097,0.0058383,0.0177599,0.0164012,0.0207829,0.00640182,0.00738353,0.00697169,0.0264882,0.0131673,0.00240835,0.00603588,0.00367789,0.0227719,0.0393331,0.0123999,0.0540545,0.0173833,0.00359188,0.00607767,0.0105485,0.0365064,0.0134087,0.0180041,0.0144564,0.01606,0.00515061,0.00811722,0.0103374,0.0168155,0.0432061,0.0443788
92,0.0298992,0.0119834,0.0018793,0.0391114,0.0383972,0.0132483,0.055137,0.00401252,0.00599223,0.0179815,0.0163166,0.0206835,0.0062456,0.00733676,0.00705428,0.0263317,0.0132901,0.00220041,0.00648879,0.00353944,0.0231501,0.0400093,0.0122187,0.0548459,0.0174422,0.00381373,0.00621696,0.0107154,0.0365944,0.0133718,0.0183982,0.014599,0.0159163,0.00500073,0.00849189,0.0106527,0.0171862,0.0435016,0.0444693
93,0.0303233,0.0120805,0.00196632,0.039401,0.0390185,0.0131623,0.0559392,0.00363193,0.00609406,0.0182121,0.0162224,0.0207852,0.00603362,0.00730441,0.00714401,0.0261992,0.0133112,0.00196891,0.00684062,0.0033776,0.0235278,0.040642,0.0120195,0.0556054,0.0175406,0.00405278,0.0063532,0.0108112,0.0367054,0.0133422,0.0187847,0.0147297,0.0157949,0.00478662,0.00846845,0.0110386,0.0175206,0.0437798,0.044674
94,0.0306788,0.0121559,0.00207344,0.0396388,0.0395666,0.0130649,0.0567225,0.00314065,0.00615855,0.0184451,0.0160959,0.0211428,0.00579082,0.00729891,0.00723605,0.0260937,0.0132277,0.00170922,0.00710193,0.00319129,0.0238426,0.0412322,0.0118188,0.0563494,0.0175856,0.00430345,0.00648843,0.0108391,0.0367121,0.0133149,0.0190484,0.0148643,0.0156743,0.00452351,0.00858469,0.0115051,0.0178485,0.0440526,0.0447432
95,0.0310521,0.0122187,0.00220671,0.039897,0.0401144,0.0129811,0.057493,0.00249281,0.00622621,0.0186862,0.0159882,0.0210723,0.00560297,0.0073033,0.0073427,0.0260164,0.013037,0.00150395,0.00727839,0.00299722,0.0241169,0.0418015,0.011624,0.0570705,0.0173723,0.00459513,0.00660355,0.0109421,0.0365675,0.0132785,0.0192398,0.0150105,0.0155687,0.0042819,0.00884742,0.0119539,0.0181837,0.0443057,0.0445764
96,0.0314434,0.0122991,0.00235952,0.0401634,0.0406653,0.0129146,0.0582024,0.00169198,0.00626805,0.0189493,0.0159196,0.020573,0.00543364,0.00733092,0.00744228,0.0259684,0.0127833,0.00131602,0.00744597,0.00277472,0.0243511,0.0423612,0.0114618,0.0577468,0.016944,0.00493993,0.00673022,0.0110242,0.0365666,0.0132431,0.0193998,0.0151843,0.0154698,0.00412093,0.00920232,0.012275,0.0185312,0.0445409,0.0446238
97,0.0318593,0.0123593,0.00252342,0.0403687,0.0411669,0.0128662,0.0588544,0.00112745,0.00628144,0.0192236,0.0158886,0.0203068,0.00524453,0.00739001,0.00750024,0.0259367,0.0124967,0.00111729,0.00771558,0.00253196,0.0245629,0.0429021,0.0113137,0.0583865,0.0165721,0.00535326,0.00687907,0.0110724,0.0368274,0.013187,0.0196296,0.015393,0.0153845,0.0039363,0.00957657,0.0125024,0.0188931,0.0447182,0.0445684
98,0.0322076,0.0122984,0.00269818,0.0405281,0.0416368,0.0128104,0.0594686,0.00103545,0.00630556,0.0195133,0.0158619,0.0202316,0.00501092,0.0075358,0.00749051,0.025921,0.0122394,0.00113759,0.00804804,0.00227886,0.024739,0.043393,0.0112141,0.058984,0.0163757,0.00581279,0.00701096,0.0111468,0.037211,0.0130648,0.0198949,0.0155987,0.015325,0.00354546,0.00997769,0.0128455,0.0192899,0.0448376,0.0442974
99,0.0325347,0.0122008,0.00288943,0.0407541,0.042068,0.0126921,0.0600463,0.00119533,0.00640682,0.0198262,0.015793,0.0201631,0.00476771,0.00775452,0.00740194,0.0259281,0.0120171,0.00159319,0.00828667,0.00203304,0.0249151,0.0438357,0.0111416,0.0595361,0.016295,0.0062038,0.00714469,0.0113189,0.0374266,0.0129585,0.0201718,0.0157933,0.0152857,0.00318438,0.0103928,0.0134031,0.0197245,0.0449425,0.044626
100,0.0329045,0.0123315,0.00308664,0.0409916,0.0425011,0.012392,0.0605681,0.00153789,0.00649763,0.0201861,0.0156103,0.0200704,0.00452622,0.00790454,0.00727257,0.0259584,0.0118397,0.0022409,0.00835655,0.0017862,0.0251091,0.0442672,0.011072,0.0600537,0.0162811,0.0065901,0.00730326,0.0116346,0.0375739,0.0128654,0.0204437,0.0159798,0.0152708,0.00288449,0.0109664,0.014089,0.0201925,0.0450714,0.0449523
101,0.0333056,0.012351,0.00328693,0.041259,0.0429395,0.0119549,0.0610201,0.00194393,0.00646975,0.0205599,0.015369,0.019927,0.00425452,0.00767989,0.00713529,0.0259962,0.0116466,0.00279236,0.00834303,0.00155086,0.0252889,0.0447538,0.0110459,0.0605208,0.0163014,0.00703151,0.00745212,0.0120728,0.0377602,0.0127907,0.0207288,0.0161936,0.0152892,0.00262023,0.01174,0.0148692,0.0207068,0.0452167,0.0452596
102,0.0337588,0.0123055,0.00348972,0.0415694,0.0434126,0.0116816,0.0614484,0.00227314,0.00638108,0.0209103,0.0153629,0.0197685,0.00390754,0.00750667,0.00709189,0.0260396,0.0114247,0.0032676,0.00835559,0.00130371,0.0254685,0.0452847,0.0110154,0.0609541,0.0163708,0.00753313,0.00755875,0.0125683,0.0379776,0.0127069,0.0210422,0.01649,0.0153447,0.00240296,0.0123198,0.0157118,0.0212579,0.045397,0.0455199
103,0.0342118,0.0122887,0.00369633,0.0418167,0.0439034,0.0115192,0.0618407,0.00254645,0.00634055,0.0212574,0.0153771,0.0196296,0.00354665,0.0074425,0.00715351,0.0260871,0.0111524,0.00361148,0.00849251,0.00106418,0.0256418,0.0458773,0.0109552,0.0613675,0.0163542,0.00802596,0.00760887,0.0130791,0.0381588,0.0125962,0.0213122,0.0168689,0.015435,0.0022302,0.0128907,0.0164931,0.0218286,0.0456374,0.0456867
104,0.0346973,0.0123396,0.00389856,0.041915,0.0443096,0.0113596,0.0621802,0.00263743,0.00638436,0.0216025,0.0153562,0.0195649,0.00323189,0.00741872,0.00722857,0.0261321,0.0108044,0.00387712,0.00883746,0.000861599,0.0258291,0.0464862,0.0108349,0.0617535,0.0162183,0.00844845,0.00775939,0.0135933,0.0383062,0.0125044,0.0215456,0.0173086,0.0155498,0.00212415,0.0131317,0.017109,0.022393,0.0459128,0.0454464
105,0.0351455,0.0124086,0.00410384,0.0421072,0.0446252,0.0111761,0.0624967,0.00273073,0.00651245,0.0219412,0.0152826,0.0195538,0.00294787,0.00745153,0.00728949,0.0261719,0.0104515,0.00415734,0.00934472,0.000720236,0.0260025,0.0470556,0.0106765,0.0621341,0.0159698,0.00882431,0.00795027,0.0141048,0.0384013,0.012395,0.0216878,0.0177699,0.0156898,0.00203174,0.0133057,0.0174821,0.0229171,0.0461549,0.04529
106,0.0355585,0.0124387,0.00431161,0.0423453,0.044858,0.0109713,0.0627935,0.00290061,0.00673392,0.0222713,0.015184,0.0194659,0.00270108,0.00756237,0.00735332,0.0261798,0.0101749,0.00438493,0.00981768,0.000655105,0.0261821,0.0475715,0.0105287,0.0625464,0.0155975,0.00898712,0.00814669,0.0145903,0.0384695,0.0122739,0.0218197,0.018214,0.0158616,0.00194959,0.0133948,0.0175549,0.0233654,0.0463698,0.0452399
107,0.0359921,0.0124219,0.00452169,0.0425427,0.0452919,0.0107251,0.0630498,0.00319811,0.00693924,0.0225982,0.0152956,0.01926,0.002475,0.00769468,0.00743907,0.0261518,0.009949,0.00457092,0.0102848,0.000684759,0.0263485,0.0480406,0.010349,0.0629549,0.0150839,0.0088592,0.00834993,0.0150531,0.038544,0.0121577,0.0218832,0.0186069,0.0160623,0.00186991,0.0133392,0.0173836,0.0236918,0.0465386,0.0454708
108,0.0363836,0.0122937,0.00472153,0.0427462,0.0456752,0.0104319,0.0632903,0.00351683,0.00714917,0.0229233,0.0155332,0.0192626,0.00224442,0.00783251,0.00748657,0.0260817,0.00980596,0.0048337,0.0107405,0.000832899,0.026498,0.0484821,0.0101853,0.0632508,0.0145159,0.00841968,0.00855564,0.0155164,0.0386832,0.0120011,0.0218571,0.0189563,0.0162953,0.00185659,0.0130866,0.0170464,0.0238599,0.0466718,0.0452893
109,0.0368163,0.0120698,0.00492633,0.0429681,0.0459631,0.0101082,0.0635222,0.00405069,0.00737875,0.02326,0.0155849,0.0192058,0.00195853,0.00794451,0.00744509,0.0259815,0.00960009,0.00523689,0.0111437,0.00103536,0.0266793,0.0488537,0.0100739,0.0634966,0.0139426,0.00774156,0.00876061,0.0159921,0.0388882,0.0118118,0.0217849,0.0192278,0.0165266,0.00193881,0.0126505,0.0165217,0.0239025,0.0468064,0.045259
110,0.0372273,0.0120166,0.00516161,0.0432791,0.0461837,0.00969327,0.0636975,0.00477648,0.00755062,0.0236052,0.0154262,0.019357,0.00166401,0.00801772,0.00731949,0.0258298,0.00939896,0.00574509,0.011435,0.00124081,0.0268549,0.0491695,0.0100126,0.0637016,0.0133327,0.00689466,0.00896491,0.0164501,0.0391693,0.0115953,0.0216451,0.0194191,0.0167502,0.00214063,0.0120798,0.0157081,0.0238075,0.0469754,0.0452858
111,0.0375964,0.011941,0.00540877,0.0436787,0.0463499,0.00922927,0.063809,0.00552973,0.00758747,0.0239451,0.0152822,0.0195912,0.00153189,0.00802479,0.00712236,0.0256353,0.00928955,0.00631707,0.0115911,0.00142736,0.0270604,0.0494213,0.00997904,0.0638326,0.0126771,0.0059819,0.0091586,0.0168908,0.0395252,0.0113356,0.0214411,0.0195821,0.0169878,0.00248831,0.0113687,0.014585,0.0235798,0.0471857,0.0455078
112,0.038044,0.0117744,0.0056528,0.0441304,0.0463961,0.00884071,0.0638166,0.00622341,0.00751913,0.0242742,0.0151761,0.0198178,0.00137386,0.00793466,0.00688344,0.0254215,0.00926054,0.00683919,0.0116586,0.00159515,0.0273162,0.0495728,0.00995115,0.0638903,0.0120639,0.005114,0.00934986,0.0173204,0.039954,0.0110087,0.021158,0.0197339,0.0172267,0.00287995,0.0102145,0.0132383,0.0232368,0.0474113,0.0457941
113,0.0384505,0.0115538,0.00587746,0.0446433,0.0463599,0.00851648,0.0637172,0.00688401,0.00744449,0.0245727,0.0150807,0.0200364,0.00112786,0.00777235,0.00663754,0.0251967,0.00909295,0.00733546,0.0116593,0.0017426,0.0276267,0.0496336,0.00994157,0.0638447,0.0116109,0.00437396,0.00950978,0.017716,0.0403651,0.010642,0.020753,0.0198125,0.0174347,0.0032186,0.00906389,0.0118526,0.0228368,0.0476479,0.0458411
114,0.038843,0.0113448,0.00608664,0.0452392,0.0464237,0.00824568,0.0634884,0.00753955,0.00744911,0.0248537,0.0148488,0.020281,0.000815677,0.0075048,0.00638392,0.0249959,0.00885484,0.00781784,0.0115965,0.00183841,0.0279815,0.0496219,0.00989377,0.0635872,0.0114425,0.00390332,0.00963262,0.0180982,0.0407424,0.0102488,0.0202592,0.0197663,0.0176291,0.00346643,0.00813244,0.010634,0.0223975,0.0478805,0.0455171
115,0.0392177,0.0109577,0.00627397,0.0458679,0.0463856,0.00804324,0.0631271,0.00809691,0.00751949,0.0251127,0.0145317,0.0206184,0.000535136,0.00720423,0.00611261,0.0248541,0.0087015,0.00823039,0.0115437,0.00189915,0.0283826,0.0495436,0.00979092,0.0632083,0.0116765,0.00373669,0.00973909,0.0185072,0.0412266,0.00982176,0.019653,0.0195497,0.0178042,0.00372874,0.00741583,0.00963731,0.0219381,0.0480648,0.0457427
