Timestep,C7,CLAV,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LHEE,LKNE,LPSI,LSHO,LTHI,LTIB,LTOE,LUPA,LWRA,LWRB,RANK,RASI,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RHEE,RKNE,RPSI,RSHO,RTHI,RTIB,RTOE,RUPA,RWRA,RWRB,STRN,T10
623,0.0298259,0.0199078,0.0124334,0.0392625,0.0376387,0.0386586,0.0410606,0.0358121,0.0306708,0.0206331,0.00402373,0.0400748,0.0160871,0.0177309,0.0128657,0.0273538,0.0178839,0.0322694,0.0300393,0.012359,0.0510576,0.0619069,0.0400123,0.0380281,0.0403474,0.0158185,0.0285926,0.0187456,0.0139683,0.0366645,0.0333389,0.017273,0.0200441,0.018373,0.0391725,0.0226704,0.0204714,0.0185454,0.031273
624,0.0302708,0.0206176,0.0140143,0.0389095,0.0377564,0.0385045,0.0405989,0.0360414,0.0305532,0.02251,0.00447172,0.0399907,0.0166526,0.0176084,0.0137418,0.0246096,0.0179726,0.032366,0.0301795,0.0113026,0.0504056,0.0621116,0.0400126,0.0376897,0.0398982,0.0160064,0.0285683,0.0179057,0.0153906,0.0370391,0.0333957,0.0198328,0.0206122,0.0188499,0.0392564,0.022785,0.0202413,0.0198403,0.0307904
625,0.0306602,0.0212376,0.015587,0.0388324,0.0379731,0.0382575,0.0403576,0.0363195,0.0305397,0.0244198,0.00551319,0.0399203,0.0172509,0.0173113,0.0146659,0.0219006,0.0179561,0.0326209,0.0303427,0.0106499,0.0500938,0.061843,0.0399468,0.0373195,0.0396466,0.0161755,0.028513,0.0177941,0.0156469,0.036837,0.0333012,0.0223411,0.0208592,0.0191435,0.0390481,0.0228925,0.0200372,0.0211032,0.0299805
626,0.030944,0.0216755,0.0172021,0.0390601,0.0381682,0.0379622,0.0403372,0.0366746,0.0306723,0.0259544,0.00704481,0.0398158,0.0178186,0.0171973,0.0153729,0.0197702,0.0177896,0.0329114,0.0305683,0.010652,0.0497661,0.0612284,0.0398307,0.0370192,0.0395832,0.0162477,0.0284584,0.0183586,0.0149032,0.0364873,0.0331356,0.0243552,0.0206353,0.0191345,0.0386157,0.0229891,0.0199222,0.0222092,0.0288681
627,0.0310998,0.0218753,0.0184282,0.0394954,0.0383348,0.0376345,0.0404997,0.0370429,0.0307721,0.0267796,0.00877391,0.0396311,0.0182873,0.0173604,0.0157739,0.0190169,0.0174798,0.0332461,0.0308895,0.0111501,0.0491262,0.0603607,0.0396651,0.036887,0.0394597,0.016172,0.0284506,0.0183262,0.0135393,0.0361158,0.0329552,0.0255081,0.0203342,0.0192675,0.0380741,0.0230328,0.0200333,0.0229002,0.0275036
628,0.0311704,0.0218235,0.0193343,0.0399755,0.0384756,0.0372502,0.0408102,0.0374318,0.0308637,0.0270396,0.0104786,0.0393111,0.0185739,0.0177023,0.0159506,0.0196643,0.0170646,0.0336129,0.0312631,0.0123274,0.0482476,0.0592378,0.0394786,0.0370137,0.0394717,0.0159769,0.028571,0.0166163,0.0122627,0.0356588,0.0327289,0.0254203,0.0205706,0.019562,0.0374946,0.0230889,0.0202514,0.0231334,0.0259146
629,0.0311718,0.0215519,0.0200881,0.0403687,0.0386191,0.0367667,0.0411967,0.0378898,0.0310647,0.0275688,0.0118929,0.0388172,0.0187074,0.0180714,0.0162225,0.0207463,0.0166047,0.0340693,0.0316695,0.0150496,0.0473254,0.0578299,0.0393175,0.0374314,0.0396422,0.0157191,0.0288638,0.015651,0.0118551,0.0346938,0.0323939,0.0238327,0.0217525,0.0194194,0.0369236,0.0232139,0.0205371,0.0228046,0.0241256
630,0.0311686,0.0211146,0.0211837,0.0404701,0.0387277,0.0361554,0.0416614,0.0385454,0.0314055,0.0284567,0.0128916,0.0381894,0.0186988,0.0183414,0.0166255,0.0219954,0.0161097,0.0345743,0.0321058,0.0184978,0.0463035,0.0560674,0.0392452,0.0380939,0.0399511,0.0154324,0.0292887,0.0167497,0.0128062,0.0333007,0.031918,0.021093,0.0240742,0.01958,0.0363611,0.0233201,0.0209806,0.0220192,0.02226
631,0.0312257,0.0205698,0.0227786,0.0402167,0.0388365,0.0353549,0.0422204,0.0392986,0.0318039,0.029853,0.0135595,0.0375254,0.0185066,0.0184046,0.0176052,0.0239121,0.0155649,0.0350768,0.0325376,0.0199988,0.0451685,0.053893,0.039265,0.0388478,0.0403658,0.0152076,0.0298873,0.0181576,0.0148346,0.0318024,0.0312173,0.0181257,0.0273923,0.0205255,0.0357889,0.0235409,0.021529,0.0208169,0.0206163
632,0.0313913,0.0199777,0.0246242,0.0395606,0.0388396,0.0343172,0.0428535,0.0400397,0.0316914,0.0316903,0.0142243,0.036995,0.0181015,0.0182259,0.019051,0.0272685,0.0148265,0.035499,0.0328119,0.0194656,0.0440444,0.0512556,0.0391931,0.0396424,0.0406252,0.0151985,0.0306454,0.0189635,0.0168332,0.0308258,0.0301728,0.0162121,0.0300439,0.0211887,0.0351566,0.023865,0.021978,0.0192564,0.0197386
633,0.0316856,0.0194034,0.0265273,0.038625,0.0386533,0.0330838,0.0437045,0.0405772,0.0310684,0.0336357,0.0151284,0.036779,0.0176999,0.01823,0.0206602,0.0323549,0.0136954,0.0357524,0.032759,0.0189888,0.0431505,0.0480837,0.0387395,0.040474,0.0410371,0.0153232,0.0315032,0.0195723,0.0162211,0.0305491,0.0286655,0.0154277,0.0286487,0.0217241,0.0344674,0.0242521,0.0224369,0.0174827,0.0203869
634,0.0318247,0.0188111,0.0281771,0.0377164,0.0383841,0.0318443,0.0449704,0.0405318,0.0304789,0.0352647,0.0164231,0.036706,0.0179584,0.0187398,0.0222393,0.0378999,0.0121666,0.0356554,0.0323166,0.0196644,0.0428495,0.0443407,0.0379641,0.0412538,0.0417741,0.0154,0.0323451,0.0200864,0.0107434,0.030818,0.0267363,0.0139912,0.0217836,0.0219532,0.0334322,0.0246625,0.0229196,0.0157432,0.0231158
635,0.0310894,0.0179488,0.0294475,0.0376609,0.0382926,0.0307804,0.0465616,0.039425,0.0299636,0.0364238,0.0177132,0.0360962,0.0193009,0.0194363,0.0233248,0.0430993,0.0106422,0.0350864,0.0316278,0.0207214,0.0430022,0.0402144,0.0371323,0.041898,0.0426835,0.0153773,0.0329981,0.0202412,0.00356058,0.0318352,0.0246199,0.0119594,0.0141388,0.0205124,0.0322358,0.0248675,0.0233409,0.0143536,0.0278595
636,0.029046,0.0172354,0.0306409,0.039148,0.038392,0.0298387,0.0481078,0.0369258,0.0293977,0.0375635,0.0186306,0.0344334,0.021284,0.0196903,0.024022,0.0475142,0.00965173,0.0339713,0.0304843,0.0212384,0.0436384,0.0358625,0.0364099,0.042326,0.0434851,0.0151763,0.0333112,0.0199175,0.00654825,0.0342911,0.0224655,0.0114174,0.00958793,0.0188501,0.0310271,0.0248663,0.0236967,0.0137136,0.0339254
637,0.0260329,0.0174387,0.032051,0.0416327,0.0385823,0.0288203,0.0494624,0.0331048,0.0286491,0.0391876,0.0192935,0.0327195,0.0229527,0.0196338,0.024752,0.0510652,0.0092223,0.0323134,0.0289395,0.0214817,0.0448278,0.0312026,0.0357814,0.042453,0.0440327,0.0147798,0.0333312,0.0193352,0.00772218,0.0380815,0.020296,0.0127805,0.00789408,0.0183374,0.029882,0.0246523,0.0238602,0.0140164,0.0397441
638,0.0227893,0.0187777,0.0337253,0.0441506,0.0387999,0.0278328,0.0506316,0.0284646,0.0278796,0.0407923,0.0200297,0.0323406,0.0236501,0.0192474,0.0256805,0.0537679,0.00887531,0.0302953,0.0273736,0.0216066,0.0466702,0.0264427,0.0351598,0.0422674,0.0443528,0.0142571,0.0330994,0.0189946,0.00526654,0.0404896,0.0184323,0.0148563,0.00718595,0.0185911,0.0289378,0.0241795,0.0237739,0.0149719,0.0429314
639,0.0204334,0.0209867,0.0354615,0.045687,0.0390676,0.0271875,0.051577,0.0237105,0.0272957,0.0420359,0.0209171,0.0331571,0.0239927,0.0187045,0.0267117,0.055661,0.00824924,0.0281474,0.0262501,0.0216953,0.049105,0.0221367,0.0345654,0.0418174,0.0445165,0.0138827,0.0325276,0.0187028,0.0044236,0.0403147,0.0172386,0.0167102,0.00824399,0.0189732,0.0280749,0.0234948,0.023372,0.0162811,0.0422215
640,0.0198845,0.0233877,0.0370123,0.0461988,0.0394028,0.0268901,0.0522661,0.0197068,0.0269701,0.0427097,0.0220415,0.0340617,0.0249324,0.0182755,0.0278139,0.0568775,0.00745268,0.026045,0.0255493,0.0218762,0.051903,0.0186248,0.0339812,0.0411145,0.0446107,0.0137269,0.0317302,0.0183965,0.00796491,0.0388612,0.0171974,0.0185071,0.0106481,0.0193343,0.0273481,0.0228233,0.0225413,0.0179131,0.0387547
641,0.0206578,0.0252332,0.0380306,0.0461518,0.0397515,0.0265557,0.0526762,0.0170138,0.0268459,0.0427177,0.0230209,0.0346451,0.0266884,0.0176394,0.0289114,0.0575869,0.00686322,0.0244933,0.0248919,0.021739,0.0547549,0.016487,0.0333768,0.0401754,0.0446862,0.0139042,0.0309066,0.0181698,0.011096,0.0372496,0.0178838,0.0200906,0.0126462,0.0197371,0.0268926,0.022317,0.0215265,0.0199474,0.0348676
642,0.0218795,0.0263033,0.0384966,0.0459299,0.0399986,0.0262065,0.0528076,0.0155578,0.026402,0.0422209,0.0235435,0.0351571,0.0289134,0.0166999,0.0300397,0.0575379,0.00699797,0.0235571,0.0239624,0.0212356,0.0573452,0.0161398,0.0327405,0.0391203,0.0447421,0.0144486,0.0301171,0.0181638,0.0124687,0.0355105,0.0185518,0.0206413,0.0133506,0.0203089,0.0267635,0.021996,0.0206264,0.0220562,0.0320855
643,0.0232644,0.0267567,0.038501,0.0457857,0.040066,0.0258379,0.0527044,0.0150445,0.0257108,0.0411415,0.0235758,0.0356975,0.0311531,0.0158167,0.0310751,0.0568783,0.00809074,0.0231487,0.022851,0.0206746,0.0594001,0.0168485,0.032105,0.0381455,0.0447124,0.0153108,0.0294866,0.0179565,0.0121008,0.0331022,0.0189591,0.0204107,0.0131654,0.0208771,0.0268017,0.0216475,0.0200577,0.024115,0.0311117
644,0.0240082,0.0269891,0.0382068,0.0460343,0.0399505,0.025743,0.0523895,0.0153709,0.0248791,0.0396085,0.0233611,0.0354932,0.0330786,0.0150733,0.031722,0.0558797,0.00984703,0.0231892,0.021685,0.0201686,0.060713,0.017683,0.0315037,0.0373766,0.0445645,0.0163364,0.028907,0.0175786,0.0111925,0.0309679,0.0191653,0.0202274,0.0127368,0.0212331,0.0269522,0.021041,0.0197936,0.0260049,0.0321471
645,0.0230284,0.0274951,0.0379681,0.0467369,0.039843,0.0255767,0.0518275,0.0165276,0.0240351,0.0378976,0.0230322,0.0357115,0.0346022,0.014576,0.0318408,0.0546219,0.0117295,0.023637,0.0209306,0.0197693,0.0611477,0.0180626,0.030942,0.0371521,0.0442393,0.0173487,0.0285404,0.0175137,0.0111791,0.0300289,0.0193148,0.0203767,0.0124127,0.0214296,0.0273372,0.0206037,0.0196342,0.0275283,0.0349235
646,0.020996,0.0284851,0.0377693,0.0476153,0.0393795,0.0251627,0.0509501,0.0182241,0.0234875,0.0363001,0.0225343,0.0363847,0.0357693,0.0142566,0.0315824,0.0534688,0.0134871,0.0243235,0.0209634,0.0194585,0.0606315,0.0176975,0.0302798,0.0376103,0.0436469,0.018237,0.0283812,0.0177092,0.0117778,0.0303174,0.0195257,0.0206465,0.0122837,0.0216319,0.0280277,0.0203081,0.0194771,0.0284631,0.0384511
647,0.0194119,0.0297862,0.0377022,0.0482617,0.0385157,0.0245658,0.0497238,0.0198898,0.0233405,0.0350156,0.0220663,0.036845,0.0367816,0.0141751,0.0311425,0.0527965,0.0151576,0.0250457,0.0214044,0.0191766,0.0591482,0.016593,0.0296203,0.0385755,0.0427218,0.0189465,0.0283751,0.0182516,0.0119302,0.0308702,0.0200386,0.0206659,0.0122071,0.0217822,0.0288145,0.0200064,0.0193244,0.0288049,0.041234
648,0.0188304,0.0310799,0.0378582,0.0496393,0.0373915,0.0238721,0.0481551,0.0211794,0.0233742,0.0340885,0.0217211,0.0370235,0.0377212,0.0144582,0.030515,0.0521099,0.0168798,0.0258953,0.0220765,0.0189106,0.0567369,0.014941,0.0290202,0.0397777,0.0414366,0.0195387,0.0285292,0.0181699,0.0115149,0.0315019,0.0210214,0.0203068,0.0120834,0.0218356,0.0295913,0.0200435,0.0191519,0.028776,0.0420909
649,0.0190645,0.0321945,0.0381692,0.052112,0.0362553,0.0231503,0.046304,0.0220118,0.0234275,0.0334207,0.0214732,0.0372727,0.0384914,0.0152445,0.029895,0.0517655,0.0185581,0.0266343,0.022781,0.0185433,0.0534931,0.0132125,0.0285489,0.0411332,0.0398866,0.0200932,0.028817,0.0180136,0.0109754,0.0321941,0.022455,0.0197183,0.0118943,0.0218586,0.0303431,0.0201356,0.018994,0.0287187,0.0411087
650,0.0198367,0.0332518,0.0385417,0.0504796,0.0351604,0.022509,0.0442681,0.0224883,0.0234324,0.0328904,0.021252,0.0378434,0.0389785,0.016457,0.0295056,0.0513181,0.0201056,0.0269715,0.0233488,0.0179936,0.0495713,0.0118513,0.0282025,0.0424866,0.0381947,0.0206421,0.0291955,0.0177985,0.0103257,0.0329029,0.0243031,0.0191995,0.0116724,0.0220851,0.0309748,0.0202521,0.0189034,0.0290104,0.0392436
651,0.0205431,0.0343653,0.0389808,0.0489134,0.0340632,0.0219987,0.0421482,0.0227485,0.0234445,0.0323924,0.0209712,0.0380714,0.0392208,0.0179246,0.0292864,0.0508063,0.0217037,0.027744,0.0236583,0.0171688,0.0451918,0.0110905,0.0279571,0.0437118,0.0364665,0.0212113,0.0295826,0.0176032,0.00931638,0.033464,0.0264705,0.0191098,0.0113976,0.0229094,0.0314966,0.0204009,0.0188907,0.0299597,0.0374548
652,0.0203947,0.0356784,0.0394612,0.0484218,0.0329804,0.0216573,0.0400263,0.0228923,0.023438,0.0317874,0.0206038,0.0379817,0.039212,0.019416,0.0292056,0.0504315,0.0222339,0.0279535,0.0237261,0.0161834,0.040666,0.0108278,0.0278466,0.0447046,0.0347151,0.0217759,0.0298195,0.017395,0.00807223,0.0336917,0.028802,0.0196203,0.0110579,0.0240018,0.0319608,0.020564,0.0189274,0.0317688,0.0363931
653,0.0193693,0.0370061,0.0400306,0.0482085,0.0319955,0.0214986,0.0379771,0.0229479,0.0234014,0.0311167,0.0201992,0.0382347,0.0389648,0.0207659,0.0291606,0.0497546,0.0222093,0.0275978,0.0236581,0.0152217,0.0364576,0.010854,0.027834,0.0454619,0.0331525,0.0223792,0.0298561,0.0172591,0.00703638,0.0337331,0.0311281,0.0205989,0.0107917,0.0250406,0.0324084,0.0207373,0.0192004,0.0343916,0.0359055
654,0.0183757,0.0381768,0.0405442,0.0489902,0.0314331,0.0215403,0.0360531,0.0229011,0.0233345,0.0305034,0.0197871,0.0384768,0.0383713,0.0218047,0.0290568,0.0483655,0.0220066,0.0273198,0.0235451,0.0141495,0.0332111,0.0111655,0.0279663,0.046038,0.031842,0.0230697,0.0299978,0.0173649,0.00655586,0.0336297,0.0334815,0.0216679,0.0106812,0.0261667,0.0329,0.0209068,0.0195868,0.0375471,0.0354551
655,0.0180405,0.0391639,0.0409061,0.0506295,0.0309932,0.02173,0.0342994,0.0227394,0.0232879,0.0299104,0.0193039,0.0385914,0.0377157,0.0223883,0.0288424,0.0465012,0.0213724,0.0272907,0.0234436,0.0128956,0.0315092,0.0120033,0.0282746,0.0465776,0.0307868,0.023878,0.030229,0.0176639,0.00659335,0.0337246,0.0358856,0.0224044,0.0108254,0.0277232,0.0335799,0.0210364,0.0198099,0.0409466,0.0345718
656,0.0182635,0.0400855,0.0410562,0.0525592,0.0305995,0.0219347,0.0327029,0.0224596,0.0233422,0.0293497,0.0186632,0.0384679,0.037118,0.0224629,0.0283707,0.044313,0.0207474,0.0274502,0.0233887,0.0114478,0.0312693,0.0136027,0.0287373,0.0472367,0.0299658,0.0247979,0.0304691,0.0182598,0.00703188,0.0341378,0.0383168,0.0227244,0.0113073,0.0291158,0.0344742,0.0211055,0.0198102,0.0441959,0.0331072
657,0.0186791,0.040868,0.0405187,0.0520594,0.0302771,0.0220655,0.0312942,0.0220971,0.023452,0.0286214,0.0178223,0.0381122,0.0363523,0.0220203,0.0273582,0.0415833,0.0203005,0.0276038,0.0233819,0.0100635,0.0314257,0.015704,0.0293114,0.047998,0.0293512,0.0257859,0.0307252,0.0191436,0.00768508,0.0346622,0.0406714,0.0226942,0.0120459,0.0303511,0.0355984,0.0211354,0.0197296,0.0467338,0.0312392
658,0.0189861,0.0414868,0.0392067,0.0531385,0.0300195,0.0221876,0.0301052,0.0218242,0.0235841,0.0278252,0.0167169,0.0376945,0.035422,0.0210185,0.0258508,0.0381706,0.0200466,0.0271846,0.0233854,0.00883793,0.0316134,0.0179589,0.0299403,0.0489256,0.0289118,0.0268062,0.0309969,0.0202212,0.00830687,0.0354155,0.0429196,0.0226849,0.0129711,0.0311004,0.0369367,0.0211307,0.0196497,0.0479336,0.0290261
659,0.0191112,0.0419347,0.0378131,0.0538933,0.0297775,0.0222805,0.0291427,0.021628,0.0237207,0.0270294,0.0152573,0.0373223,0.0343825,0.0194268,0.0244647,0.0342002,0.0199609,0.0268607,0.0234178,0.00782518,0.0317577,0.0200205,0.0306161,0.0499272,0.0286739,0.0278526,0.0312294,0.0211805,0.00872459,0.0362287,0.0449611,0.0228024,0.0140853,0.0312517,0.0383627,0.0212129,0.019573,0.0478165,0.0268402
660,0.0190762,0.0421444,0.0363911,0.0543565,0.0297948,0.0223754,0.0283586,0.0215579,0.0237654,0.026217,0.0135277,0.0371755,0.0332707,0.0172503,0.023081,0.0300415,0.0199943,0.0267432,0.0233768,0.00712552,0.0318707,0.0217178,0.0313493,0.0508624,0.0284366,0.0288627,0.0314375,0.0216468,0.00893149,0.0367631,0.0466694,0.0230993,0.0152713,0.0309936,0.0397346,0.021309,0.0195065,0.046539,0.0249409
661,0.0188996,0.0420832,0.0348489,0.0546812,0.030008,0.0223478,0.0277687,0.0216581,0.0236808,0.0253953,0.0116006,0.0372389,0.0321085,0.0145639,0.0216792,0.0262916,0.0201891,0.0267355,0.0232322,0.0068393,0.0319525,0.0230122,0.0320569,0.0515675,0.0282792,0.029781,0.0315567,0.021745,0.00892242,0.0369946,0.0480222,0.0234905,0.0162264,0.0303255,0.0409294,0.0214217,0.0194761,0.0444179,0.0232966
662,0.0186529,0.0417992,0.0330907,0.0548231,0.0303742,0.02216,0.0273211,0.0219424,0.0234417,0.024626,0.0095693,0.0373446,0.0309256,0.0117372,0.019964,0.0231831,0.020536,0.026757,0.0230362,0.00674843,0.0320445,0.0240122,0.0327193,0.0519475,0.0281771,0.0306261,0.0315769,0.0216236,0.00873799,0.0373236,0.0489529,0.0239361,0.0170093,0.0294467,0.0418102,0.0215717,0.0195149,0.0418498,0.0217672
663,0.0183832,0.0413417,0.0311301,0.0547962,0.0307635,0.0218249,0.0269926,0.0223731,0.0230151,0.0238416,0.00768327,0.0375231,0.0296822,0.00939158,0.0182439,0.0209135,0.0207028,0.0268052,0.0229175,0.0066983,0.0321504,0.0246804,0.0333342,0.0520229,0.0280163,0.0313204,0.0314959,0.0214898,0.00842015,0.0377687,0.0494548,0.0243262,0.0174213,0.0284044,0.0423561,0.0217617,0.0195944,0.0390367,0.0202754
664,0.0181146,0.0407334,0.0289421,0.0546037,0.0310635,0.0213822,0.0267097,0.0229319,0.0224171,0.0228497,0.00649187,0.0378443,0.0285473,0.00816372,0.0166609,0.0194893,0.0207171,0.0269185,0.0228449,0.00657672,0.0321801,0.0251366,0.0338156,0.0519286,0.0276801,0.0319346,0.0313633,0.0215317,0.00810387,0.0382879,0.0495075,0.0245427,0.0173981,0.0270604,0.0425639,0.0219763,0.0197071,0.0360761,0.0188386
665,0.0178509,0.0400531,0.0264517,0.0543066,0.0312292,0.020835,0.0264144,0.0236173,0.0217091,0.0216996,0.00673096,0.0382426,0.027616,0.00834964,0.0153885,0.0187171,0.0205698,0.0270893,0.0225542,0.00616963,0.0321678,0.0254377,0.0341877,0.0518153,0.0271811,0.0323587,0.0312384,0.0219102,0.00783032,0.0388581,0.0489889,0.0245122,0.0170699,0.0254603,0.0424438,0.0220613,0.0198354,0.0334127,0.017474
666,0.0176152,0.039346,0.0238672,0.0540298,0.0314195,0.0202052,0.026023,0.0243732,0.0209789,0.0205556,0.00818062,0.0387048,0.0269497,0.00990919,0.0144462,0.0183462,0.0202677,0.0272786,0.0222779,0.00560748,0.0320941,0.0256951,0.0344539,0.0517562,0.026522,0.0327762,0.0312517,0.0226327,0.00753736,0.0394325,0.0479038,0.0241719,0.0167263,0.0237557,0.0421017,0.0218846,0.0199764,0.0313595,0.0162149
667,0.0174708,0.0386176,0.0215424,0.053785,0.0314768,0.019563,0.0255211,0.0251,0.0202912,0.0198461,0.00966747,0.0391627,0.026652,0.0123955,0.0137282,0.0184242,0.0199623,0.0274462,0.0220751,0.00516069,0.0320743,0.0259121,0.0346378,0.0517324,0.025659,0.0330372,0.0314424,0.0235373,0.00737099,0.0400378,0.0463688,0.0236012,0.0165475,0.0214567,0.0416968,0.0216772,0.0201297,0.0300983,0.0150906
668,0.0174425,0.0378445,0.0196958,0.0535206,0.0314257,0.018973,0.0248643,0.0257359,0.01969,0.0199153,0.0105935,0.0394641,0.0267652,0.0153072,0.013241,0.0189609,0.0197151,0.0275847,0.0219046,0.00507173,0.0320913,0.0260505,0.0347441,0.0517174,0.0246328,0.0333188,0.0318714,0.0243504,0.00754136,0.0407832,0.0445421,0.0228792,0.0165649,0.0180264,0.0413762,0.0221629,0.020271,0.0295067,0.0141301
669,0.0175416,0.0369937,0.0184467,0.0531884,0.0312733,0.0184948,0.0240239,0.0262109,0.0191891,0.0203984,0.0109095,0.0395019,0.0272418,0.0182807,0.0129072,0.019669,0.0195095,0.0277369,0.0217904,0.00538828,0.0322312,0.0260488,0.0348322,0.0517864,0.0235378,0.0334719,0.0322707,0.02498,0.00801977,0.0415402,0.0425886,0.0219658,0.0166426,0.0145605,0.0411834,0.0227055,0.0204838,0.029062,0.0132895
670,0.0177623,0.0360101,0.017607,0.0526866,0.0311116,0.0181503,0.0229542,0.0264684,0.0188864,0.0196332,0.0109106,0.0391244,0.0281574,0.0208403,0.0125912,0.0202463,0.0192958,0.0278786,0.0219174,0.0059866,0.0325097,0.0258385,0.0349545,0.051932,0.0224651,0.0335195,0.0325351,0.0255052,0.00866619,0.0420288,0.0406858,0.0208401,0.0166761,0.0131768,0.0411716,0.0230406,0.0206821,0.0288748,0.0125836
671,0.0181191,0.0348953,0.0169902,0.0519484,0.0308868,0.0179429,0.0216674,0.0265389,0.0187357,0.0162552,0.0112839,0.0383442,0.029455,0.022435,0.0123512,0.0204789,0.0192202,0.0279011,0.0220521,0.00680096,0.0328724,0.0253197,0.035156,0.0520604,0.0215543,0.0336252,0.0326882,0.0261451,0.00922862,0.0420692,0.0389618,0.0197005,0.0166732,0.0147502,0.0413071,0.0232028,0.0208056,0.0289151,0.0120981
672,0.0186373,0.0337746,0.0175925,0.0509362,0.0305046,0.0179174,0.020174,0.0265419,0.0187114,0.012218,0.0125713,0.0372367,0.0310262,0.0226587,0.0127799,0.0207968,0.0191907,0.0278162,0.0220672,0.0076704,0.0332425,0.0244357,0.0354573,0.0521134,0.0209399,0.0335486,0.0329395,0.0270782,0.00966596,0.0415852,0.037475,0.0185616,0.0167218,0.0171365,0.041492,0.0231782,0.0208209,0.0290298,0.0120757
673,0.019321,0.0326613,0.0195751,0.0496706,0.0299988,0.0180995,0.0184868,0.0265422,0.0188238,0.0113775,0.0149292,0.0358198,0.0327509,0.0216618,0.0147376,0.0235161,0.0192711,0.0279535,0.0223096,0.00881626,0.033439,0.023189,0.0358288,0.0520434,0.0206531,0.0333308,0.0331801,0.0285336,0.00994288,0.040822,0.0362257,0.01736,0.0169213,0.019089,0.0415688,0.0230447,0.0208707,0.0290245,0.0128025
674,0.0202332,0.0316312,0.0216331,0.0482051,0.0293171,0.0184908,0.0166942,0.0266058,0.0190463,0.0146089,0.017679,0.0342847,0.034401,0.0200703,0.0176207,0.027568,0.0194747,0.0279824,0.0226613,0.0104024,0.0333075,0.0216097,0.0362155,0.0516972,0.0207499,0.032944,0.0329908,0.0305451,0.00995045,0.0400571,0.0351898,0.0160113,0.0172699,0.0211027,0.0413598,0.0227936,0.020911,0.0288109,0.0144745
675,0.021477,0.0308131,0.0236543,0.0465738,0.0284148,0.0191324,0.0149316,0.0267186,0.0193652,0.0185982,0.0187805,0.0330333,0.0354049,0.017744,0.0189291,0.0293492,0.0198073,0.0281995,0.0230118,0.0122908,0.0327801,0.0199385,0.0365546,0.0508991,0.0211667,0.0322558,0.0323496,0.0328437,0.00991522,0.0393275,0.0342491,0.0144005,0.0178853,0.0237468,0.0406947,0.0223932,0.0208773,0.0283644,0.0171823
676,0.0232226,0.0303077,0.0264659,0.0452334,0.0273233,0.0200186,0.0136344,0.0268363,0.0197419,0.0220474,0.0163538,0.0323542,0.0356781,0.0132576,0.0164243,0.02852,0.0203219,0.0285225,0.0233757,0.0141191,0.0320645,0.0184123,0.0366732,0.0495845,0.0218972,0.031361,0.0313347,0.0348156,0.0102471,0.0388105,0.0330464,0.012411,0.0189324,0.0269632,0.0394796,0.0218923,0.0205847,0.0277992,0.0209758
677,0.0252539,0.0299689,0.0299883,0.0449727,0.0260087,0.021157,0.0136641,0.0268495,0.0202817,0.0244407,0.0125378,0.0327026,0.0360109,0.00706678,0.0125651,0.028762,0.02109,0.0287478,0.0238286,0.0155528,0.0316815,0.0170858,0.0365265,0.0477754,0.0231193,0.0301555,0.0303976,0.0360699,0.011464,0.0380461,0.0310883,0.0104829,0.0201972,0.0304223,0.0377525,0.0214065,0.0203015,0.0273968,0.0259975
678,0.0265832,0.0293277,0.032076,0.0460266,0.02468,0.0224487,0.015416,0.0266804,0.0211777,0.0254057,0.0108941,0.0346686,0.0370183,0.00379452,0.0102153,0.0291173,0.0218932,0.0287313,0.0243321,0.0164714,0.0322191,0.0167463,0.0361402,0.0456443,0.024735,0.0284936,0.029671,0.0367753,0.0128468,0.0358782,0.0281405,0.00949814,0.0214162,0.0337919,0.036135,0.0210369,0.0202158,0.0274661,0.0319618
679,0.0261507,0.0282652,0.0330194,0.0473946,0.0235816,0.0237186,0.0181048,0.0262626,0.0220921,0.025854,0.00985808,0.0378832,0.0385481,0.00728085,0.00954454,0.0296917,0.0222302,0.0286476,0.0247994,0.0171172,0.0338474,0.018284,0.0356012,0.0436358,0.0264359,0.026296,0.0293455,0.0372915,0.0134602,0.0322737,0.024607,0.00957953,0.0223331,0.0367236,0.0352365,0.0208291,0.0204308,0.0280982,0.0371851
680,0.023459,0.0272441,0.0335545,0.0482648,0.022797,0.0247687,0.0208958,0.0256623,0.0228666,0.0260945,0.00845263,0.0411445,0.0395399,0.00880238,0.00995386,0.030788,0.0214717,0.0284673,0.0252782,0.0177119,0.0359596,0.0207907,0.0350041,0.0423443,0.027962,0.0241624,0.0291368,0.0377713,0.0135609,0.0294242,0.0215178,0.00981345,0.0228135,0.0391765,0.0346735,0.0207742,0.0208967,0.0290381,0.0389785
681,0.0197176,0.0265328,0.0336511,0.0480091,0.0222093,0.0253751,0.0234756,0.0250746,0.0235829,0.0257792,0.00945029,0.0427721,0.0388922,0.00797222,0.0109167,0.0317879,0.0200108,0.0282743,0.0257565,0.0183194,0.0375359,0.0223589,0.0342821,0.0419268,0.0291345,0.0224378,0.0290004,0.0380073,0.0138173,0.0283992,0.0198603,0.00987097,0.0230201,0.0413226,0.0340788,0.0208094,0.0213699,0.0297796,0.036771
